dungeon_id,boss_monster_npc_id,normal_monster_npc_id_list,armor_drop_rate_when_offline_fight,bg_path,bg_path_shenhe,name,map_id,reward
4167,6167,1675|1676,90,ShenZhiXiaGu,YueDuShenShe,65-7,65,
4168,6168,1677|1678,90,ShenZhiXiaGu,YueDuShenShe,65-8,65,
4169,6169,1679|1680,90,ShenZhiXiaGu,YueDuShenShe,65-9,65,
4170,6170,1681|1682,90,ShenZhiXiaGu,YueDuShenShe,65-10,65,5:3000065:1
4171,6171,1683|1684,90,ShenZhiXiaGu,YueDuShenShe,65-11,65,
4172,6172,1685|1686,90,ShenZhiXiaGu,YueDuShenShe,65-12,65,
4173,6173,1687|1688,90,ShenZhiXiaGu,YueDuShenShe,65-13,65,
4174,6174,1689|1690,90,ShenZhiXiaGu,YueDuShenShe,65-14,65,
4175,6175,1691|1692,90,ShenZhiXiaGu,YueDuShenShe,65-15,65,
4176,6176,1693|1694,90,ShenZhiXiaGu,YueDuShenShe,65-16,65,
4177,6177,1695|1696,90,ShenZhiXiaGu,YueDuShenShe,65-17,65,
4178,6178,1697|1698,90,ShenZhiXiaGu,YueDuShenShe,65-18,65,
4179,6179,1699|1700,90,ShenZhiXiaGu,YueDuShenShe,65-19,65,
4180,6180,1701|1702,90,ShenZhiXiaGu,YueDuShenShe,65-20,65,5:3000006:100
4181,6181,1703|1704,90,ShenZhiXiaGu,YueDuShenShe,65-21,65,
4182,6182,1705|1706,90,ShenZhiXiaGu,YueDuShenShe,65-22,65,
4183,6183,1707|1708,90,ShenZhiXiaGu,YueDuShenShe,65-23,65,
4184,6184,1709|1710,90,ShenZhiXiaGu,YueDuShenShe,65-24,65,
4185,6185,1711|1712,90,ShenZhiXiaGu,YueDuShenShe,65-25,65,
4186,6186,1713|1714,90,ShenZhiXiaGu,YueDuShenShe,65-26,65,
4187,6187,1715|1716,90,ShenZhiXiaGu,YueDuShenShe,65-27,65,
4188,6188,1717|1718,90,ShenZhiXiaGu,YueDuShenShe,65-28,65,
4189,6189,1719|1720,90,ShenZhiXiaGu,YueDuShenShe,65-29,65,
4190,6190,1721|1722,90,ShenZhiXiaGu,YueDuShenShe,65-30,65,5:2000006:1
4191,6191,1723|1724,90,ShenZhiXiaGu,YueDuShenShe,65-31,65,
4192,6192,1725|1726,90,ShenZhiXiaGu,YueDuShenShe,65-32,65,
4193,6193,1727|1728,90,ShenZhiXiaGu,YueDuShenShe,65-33,65,
4194,6194,1729|1730,90,ShenZhiXiaGu,YueDuShenShe,65-34,65,
4195,6195,1731|1732,90,ShenZhiXiaGu,YueDuShenShe,65-35,65,
4196,6196,1733|1734,90,ShenZhiXiaGu,YueDuShenShe,65-36,65,
4197,6197,1735|1736,90,ShenZhiXiaGu,YueDuShenShe,65-37,65,
4198,6198,1737|1738,90,ShenZhiXiaGu,YueDuShenShe,65-38,65,
4199,6199,1739|1740,90,ShenZhiXiaGu,YueDuShenShe,65-39,65,
4200,6200,1741|1742,90,ShenZhiXiaGu,YueDuShenShe,65-40,65,1:2:100
4201,6201,1743|1744,90,ShenZhiXiaGu,YueDuShenShe,65-41,65,
4202,6202,1745|1746,90,ShenZhiXiaGu,YueDuShenShe,65-42,65,
4203,6203,1747|1748,90,ShenZhiXiaGu,YueDuShenShe,65-43,65,
4204,6204,1749|1750,90,ShenZhiXiaGu,YueDuShenShe,65-44,65,
4205,6205,1751|1752,90,ShenZhiXiaGu,YueDuShenShe,65-45,65,
4206,6206,1753|1754,90,ShenZhiXiaGu,YueDuShenShe,65-46,65,
4207,6207,1755|1756,90,ShenZhiXiaGu,YueDuShenShe,65-47,65,
4208,6208,1757|1758,90,ShenZhiXiaGu,YueDuShenShe,65-48,65,
4209,6209,1759|1760,90,ShenZhiXiaGu,YueDuShenShe,65-49,65,
4210,6210,1761|1762,90,ShenZhiXiaGu,YueDuShenShe,65-50,65,5:3000027:1
4211,6211,1663|1664,90,ShenZhiXiaGu,YueDuShenShe,65-51,65,
4212,6212,1665|1666,90,ShenZhiXiaGu,YueDuShenShe,65-52,65,
4213,6213,1667|1668,90,ShenZhiXiaGu,YueDuShenShe,65-53,65,
4214,6214,1669|1670,90,ShenZhiXiaGu,YueDuShenShe,65-54,65,
4215,6215,1671|1672,90,ShenZhiXiaGu,YueDuShenShe,65-55,65,
4216,6216,1673|1674,90,ShenZhiXiaGu,YueDuShenShe,65-56,65,
4217,6217,1675|1676,90,ShenZhiXiaGu,YueDuShenShe,65-57,65,
4218,6218,1677|1678,90,ShenZhiXiaGu,YueDuShenShe,65-58,65,
4219,6219,1679|1680,90,ShenZhiXiaGu,YueDuShenShe,65-59,65,
4220,6220,1681|1682,90,ShenZhiXiaGu,YueDuShenShe,65-60,65,5:1000008:1
4221,6221,1683|1684,90,ShenZhiXiaGu,YueDuShenShe,65-61,65,
4222,6222,1685|1686,90,ShenZhiXiaGu,YueDuShenShe,65-62,65,
4223,6223,1687|1688,90,ShenZhiXiaGu,YueDuShenShe,65-63,65,
4224,6224,1689|1690,90,ShenZhiXiaGu,YueDuShenShe,65-64,65,
4225,6225,1691|1692,90,ShenZhiXiaGu,YueDuShenShe,65-65,65,
4226,6226,1693|1694,90,ShenZhiXiaGu,YueDuShenShe,65-66,65,
4227,6227,1695|1696,90,ShenZhiXiaGu,YueDuShenShe,65-67,65,
4228,6228,1697|1698,90,ShenZhiXiaGu,YueDuShenShe,65-68,65,
4229,6229,1699|1700,90,ShenZhiXiaGu,YueDuShenShe,65-69,65,
4230,6230,1701|1702,90,ShenZhiXiaGu,YueDuShenShe,65-70,65,5:3000006:100
4231,6231,1703|1704,90,ShenZhiXiaGu,YueDuShenShe,65-71,65,
4232,6232,1705|1706,90,ShenZhiXiaGu,YueDuShenShe,65-72,65,
4233,6233,1707|1708,90,ShenZhiXiaGu,YueDuShenShe,65-73,65,
4234,6234,1709|1710,90,ShenZhiXiaGu,YueDuShenShe,65-74,65,
4235,6235,1711|1712,90,ShenZhiXiaGu,YueDuShenShe,65-75,65,
4236,6236,1713|1714,90,ShenZhiXiaGu,YueDuShenShe,65-76,65,
4237,6237,1715|1716,90,ShenZhiXiaGu,YueDuShenShe,65-77,65,
4238,6238,1717|1718,90,ShenZhiXiaGu,YueDuShenShe,65-78,65,
4239,6239,1719|1720,90,ShenZhiXiaGu,YueDuShenShe,65-79,65,
4240,6240,1721|1722,90,ShenZhiXiaGu,YueDuShenShe,65-80,65,5:2000006:1
4241,6241,1723|1724,90,ShenZhiXiaGu,YueDuShenShe,65-81,65,
4242,6242,1725|1726,90,ShenZhiXiaGu,YueDuShenShe,65-82,65,
4243,6243,1727|1728,90,ShenZhiXiaGu,YueDuShenShe,65-83,65,
4244,6244,1729|1730,90,ShenZhiXiaGu,YueDuShenShe,65-84,65,
4245,6245,1731|1732,90,ShenZhiXiaGu,YueDuShenShe,65-85,65,
4246,6246,1733|1734,90,ShenZhiXiaGu,YueDuShenShe,65-86,65,
4247,6247,1735|1736,90,ShenZhiXiaGu,YueDuShenShe,65-87,65,
4248,6248,1737|1738,90,ShenZhiXiaGu,YueDuShenShe,65-88,65,
4249,6249,1739|1740,90,ShenZhiXiaGu,YueDuShenShe,65-89,65,
4250,6250,1741|1742,90,ShenZhiXiaGu,YueDuShenShe,65-90,65,1:2:100
4251,6251,1743|1744,90,ShenZhiXiaGu,YueDuShenShe,65-91,65,
4252,6252,1745|1746,90,ShenZhiXiaGu,YueDuShenShe,65-92,65,
4253,6253,1747|1748,90,ShenZhiXiaGu,YueDuShenShe,65-93,65,
4254,6254,1749|1750,90,ShenZhiXiaGu,YueDuShenShe,65-94,65,
4255,6255,1751|1752,90,ShenZhiXiaGu,YueDuShenShe,65-95,65,
4256,6256,1753|1754,90,ShenZhiXiaGu,YueDuShenShe,65-96,65,
4257,6257,1755|1756,90,ShenZhiXiaGu,YueDuShenShe,65-97,65,
4258,6258,1757|1758,90,ShenZhiXiaGu,YueDuShenShe,65-98,65,
4259,6259,1759|1760,90,ShenZhiXiaGu,YueDuShenShe,65-99,65,
4260,6260,1761|1762,90,ShenZhiXiaGu,YueDuShenShe,65-100,65,5:3000027:1
4261,6261,1663|1664,90,KunLunTianGong,YueDuShenShe,66-1,66,
4262,6262,1665|1666,90,KunLunTianGong,YueDuShenShe,66-2,66,
4263,6263,1667|1668,90,KunLunTianGong,YueDuShenShe,66-3,66,
4264,6264,1669|1670,90,KunLunTianGong,YueDuShenShe,66-4,66,
4265,6265,1671|1672,90,KunLunTianGong,YueDuShenShe,66-5,66,
4266,6266,1673|1674,90,KunLunTianGong,YueDuShenShe,66-6,66,
4267,6267,1675|1676,90,KunLunTianGong,YueDuShenShe,66-7,66,
4268,6268,1677|1678,90,KunLunTianGong,YueDuShenShe,66-8,66,
4269,6269,1679|1680,90,KunLunTianGong,YueDuShenShe,66-9,66,
4270,6270,1681|1682,90,KunLunTianGong,YueDuShenShe,66-10,66,5:3000065:1
4271,6271,1683|1684,90,KunLunTianGong,YueDuShenShe,66-11,66,
4272,6272,1685|1686,90,KunLunTianGong,YueDuShenShe,66-12,66,
4273,6273,1687|1688,90,KunLunTianGong,YueDuShenShe,66-13,66,
4274,6274,1689|1690,90,KunLunTianGong,YueDuShenShe,66-14,66,
4275,6275,1691|1692,90,KunLunTianGong,YueDuShenShe,66-15,66,
4276,6276,1693|1694,90,KunLunTianGong,YueDuShenShe,66-16,66,
4277,6277,1695|1696,90,KunLunTianGong,YueDuShenShe,66-17,66,
4278,6278,1697|1698,90,KunLunTianGong,YueDuShenShe,66-18,66,
4279,6279,1699|1700,90,KunLunTianGong,YueDuShenShe,66-19,66,
4280,6280,1701|1702,90,KunLunTianGong,YueDuShenShe,66-20,66,5:3000006:100
4281,6281,1703|1704,90,KunLunTianGong,YueDuShenShe,66-21,66,
4282,6282,1705|1706,90,KunLunTianGong,YueDuShenShe,66-22,66,
4283,6283,1707|1708,90,KunLunTianGong,YueDuShenShe,66-23,66,
4284,6284,1709|1710,90,KunLunTianGong,YueDuShenShe,66-24,66,
4285,6285,1711|1712,90,KunLunTianGong,YueDuShenShe,66-25,66,
4286,6286,1713|1714,90,KunLunTianGong,YueDuShenShe,66-26,66,
4287,6287,1715|1716,90,KunLunTianGong,YueDuShenShe,66-27,66,
4288,6288,1717|1718,90,KunLunTianGong,YueDuShenShe,66-28,66,
4289,6289,1719|1720,90,KunLunTianGong,YueDuShenShe,66-29,66,
4290,6290,1721|1722,90,KunLunTianGong,YueDuShenShe,66-30,66,5:2000006:1
4291,6291,1723|1724,90,KunLunTianGong,YueDuShenShe,66-31,66,
4292,6292,1725|1726,90,KunLunTianGong,YueDuShenShe,66-32,66,
4293,6293,1727|1728,90,KunLunTianGong,YueDuShenShe,66-33,66,
4294,6294,1729|1730,90,KunLunTianGong,YueDuShenShe,66-34,66,
4295,6295,1731|1732,90,KunLunTianGong,YueDuShenShe,66-35,66,
4296,6296,1733|1734,90,KunLunTianGong,YueDuShenShe,66-36,66,
4297,6297,1735|1736,90,KunLunTianGong,YueDuShenShe,66-37,66,
4298,6298,1737|1738,90,KunLunTianGong,YueDuShenShe,66-38,66,
4299,6299,1739|1740,90,KunLunTianGong,YueDuShenShe,66-39,66,
4300,6300,1741|1742,90,KunLunTianGong,YueDuShenShe,66-40,66,1:2:100
4301,6301,1743|1744,90,KunLunTianGong,YueDuShenShe,66-41,66,
4302,6302,1745|1746,90,KunLunTianGong,YueDuShenShe,66-42,66,
4303,6303,1747|1748,90,KunLunTianGong,YueDuShenShe,66-43,66,
4304,6304,1749|1750,90,KunLunTianGong,YueDuShenShe,66-44,66,
4305,6305,1751|1752,90,KunLunTianGong,YueDuShenShe,66-45,66,
4306,6306,1753|1754,90,KunLunTianGong,YueDuShenShe,66-46,66,
4307,6307,1755|1756,90,KunLunTianGong,YueDuShenShe,66-47,66,
4308,6308,1757|1758,90,KunLunTianGong,YueDuShenShe,66-48,66,
4309,6309,1759|1760,90,KunLunTianGong,YueDuShenShe,66-49,66,
4310,6310,1761|1762,90,KunLunTianGong,YueDuShenShe,66-50,66,5:3000027:1
4311,6311,1663|1664,90,KunLunTianGong,YueDuShenShe,66-51,66,
4312,6312,1665|1666,90,KunLunTianGong,YueDuShenShe,66-52,66,
4313,6313,1667|1668,90,KunLunTianGong,YueDuShenShe,66-53,66,
4314,6314,1669|1670,90,KunLunTianGong,YueDuShenShe,66-54,66,
4315,6315,1671|1672,90,KunLunTianGong,YueDuShenShe,66-55,66,
4316,6316,1673|1674,90,KunLunTianGong,YueDuShenShe,66-56,66,
4317,6317,1675|1676,90,KunLunTianGong,YueDuShenShe,66-57,66,
4318,6318,1677|1678,90,KunLunTianGong,YueDuShenShe,66-58,66,
4319,6319,1679|1680,90,KunLunTianGong,YueDuShenShe,66-59,66,
4320,6320,1681|1682,90,KunLunTianGong,YueDuShenShe,66-60,66,5:1000008:1
4321,6321,1683|1684,90,KunLunTianGong,YueDuShenShe,66-61,66,
4322,6322,1685|1686,90,KunLunTianGong,YueDuShenShe,66-62,66,
4323,6323,1687|1688,90,KunLunTianGong,YueDuShenShe,66-63,66,
4324,6324,1689|1690,90,KunLunTianGong,YueDuShenShe,66-64,66,
4325,6325,1691|1692,90,KunLunTianGong,YueDuShenShe,66-65,66,
4326,6326,1693|1694,90,KunLunTianGong,YueDuShenShe,66-66,66,
4327,6327,1695|1696,90,KunLunTianGong,YueDuShenShe,66-67,66,
4328,6328,1697|1698,90,KunLunTianGong,YueDuShenShe,66-68,66,
4329,6329,1699|1700,90,KunLunTianGong,YueDuShenShe,66-69,66,
4330,6330,1701|1702,90,KunLunTianGong,YueDuShenShe,66-70,66,5:3000006:100
4331,6331,1703|1704,90,KunLunTianGong,YueDuShenShe,66-71,66,
4332,6332,1705|1706,90,KunLunTianGong,YueDuShenShe,66-72,66,
4333,6333,1707|1708,90,KunLunTianGong,YueDuShenShe,66-73,66,
4334,6334,1709|1710,90,KunLunTianGong,YueDuShenShe,66-74,66,
4335,6335,1711|1712,90,KunLunTianGong,YueDuShenShe,66-75,66,
4336,6336,1713|1714,90,KunLunTianGong,YueDuShenShe,66-76,66,
4337,6337,1715|1716,90,KunLunTianGong,YueDuShenShe,66-77,66,
4338,6338,1717|1718,90,KunLunTianGong,YueDuShenShe,66-78,66,
4339,6339,1719|1720,90,KunLunTianGong,YueDuShenShe,66-79,66,
4340,6340,1721|1722,90,KunLunTianGong,YueDuShenShe,66-80,66,5:2000006:1
4341,6341,1723|1724,90,KunLunTianGong,YueDuShenShe,66-81,66,
4342,6342,1725|1726,90,KunLunTianGong,YueDuShenShe,66-82,66,
4343,6343,1727|1728,90,KunLunTianGong,YueDuShenShe,66-83,66,
4344,6344,1729|1730,90,KunLunTianGong,YueDuShenShe,66-84,66,
4345,6345,1731|1732,90,KunLunTianGong,YueDuShenShe,66-85,66,
4346,6346,1733|1734,90,KunLunTianGong,YueDuShenShe,66-86,66,
4347,6347,1735|1736,90,KunLunTianGong,YueDuShenShe,66-87,66,
4348,6348,1737|1738,90,KunLunTianGong,YueDuShenShe,66-88,66,
4349,6349,1739|1740,90,KunLunTianGong,YueDuShenShe,66-89,66,
4350,6350,1741|1742,90,KunLunTianGong,YueDuShenShe,66-90,66,1:2:100
4351,6351,1743|1744,90,KunLunTianGong,YueDuShenShe,66-91,66,
4352,6352,1745|1746,90,KunLunTianGong,YueDuShenShe,66-92,66,
4353,6353,1747|1748,90,KunLunTianGong,YueDuShenShe,66-93,66,
4354,6354,1749|1750,90,KunLunTianGong,YueDuShenShe,66-94,66,
4355,6355,1751|1752,90,KunLunTianGong,YueDuShenShe,66-95,66,
4356,6356,1753|1754,90,KunLunTianGong,YueDuShenShe,66-96,66,
4357,6357,1755|1756,90,KunLunTianGong,YueDuShenShe,66-97,66,
4358,6358,1757|1758,90,KunLunTianGong,YueDuShenShe,66-98,66,
4359,6359,1759|1760,90,KunLunTianGong,YueDuShenShe,66-99,66,
4360,6360,1761|1762,90,KunLunTianGong,YueDuShenShe,66-100,66,5:3000027:1
4361,6361,1663|1664,90,RanShaoLianYu,YueDuShenShe,67-1,67,
4362,6362,1665|1666,90,RanShaoLianYu,YueDuShenShe,67-2,67,
4363,6363,1667|1668,90,RanShaoLianYu,YueDuShenShe,67-3,67,
4364,6364,1669|1670,90,RanShaoLianYu,YueDuShenShe,67-4,67,
4365,6365,1671|1672,90,RanShaoLianYu,YueDuShenShe,67-5,67,
4366,6366,1673|1674,90,RanShaoLianYu,YueDuShenShe,67-6,67,
4367,6367,1675|1676,90,RanShaoLianYu,YueDuShenShe,67-7,67,
4368,6368,1677|1678,90,RanShaoLianYu,YueDuShenShe,67-8,67,
4369,6369,1679|1680,90,RanShaoLianYu,YueDuShenShe,67-9,67,
4370,6370,1681|1682,90,RanShaoLianYu,YueDuShenShe,67-10,67,5:3000065:1
4371,6371,1683|1684,90,RanShaoLianYu,YueDuShenShe,67-11,67,
4372,6372,1685|1686,90,RanShaoLianYu,YueDuShenShe,67-12,67,
4373,6373,1687|1688,90,RanShaoLianYu,YueDuShenShe,67-13,67,
4374,6374,1689|1690,90,RanShaoLianYu,YueDuShenShe,67-14,67,
4375,6375,1691|1692,90,RanShaoLianYu,YueDuShenShe,67-15,67,
4376,6376,1693|1694,90,RanShaoLianYu,YueDuShenShe,67-16,67,
4377,6377,1695|1696,90,RanShaoLianYu,YueDuShenShe,67-17,67,
4378,6378,1697|1698,90,RanShaoLianYu,YueDuShenShe,67-18,67,
4379,6379,1699|1700,90,RanShaoLianYu,YueDuShenShe,67-19,67,
4380,6380,1701|1702,90,RanShaoLianYu,YueDuShenShe,67-20,67,5:3000006:100
4381,6381,1703|1704,90,RanShaoLianYu,YueDuShenShe,67-21,67,
4382,6382,1705|1706,90,RanShaoLianYu,YueDuShenShe,67-22,67,
4383,6383,1707|1708,90,RanShaoLianYu,YueDuShenShe,67-23,67,
4384,6384,1709|1710,90,RanShaoLianYu,YueDuShenShe,67-24,67,
4385,6385,1711|1712,90,RanShaoLianYu,YueDuShenShe,67-25,67,
4386,6386,1713|1714,90,RanShaoLianYu,YueDuShenShe,67-26,67,
4387,6387,1715|1716,90,RanShaoLianYu,YueDuShenShe,67-27,67,
4388,6388,1717|1718,90,RanShaoLianYu,YueDuShenShe,67-28,67,
4389,6389,1719|1720,90,RanShaoLianYu,YueDuShenShe,67-29,67,
4390,6390,1721|1722,90,RanShaoLianYu,YueDuShenShe,67-30,67,5:2000006:1
4391,6391,1723|1724,90,RanShaoLianYu,YueDuShenShe,67-31,67,
4392,6392,1725|1726,90,RanShaoLianYu,YueDuShenShe,67-32,67,
4393,6393,1727|1728,90,RanShaoLianYu,YueDuShenShe,67-33,67,
4394,6394,1729|1730,90,RanShaoLianYu,YueDuShenShe,67-34,67,
4395,6395,1731|1732,90,RanShaoLianYu,YueDuShenShe,67-35,67,
4396,6396,1733|1734,90,RanShaoLianYu,YueDuShenShe,67-36,67,
4397,6397,1735|1736,90,RanShaoLianYu,YueDuShenShe,67-37,67,
4398,6398,1737|1738,90,RanShaoLianYu,YueDuShenShe,67-38,67,
4399,6399,1739|1740,90,RanShaoLianYu,YueDuShenShe,67-39,67,
4400,6400,1741|1742,90,RanShaoLianYu,YueDuShenShe,67-40,67,1:2:100
4401,6401,1743|1744,90,RanShaoLianYu,YueDuShenShe,67-41,67,
4402,6402,1745|1746,90,RanShaoLianYu,YueDuShenShe,67-42,67,
4403,6403,1747|1748,90,RanShaoLianYu,YueDuShenShe,67-43,67,
4404,6404,1749|1750,90,RanShaoLianYu,YueDuShenShe,67-44,67,
4405,6405,1751|1752,90,RanShaoLianYu,YueDuShenShe,67-45,67,
4406,6406,1753|1754,90,RanShaoLianYu,YueDuShenShe,67-46,67,
4407,6407,1755|1756,90,RanShaoLianYu,YueDuShenShe,67-47,67,
4408,6408,1757|1758,90,RanShaoLianYu,YueDuShenShe,67-48,67,
4409,6409,1759|1760,90,RanShaoLianYu,YueDuShenShe,67-49,67,
4410,6410,1761|1762,90,RanShaoLianYu,YueDuShenShe,67-50,67,5:3000027:1
4411,6411,1663|1664,90,RanShaoLianYu,YueDuShenShe,67-51,67,
4412,6412,1665|1666,90,RanShaoLianYu,YueDuShenShe,67-52,67,
4413,6413,1667|1668,90,RanShaoLianYu,YueDuShenShe,67-53,67,
4414,6414,1669|1670,90,RanShaoLianYu,YueDuShenShe,67-54,67,
4415,6415,1671|1672,90,RanShaoLianYu,YueDuShenShe,67-55,67,
4416,6416,1673|1674,90,RanShaoLianYu,YueDuShenShe,67-56,67,
4417,6417,1675|1676,90,RanShaoLianYu,YueDuShenShe,67-57,67,
4418,6418,1677|1678,90,RanShaoLianYu,YueDuShenShe,67-58,67,
4419,6419,1679|1680,90,RanShaoLianYu,YueDuShenShe,67-59,67,
4420,6420,1681|1682,90,RanShaoLianYu,YueDuShenShe,67-60,67,5:1000008:1
4421,6421,1683|1684,90,RanShaoLianYu,YueDuShenShe,67-61,67,
4422,6422,1685|1686,90,RanShaoLianYu,YueDuShenShe,67-62,67,
4423,6423,1687|1688,90,RanShaoLianYu,YueDuShenShe,67-63,67,
4424,6424,1689|1690,90,RanShaoLianYu,YueDuShenShe,67-64,67,
4425,6425,1691|1692,90,RanShaoLianYu,YueDuShenShe,67-65,67,
4426,6426,1693|1694,90,RanShaoLianYu,YueDuShenShe,67-66,67,
4427,6427,1695|1696,90,RanShaoLianYu,YueDuShenShe,67-67,67,
4428,6428,1697|1698,90,RanShaoLianYu,YueDuShenShe,67-68,67,
4429,6429,1699|1700,90,RanShaoLianYu,YueDuShenShe,67-69,67,
4430,6430,1701|1702,90,RanShaoLianYu,YueDuShenShe,67-70,67,5:3000006:100
4431,6431,1703|1704,90,RanShaoLianYu,YueDuShenShe,67-71,67,
4432,6432,1705|1706,90,RanShaoLianYu,YueDuShenShe,67-72,67,
4433,6433,1707|1708,90,RanShaoLianYu,YueDuShenShe,67-73,67,
4434,6434,1709|1710,90,RanShaoLianYu,YueDuShenShe,67-74,67,
4435,6435,1711|1712,90,RanShaoLianYu,YueDuShenShe,67-75,67,
4436,6436,1713|1714,90,RanShaoLianYu,YueDuShenShe,67-76,67,
4437,6437,1715|1716,90,RanShaoLianYu,YueDuShenShe,67-77,67,
4438,6438,1717|1718,90,RanShaoLianYu,YueDuShenShe,67-78,67,
4439,6439,1719|1720,90,RanShaoLianYu,YueDuShenShe,67-79,67,
4440,6440,1721|1722,90,RanShaoLianYu,YueDuShenShe,67-80,67,5:2000006:1
4441,6441,1723|1724,90,RanShaoLianYu,YueDuShenShe,67-81,67,
4442,6442,1725|1726,90,RanShaoLianYu,YueDuShenShe,67-82,67,
4443,6443,1727|1728,90,RanShaoLianYu,YueDuShenShe,67-83,67,
4444,6444,1729|1730,90,RanShaoLianYu,YueDuShenShe,67-84,67,
4445,6445,1731|1732,90,RanShaoLianYu,YueDuShenShe,67-85,67,
4446,6446,1733|1734,90,RanShaoLianYu,YueDuShenShe,67-86,67,
4447,6447,1735|1736,90,RanShaoLianYu,YueDuShenShe,67-87,67,
4448,6448,1737|1738,90,RanShaoLianYu,YueDuShenShe,67-88,67,
4449,6449,1739|1740,90,RanShaoLianYu,YueDuShenShe,67-89,67,
4450,6450,1741|1742,90,RanShaoLianYu,YueDuShenShe,67-90,67,1:2:100
4451,6451,1743|1744,90,RanShaoLianYu,YueDuShenShe,67-91,67,
4452,6452,1745|1746,90,RanShaoLianYu,YueDuShenShe,67-92,67,
4453,6453,1747|1748,90,RanShaoLianYu,YueDuShenShe,67-93,67,
4454,6454,1749|1750,90,RanShaoLianYu,YueDuShenShe,67-94,67,
4455,6455,1751|1752,90,RanShaoLianYu,YueDuShenShe,67-95,67,
4456,6456,1753|1754,90,RanShaoLianYu,YueDuShenShe,67-96,67,
4457,6457,1755|1756,90,RanShaoLianYu,YueDuShenShe,67-97,67,
4458,6458,1757|1758,90,RanShaoLianYu,YueDuShenShe,67-98,67,
4459,6459,1759|1760,90,RanShaoLianYu,YueDuShenShe,67-99,67,
4460,6460,1761|1762,90,RanShaoLianYu,YueDuShenShe,67-100,67,5:3000027:1
4461,6461,1663|1664,90,XueChengBao,YueDuShenShe,68-1,68,
4462,6462,1665|1666,90,XueChengBao,YueDuShenShe,68-2,68,
4463,6463,1667|1668,90,XueChengBao,YueDuShenShe,68-3,68,
4464,6464,1669|1670,90,XueChengBao,YueDuShenShe,68-4,68,
4465,6465,1671|1672,90,XueChengBao,YueDuShenShe,68-5,68,
4466,6466,1673|1674,90,XueChengBao,YueDuShenShe,68-6,68,
4467,6467,1675|1676,90,XueChengBao,YueDuShenShe,68-7,68,
4468,6468,1677|1678,90,XueChengBao,YueDuShenShe,68-8,68,
4469,6469,1679|1680,90,XueChengBao,YueDuShenShe,68-9,68,
4470,6470,1681|1682,90,XueChengBao,YueDuShenShe,68-10,68,5:3000065:1
4471,6471,1683|1684,90,XueChengBao,YueDuShenShe,68-11,68,
4472,6472,1685|1686,90,XueChengBao,YueDuShenShe,68-12,68,
4473,6473,1687|1688,90,XueChengBao,YueDuShenShe,68-13,68,
4474,6474,1689|1690,90,XueChengBao,YueDuShenShe,68-14,68,
4475,6475,1691|1692,90,XueChengBao,YueDuShenShe,68-15,68,
4476,6476,1693|1694,90,XueChengBao,YueDuShenShe,68-16,68,
4477,6477,1695|1696,90,XueChengBao,YueDuShenShe,68-17,68,
4478,6478,1697|1698,90,XueChengBao,YueDuShenShe,68-18,68,
4479,6479,1699|1700,90,XueChengBao,YueDuShenShe,68-19,68,
4480,6480,1701|1702,90,XueChengBao,YueDuShenShe,68-20,68,5:3000006:100
4481,6481,1703|1704,90,XueChengBao,YueDuShenShe,68-21,68,
4482,6482,1705|1706,90,XueChengBao,YueDuShenShe,68-22,68,
4483,6483,1707|1708,90,XueChengBao,YueDuShenShe,68-23,68,
4484,6484,1709|1710,90,XueChengBao,YueDuShenShe,68-24,68,
4485,6485,1711|1712,90,XueChengBao,YueDuShenShe,68-25,68,
4486,6486,1713|1714,90,XueChengBao,YueDuShenShe,68-26,68,
4487,6487,1715|1716,90,XueChengBao,YueDuShenShe,68-27,68,
4488,6488,1717|1718,90,XueChengBao,YueDuShenShe,68-28,68,
4489,6489,1719|1720,90,XueChengBao,YueDuShenShe,68-29,68,
4490,6490,1721|1722,90,XueChengBao,YueDuShenShe,68-30,68,5:2000006:1
4491,6491,1723|1724,90,XueChengBao,YueDuShenShe,68-31,68,
4492,6492,1725|1726,90,XueChengBao,YueDuShenShe,68-32,68,
4493,6493,1727|1728,90,XueChengBao,YueDuShenShe,68-33,68,
4494,6494,1729|1730,90,XueChengBao,YueDuShenShe,68-34,68,
4495,6495,1731|1732,90,XueChengBao,YueDuShenShe,68-35,68,
4496,6496,1733|1734,90,XueChengBao,YueDuShenShe,68-36,68,
4497,6497,1735|1736,90,XueChengBao,YueDuShenShe,68-37,68,
4498,6498,1737|1738,90,XueChengBao,YueDuShenShe,68-38,68,
4499,6499,1739|1740,90,XueChengBao,YueDuShenShe,68-39,68,
4500,6500,1741|1742,90,XueChengBao,YueDuShenShe,68-40,68,1:2:100
4501,6501,1743|1744,90,XueChengBao,YueDuShenShe,68-41,68,
4502,6502,1745|1746,90,XueChengBao,YueDuShenShe,68-42,68,
4503,6503,1747|1748,90,XueChengBao,YueDuShenShe,68-43,68,
4504,6504,1749|1750,90,XueChengBao,YueDuShenShe,68-44,68,
4505,6505,1751|1752,90,XueChengBao,YueDuShenShe,68-45,68,
4506,6506,1753|1754,90,XueChengBao,YueDuShenShe,68-46,68,
4507,6507,1755|1756,90,XueChengBao,YueDuShenShe,68-47,68,
4508,6508,1757|1758,90,XueChengBao,YueDuShenShe,68-48,68,
4509,6509,1759|1760,90,XueChengBao,YueDuShenShe,68-49,68,
