npc_id,hero_cid,hero_level,hero_awake,if_advance,god_awake,if_super,super_awake,if_mr,mr_awake,if_incarnation,incarnation_awake,name,avatar_path,spine_name,max_hp,min_attack,max_attack,defend,defend_ignore_level,physc_def,magic_def,hit,dehit,crit,decrit,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed
222091,2091,300,2,1,1,1,1,1,1,0,0,Lucifer the Fallen Angel,2091_MR,DTSLXF,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
222092,2092,300,2,1,1,1,1,1,1,0,0,Jeanne d'Arc the Sworn Warrior,2092_MR,SSZZD,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
232001,2001,300,2,0,0,0,0,0,0,0,0,Medusa,2001,MDS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232002,2002,300,2,0,0,0,0,0,0,0,0,Poseidon,2002,BSD,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232003,2003,300,2,0,0,0,0,0,0,0,0,Jeanne d'Arc,2003,LXF,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232004,2004,300,2,0,0,0,0,0,0,0,0,Siren,2004,Y,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232005,2005,300,2,0,0,0,0,0,0,0,0,Nephthys,2005,NFDS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232006,2006,300,2,0,0,0,0,0,0,0,0,Tsukuyomi,2006,YYJZ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232007,2007,300,2,0,0,0,0,0,0,0,0,Ungnyeo,2007,XN,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232008,2008,300,2,0,0,0,0,0,0,0,0,Shennong,2008,SN,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232009,2009,300,2,0,0,0,0,0,0,0,0,Geb,2009,GB,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232010,2010,300,2,0,0,0,0,0,0,0,0,Lilith,2010,NBLS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232011,2011,300,2,0,0,0,0,0,0,0,0,Nuit,2011,NT,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232012,2012,300,2,0,0,0,0,0,0,0,0,Gaia,2012,GY,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232013,2013,300,2,0,0,0,0,0,0,0,0,Pandora,2013,PDL,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232014,2014,300,2,0,0,0,0,0,0,0,0,Nike,2014,NK,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232015,2015,300,2,0,0,0,0,0,0,0,0,Idun,2015,YD,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232016,2016,300,2,0,0,0,0,0,0,0,0,Valkyrie,2016,WEJL,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232017,2017,300,2,0,0,0,0,0,0,0,0,Raphael,2017,LFE,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232018,2018,300,2,0,0,0,0,0,0,0,0,Minotaur,2018,MNTLS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232019,2019,300,2,0,0,0,0,0,0,0,0,Nemesis,2019,NMXS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232020,2020,300,2,0,0,0,0,0,0,0,0,Muse,2020,MS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232021,2021,300,2,0,0,0,0,0,0,0,0,Iris,2021,YXS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232022,2022,300,2,0,0,0,0,0,0,0,0,Verdandi,2022,BLDD,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232023,2023,300,2,0,0,0,0,0,0,0,0,Sif,2023,XF,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232024,2024,300,2,0,0,0,0,0,0,0,0,Lucifer,2024,LLS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232025,2025,300,2,0,0,0,0,0,0,0,0,Nuwa,2025,LHFR,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232026,2026,300,2,0,0,0,0,0,0,0,0,Fuxi,2026,FX,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232027,2027,300,2,0,0,0,0,0,0,0,0,Xiwangmu,2027,XWM,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232028,2028,300,2,0,0,0,0,0,0,0,0,Princess Bari,2028,BLGZ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232029,2029,300,2,0,0,0,0,0,0,0,0,Apep,2029,APP,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232030,2030,300,2,0,0,0,0,0,0,0,0,Gabriel,2030,WL,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232031,2031,300,2,0,0,0,0,0,0,0,0,Erebus,2031,ERBS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232032,2032,300,2,0,0,0,0,0,0,0,0,Amaterasu,2032,TZDS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232033,2033,300,2,0,0,0,0,0,0,0,0,Nyx,2033,NKS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232034,2034,300,2,0,0,0,0,0,0,0,0,Anubis,2034,ANBS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232035,2035,300,2,0,0,0,0,0,0,0,0,Odin,2035,AD,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232036,2036,300,2,0,0,0,0,0,0,0,0,Phantasos,2036,FTSS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232037,2037,300,2,1,1,0,0,0,0,0,0,Ra,2037,R,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232038,2038,300,2,0,0,0,0,0,0,0,0,Izu Dancer,2038,WN,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232039,2039,300,2,0,0,0,0,0,0,0,0,Hera,2039,HL,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232040,2040,300,2,0,0,0,0,0,0,0,0,Zhu Rong,2040,HSZR,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232041,2041,300,2,0,0,0,0,0,0,0,0,Hephaestus,2041,HFSTS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232042,2042,300,2,0,0,0,0,0,0,0,0,Xmas Angel,2042,SDNS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232046,2046,300,2,0,0,0,0,0,0,0,0,Izanami,2046,YXNM,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232047,2047,300,2,1,1,1,1,1,1,0,0,Cupid,2047,QBT,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232048,2048,300,2,0,0,0,0,0,0,0,0,Hades,2048,HDS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232049,2049,300,2,1,1,0,0,0,0,0,0,Icarus,2049,YKLS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232050,2050,300,2,0,0,0,0,0,0,0,0,Chaos,2050,KES,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232051,2051,300,2,1,1,1,1,1,1,0,0,Heimdall,2051,HMDE,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232052,2052,300,2,0,0,0,0,0,0,0,0,Michael,2052,MJL,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232053,2053,300,2,1,1,1,1,1,1,0,0,Himiko,2053,BMH,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232054,2054,300,2,0,0,0,0,0,0,0,0,Enmusubi,2054,ZRNZ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232055,2055,300,2,1,1,0,0,0,0,0,0,Frost Dragon,2055,LB,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232056,2056,300,2,1,1,0,0,0,0,0,0,Ember Dragon,2056,LH,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232057,2057,300,2,1,1,0,0,0,0,0,0,Storm Dragon,2057,LL,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232058,2058,300,2,0,0,0,0,0,0,0,0,Nekomata,2058,MY,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232059,2059,300,2,0,0,0,0,0,0,0,0,Zodiac Ox,2059,CN,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232060,2060,300,2,1,1,0,0,0,0,0,0,Freyja,2060,FLY,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232061,2061,300,2,0,0,0,0,0,0,0,0,Kingyo,2061,JYJ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232062,2062,300,2,0,0,0,0,0,0,0,0,Princess Kaguya,2062,HYJ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232063,2063,300,2,1,1,1,1,1,1,0,0,Sim Cheong,2063,SQE,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232065,2065,300,2,0,0,0,0,0,0,0,0,Gemini,2065,YWJ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232067,2067,300,2,0,0,0,0,0,0,0,0,Chang'e,2067,CE,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232068,2068,300,2,0,0,0,0,0,0,0,0,Asura,2068,AXL,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232069,2069,300,2,0,0,0,0,0,0,0,0,Athena,2069,YDN,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232070,2070,300,2,0,0,0,0,0,0,0,0,Zodiac Tiger,2070,YH,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232071,2071,300,2,0,0,0,0,0,0,0,0,Capricornus,2071,MJZ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232073,2073,300,2,0,0,0,0,0,0,0,0,Pisces,2073,SYZ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232074,2074,300,2,0,0,0,0,0,0,0,0,Venus,2074,WNS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232075,2075,300,2,0,0,0,0,0,0,0,0,Zeus,2075,ZS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232076,2076,300,2,0,0,0,0,0,0,0,0,Loki,2076,LJ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232077,2077,300,2,0,0,0,0,0,0,0,0,Thor,2077,SE,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232078,2078,300,2,1,1,0,0,0,0,0,0,Apollo,2078,ABL,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232079,2079,300,2,0,0,0,0,0,0,0,0,Sakura Spirit,2079,YHY,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232080,2080,300,2,0,0,0,0,0,0,0,0,Zodiac Rabbit,2080,MT,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232081,2081,300,2,0,0,0,0,0,0,0,0,Horus,2081,HLS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232082,2082,300,2,1,1,1,1,1,1,0,0,Frigga,2082,FLJ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232083,2083,300,2,0,0,0,0,0,0,0,0,Ares,2083,ARS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232084,2084,300,2,1,1,0,0,0,0,0,0,Uriel,2084,WLE,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232085,2085,300,2,0,0,0,0,0,0,0,0,Zodiac Dragon,2085,CL,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232086,2086,300,2,1,1,1,1,0,0,0,0,Hela,2086,HLA,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232087,2087,300,2,1,1,0,0,0,0,0,0,Prometheus,2087,PLMXS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232088,2088,300,2,1,1,1,1,1,1,0,0,Raphael the Archangel,2088,ZTSLFE,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232089,2089,300,2,0,0,0,0,0,0,0,0,Zodiac Snake,2089,SS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232090,2090,300,2,1,1,1,1,1,1,0,0,Lilith the Night Walker,2090_MR,YZMNLLS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232091,2091,300,2,1,1,1,1,1,1,0,0,Lucifer the Fallen Angel,2091_MR,DTSLXF,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
232092,2092,300,2,1,1,1,1,1,1,0,0,Jeanne d'Arc the Sworn Warrior,2092_MR,SSZZD,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
312001,2001,300,2,0,0,0,0,0,0,0,0,Medusa,2001,MDS,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312002,2002,300,2,0,0,0,0,0,0,0,0,Poseidon,2002,BSD,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312003,2003,300,2,0,0,0,0,0,0,0,0,Jeanne d'Arc,2003,LXF,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312004,2004,300,2,0,0,0,0,0,0,0,0,Siren,2004,Y,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312005,2005,300,2,0,0,0,0,0,0,0,0,Nephthys,2005,NFDS,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312006,2006,300,2,0,0,0,0,0,0,0,0,Tsukuyomi,2006,YYJZ,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312007,2007,300,2,0,0,0,0,0,0,0,0,Ungnyeo,2007,XN,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312008,2008,300,2,0,0,0,0,0,0,0,0,Shennong,2008,SN,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312009,2009,300,2,0,0,0,0,0,0,0,0,Geb,2009,GB,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312010,2010,300,2,0,0,0,0,0,0,0,0,Lilith,2010,NBLS,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312011,2011,300,2,0,0,0,0,0,0,0,0,Nuit,2011,NT,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312012,2012,300,2,0,0,0,0,0,0,0,0,Gaia,2012,GY,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312013,2013,300,2,0,0,0,0,0,0,0,0,Pandora,2013,PDL,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312014,2014,300,2,0,0,0,0,0,0,0,0,Nike,2014,NK,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312015,2015,300,2,0,0,0,0,0,0,0,0,Idun,2015,YD,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312016,2016,300,2,0,0,0,0,0,0,0,0,Valkyrie,2016,WEJL,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312017,2017,300,2,0,0,0,0,0,0,0,0,Raphael,2017,LFE,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312018,2018,300,2,0,0,0,0,0,0,0,0,Minotaur,2018,MNTLS,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312019,2019,300,2,0,0,0,0,0,0,0,0,Nemesis,2019,NMXS,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312020,2020,300,2,0,0,0,0,0,0,0,0,Muse,2020,MS,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312021,2021,300,2,0,0,0,0,0,0,0,0,Iris,2021,YXS,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312022,2022,300,2,0,0,0,0,0,0,0,0,Verdandi,2022,BLDD,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312023,2023,300,2,0,0,0,0,0,0,0,0,Sif,2023,XF,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312024,2024,300,2,0,0,0,0,0,0,0,0,Lucifer,2024,LLS,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312025,2025,300,2,0,0,0,0,0,0,0,0,Nuwa,2025,LHFR,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312026,2026,300,2,0,0,0,0,0,0,0,0,Fuxi,2026,FX,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312027,2027,300,2,0,0,0,0,0,0,0,0,Xiwangmu,2027,XWM,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312028,2028,300,2,0,0,0,0,0,0,0,0,Princess Bari,2028,BLGZ,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312029,2029,300,2,0,0,0,0,0,0,0,0,Apep,2029,APP,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312030,2030,300,2,0,0,0,0,0,0,0,0,Gabriel,2030,WL,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312031,2031,300,2,0,0,0,0,0,0,0,0,Erebus,2031,ERBS,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312032,2032,300,2,0,0,0,0,0,0,0,0,Amaterasu,2032,TZDS,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312033,2033,300,2,0,0,0,0,0,0,0,0,Nyx,2033,NKS,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312034,2034,300,2,0,0,0,0,0,0,0,0,Anubis,2034,ANBS,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312035,2035,300,2,0,0,0,0,0,0,0,0,Odin,2035,AD,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312036,2036,300,2,0,0,0,0,0,0,0,0,Phantasos,2036,FTSS,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312037,2037,300,2,1,1,1,1,1,1,1,1,Ra,2037,R,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312038,2038,300,2,0,0,0,0,0,0,0,0,Izu Dancer,2038,WN,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312039,2039,300,2,1,1,1,1,1,1,0,0,Hera,2039,HL,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312040,2040,300,2,0,0,0,0,0,0,0,0,Zhu Rong,2040,HSZR,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312041,2041,300,2,0,0,0,0,0,0,0,0,Hephaestus,2041,HFSTS,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312042,2042,300,2,0,0,0,0,0,0,0,0,Xmas Angel,2042,SDNS,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312046,2046,300,2,0,0,0,0,0,0,0,0,Izanami,2046,YXNM,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312047,2047,300,2,1,1,1,1,1,1,0,0,Cupid,2047,QBT,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312048,2048,300,2,0,0,0,0,0,0,0,0,Hades,2048,HDS,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312049,2049,300,2,1,1,1,1,1,1,1,0,Icarus,2049,YKLS,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312050,2050,300,2,0,0,0,0,0,0,0,0,Chaos,2050,KES,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312051,2051,300,2,1,1,1,1,1,1,0,0,Heimdall,2051,HMDE,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312052,2052,300,2,0,0,0,0,0,0,0,0,Michael,2052,MJL,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312053,2053,300,2,1,1,1,1,1,1,0,0,Himiko,2053,BMH,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312054,2054,300,2,0,0,0,0,0,0,0,0,Enmusubi,2054,ZRNZ,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312055,2055,300,2,1,1,1,1,1,1,0,0,Frost Dragon,2055,LB,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
312056,2056,300,2,1,1,1,1,1,1,0,0,Ember Dragon,2056,LH,14280000,1285210,1428021,14930,14930,836901,836901,496800,163200,864960,864960,150,150,60,60,1000,1000,1000,360,150,60,520
