dialog_id,next_dialog_id,switch_id,bg,bgm,skippable,character_spine,character_review_spine,character_position,character_name,dialog,voice,text_anchor,delay
31900091,31900092,,NuwaJingu,,1,YDN_UR,HL0,2,Athena,"And you, who were once known as Pan... You are the embodiment of fear and chaos.",,0,0
31900092,31900093,,NuwaJingu,,1,FTSS2,HFSTS0,2,Phantasos,"Goddess of Wisdom, if there is no fear then both humans and goddesses will lose the will to live and respect for all things.",,0,0
31900093,31900094,,NuwaJingu,,1,YDN_UR,HL0,2,Athena,"Capricornus. The truth about your past, or stability amongst the gods. Which one will you choose?",,0,0
31900094,31900095,,NuwaJingu,,1,MJZ_UR_PLUS,HL0,1,Capricornus,"The power I once had may have been terrifying, but I will never allow it to get out of control again.",,0,0
31900095,-1,,NuwaJingu,,1,YDN_UR,HL0,2,Athena,Then you have forced my hand.,,0,0
31900096,31900097,,NuwaJingu,,1,YDN_UR,HL0,2,Athena,"The divine presence that you once commanded, capable of inducing fear, is gradually awakening... Is this the beginning of another disaster?",,0,0
31900097,31900098,,NuwaJingu,,1,YDN_UR,HL0,2,Athena,"Just like before when you, driven by your own ambition, rampantly spread fear among the gods, until Zeus completely sealed your memories and divinity.",,0,0
31900098,31900099,,NuwaJingu,,1,MJZ_UR_PLUS,HL0,1,Capricornus,"No, I'm not here out of ambition. I just want to know who I am.",,0,0
31900099,-1,,NuwaJingu,,1,YDN_UR,HL0,2,Athena,I hope that history will not repeat itself.,,0,0
31900100,31900101,,NuwaJingu,,1,HDS2,HFSTS0,2,Hades,"By Zeus' command, you shall not pass.",,0,0
31900101,31900102,,NuwaJingu,,1,MJZ_UR_PLUS,HL0,1,Capricornus,Ruler of the Underworld... Hades?!,,0,0
31900102,31900103,,NuwaJingu,,1,HDS2,HFSTS0,2,Hades,"The fear you once unleashed shattered the balance between life and death, almost plunging the order between the world of the living and the realm of the dead into chaos.",,0,0
31900103,31900104,,NuwaJingu,,1,MJZ_UR_PLUS,HL0,1,Capricornus,"I understand your concerns, but I have no intention of giving up the right to regain my own memories.",,0,0
31900104,-1,,NuwaJingu,,1,HDS2,HFSTS0,2,Hades,How about we see if you have the ability to actually do it?,,0,0
31900105,31900106,,NuwaJingu,,1,HDS2,HFSTS0,2,Hades,Just as before... You are still the same nightmare that haunts the dreams of your enemies.,,0,0
31900106,31900107,,NuwaJingu,,1,MJZ_UR_PLUS,HL0,1,Capricornus,"However, my power no longer relies on fear. It comes from sacrifice, doesn't it?",,0,0
31900107,31900108,,NuwaJingu,,1,HDS2,HFSTS0,2,Hades,"Hah well if you still insist on retrieving your memories and power, then perhaps it is also a kind of fate.",,0,0
31900108,-1,,NuwaJingu,,1,MJZ_UR_PLUS,HL0,1,Capricornus,"I will remember your words, Hades.",,0,0
31900109,31900110,,NuwaJingu,,1,PDL2,HL0,2,Pandora,The Temple of Zeus is just ahead. It looks like she's already waiting for us over there.,,0,0
31900110,31900111,,NuwaJingu,,1,MJZ_UR_PLUS,HL0,1,Capricornus,"Pandora, are my memories good to go?",,0,0
31900111,31900112,,NuwaJingu,,1,PDL2,HL0,2,Pandora,"Of course, once Zeus unseals it, the Dream Crystal can be opened.",,0,0
31900112,31900113,,NuwaJingu,,1,MJZ_UR_PLUS,HL0,1,Capricornus,"Alright, then let's go in and face her.",,0,0
31900113,31900114,,NuwaJingu,,1,ZS_UR,HFSTS0,2,Zeus,"Don't bother, Capricornus. No, I should call you... Pan.",,0,0
31900114,31900115,,NuwaJingu,,1,MJZ_UR_PLUS,HL0,1,Capricornus,"I'm here in the hope that you will unlock the seal of my memory, and let me regain my true self.",,0,0
31900115,31900116,,NuwaJingu,,1,ZS_UR,HFSTS0,2,Zeus,"However, that won't be possible.",,0,0
31900116,31900117,,NuwaJingu,,1,MJZ_UR_PLUS,HL0,1,Capricornus,"Could it be that it's as Athena said... Are you just afraid that, like in the past, my ambition will pose a threat to you?",,0,0
31900117,31900118,,NuwaJingu,,1,ZS_UR,HFSTS0,2,Zeus,"I am not obligated to answer you, unless...",,0,0
31900118,31900119,,NuwaJingu,,1,MJZ_UR_PLUS,HL0,1,Capricornus,"Unless I prove to you that I can control my gradually increasing power, right?",,0,0
31900119,-1,,NuwaJingu,,1,ZS_UR,HFSTS0,2,Zeus,"Now that we've come to this, I don't think anymore words are necessary.",,0,0
31900120,31900121,,NuwaJingu,,0,MJZ_UR_PLUS,HL0,1,Capricornus,I never imagined I could defeat you...,,0,0
31900121,31900122,,NuwaJingu,,0,ZS_UR,HFSTS0,2,Zeus,"I could have completely destroyed you when I sealed your power, but I didn't want to do that.",,0,0
31900122,31900123,,NuwaJingu,,0,ZS_UR,HFSTS0,2,Zeus,"I respect all the beings of Olympus, even if they are my enemies, or enemies of Olympus.",,0,0
31900123,31900124,,NuwaJingu,,0,MJZ_UR_PLUS,HL0,1,Capricornus,So why do you keep hindering my search for my own memories?,,0,0
31900124,31900125,,NuwaJingu,,0,ZS_UR,HFSTS0,2,Zeus,"Perhaps it is indeed unfair to deprive you of your memories, since you really want to see who you were...",,0,0
31900125,31900126,,NuwaJingu,,0,ZS_UR,HFSTS0,2,Zeus,"But you will definitely regret it, and beg me to seal away your memories again.",,0,0
31900126,31900127,,NuwaJingu,,0,MJZ_UR_PLUS,HL0,1,Capricornus,...,,0,0
31900127,31900128,,NuwaJingu,,0,ZS_UR,HFSTS0,2,Zeus,"The power you once possessed came entirely from fear. With such power, losing control is the only possible outcome.",,0,0
31900128,31900129,,NuwaJingu,,0,ZS_UR,HFSTS0,2,Zeus,To release your memories again is nothing more than bringing forth tragedy once again.,,0,0
31900129,-1,49101|49102,NuwaJingu,,0,ZS_UR,HFSTS0,2,Zeus,"Unlike in the past, the power you have now comes from devotion and sacrifice, which is just as strong. Isn't this what you want?",,0,0
31900130,31900131,,NuwaJingu,,1,ZS_UR,HFSTS0,2,Zeus,...It seems like I can no longer dissuade you.,,0,0
31900131,-1,,NuwaJingu,,1,ZS_UR,HFSTS0,2,Zeus,I will unlock the seal on your memories and let you face the horror that is your past self. May Fate protect us all.,,0,0
31900132,31900133,,NuwaJingu,,1,ZS_UR,HFSTS0,2,Zeus,"Not allowing you to retrieve your true memories may seem unfair to you, but trust me, this is the best choice.",,0,0
31900133,-1,,NuwaJingu,,1,MJZ_UR_PLUS,HL0,1,Capricornus,No need to apologize to me. Maybe this is also fate. Let's leave the Dreamland.,,0,0
31900134,31900135,,NuwaJingu,,1,MJZ_UR_PLUS,HL0,1,Capricornus,"I saw it... My power and my past, all my memories are being restored!",,0,0
31900135,31900136,,NuwaJingu,,1,MJZ_UR_PLUS,HL0,1,Capricornus,What on earth is this?! Is this the old me?,,0,0
31900136,31900137,,NuwaJingu,,1,MJZ_UR,HL0,2,？？？,...,,0,0
31900137,-1,,NuwaJingu,,1,ZS_UR,HFSTS0,2,Zeus,Pull yourself together and face it! You are no longer the same out-of-control person that stands before you. Summon the courage to confront this!,,0,0
31900138,31900139,,NuwaJingu,,1,MJZ_UR_PLUS,HL0,1,Capricornus,It was only for a little bit but... That feeling was so nostalgic and yet terrifying. But it's over now.,,0,0
31900139,31900140,,NuwaJingu,,1,ZS_UR,HFSTS0,2,Zeus,Looks like fate is on our side.,,0,0
31900140,31900141,,NuwaJingu,,1,MJZ_UR_PLUS,HL0,1,Capricornus,I never thought that my former self could be so crazy and powerful. Just looking at her is enough to make anyone tremble with fear.,,0,0
31900141,31900142,,NuwaJingu,,1,PDL2,HL0,2,Pandora,"But now you have countless companions around you, don't you?",,0,0
31900142,31900143,,NuwaJingu,,1,ZS_UR,HFSTS0,2,Zeus,"Should you be controlled once more by the soul within your memory, the world will once again witness the coming of the apocalypse.",,0,0
31900143,31900144,,NuwaJingu,,1,ZS_UR,HFSTS0,2,Zeus,"But perhaps this is also fate. Without facing one's own past darkness, one cannot seek a new rebirth.",,0,0
31900144,31900145,,NuwaJingu,,1,MJZ_UR_PLUS,HL0,1,Capricornus,"I understand... Pandora, hand that memory crystal to me. I will bury it in a place where no one can find it.",,0,0
31900145,-1,,NuwaJingu,,1,MJZ_UR_PLUS,HL0,1,Capricornus,"The Goddess of Fear will be forgotten. From now on, the world will only know Capricornus.",,0,0
33000001,33000002,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,"Pandora, my favorite attendant! Come and greet your master.",,0,0
33000002,33000003,,NuwaJingu,,1,PDL2,HL0,2,Pandora,Ugh Zeus... you again. I assume you haven't been invading my dreams again and again just for a simple chat?,,0,0
33000003,33000004,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,"Of course not. But if you want me to play with you, I'd be happy to oblige.",,0,0
33000004,33000005,,NuwaJingu,,1,PDL2,HL0,2,Pandora,Sigh. You still love the sound of your own voice... saying such ridiculous things. Cut to the chase already.,,0,0
33000005,33000006,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,"Prometheus came to me in my dreams, and she told me that the Titans were waking up.",,0,0
33000006,33000007,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,"They want to use the souls of the Gods as a link, absorb our power to help them reshape their bodies, and then return to this world.",,0,0
33000007,33000008,,NuwaJingu,,1,PDL2,HL0,2,Pandora,That sounds rather serious. So what are you going to do?,,0,0
33000008,33000009,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,"Until now, only I have been able to keep them sealed away... However, I have discovered that your magic box can also imprison them.",,0,0
33000009,33000010,,NuwaJingu,,1,PDL2,HL0,2,Pandora,So you plan to put their souls in my Box to solve this problem once and for all?,,0,0
33000010,33000011,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,"Yes, but I think it will be hard to do on my own... I need you to get me in touch with my old friends from Egypt and Asgard.",,0,0
33000011,33000012,,NuwaJingu,,1,PDL2,HL0,2,Pandora,Well I guess I can help you for old times' sake. But not for free and not until you pass my test.,,0,0
33000012,33000013,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,"How tiresome... Doesn't the Ruler of Olympus merit special privileges with you, my kitten?",,0,0
33000013,-1,,NuwaJingu,,1,PDL2,HL0,2,Pandora,Privileges? I know what your idea of privileges is... Heh alright. I'll be gentle with your body... when I beat you up!,,0,0
33000014,33000015,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,"Eh? Why did you fall down so easily? My dear, I thought you would be a little rougher.",,0,0
33000015,33000016,,NuwaJingu,,1,PDL2,HL0,2,Pandora,I really don't want to be toyed with by you... Oh well. But you best be prepared to pay the bill for this request.,,0,0
33000016,33000017,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,"Darling, when this is over, I'll give you half of Olympus.",,0,0
33000017,33000018,,NuwaJingu,,1,PDL2,HL0,2,Pandora,Yeah yeah. That silver tongue of yours may have fooled many others. But did you truly think your words will seduce me?,,0,0
33000018,-1,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,Take a guess. Now connect me to the dream of the Egyptian Goddesses. It's time for me to meet that rigid Sun Goddess.,,0,0
33000019,33000020,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,"Guardian of the Pyramids. Horus, the Eye of Truth. Have you been well?",,0,0
33000020,33000021,,NuwaJingu,,1,HLS_UR,HL0,2,Horus,"Greek Goddess Zeus. What brings you here? Perhaps you came to find the Lady Sun Goddess... to reminisce about the old days, of course.",,0,0
33000021,33000022,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,It seems that nothing can escape your eye. My real reason for coming here to borrow the power of the Sun Goddess.,,0,0
33000022,33000023,,NuwaJingu,,1,HLS_UR,HL0,2,Horus,"My apologies, but Lady Sun Goddess predicted your arrival and sent me to refuse your request.",,0,0
33000023,33000024,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,It breaks my heart to hear that. And what if I insist on seeing her?,,0,0
33000024,-1,,NuwaJingu,,1,HLS_UR,HL0,2,Horus,"Then I'm afraid you will have to go through me. If you beat me, I will take you to her.",,0,0
33000025,33000026,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,"Not bad. Although the outcome of the battle was as expected, your divine power has grown a lot since the last time I came here.",,0,0
33000026,33000027,,NuwaJingu,,1,HLS_UR,HL0,2,Horus,Humph...,,0,0
33000027,-1,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,Don't be so angry. Pouting doesn't suit you. Please lead the way.,,0,0
33000028,33000029,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,"Ra, has it been thousands of years since we last met? I miss the good times of drinking ale with you, dear.",,0,0
33000029,33000030,,NuwaJingu,,1,R_UR,HFSTS0,2,Ra,Zeus? For goodness sake! You being here means nothing good will happen.,,0,0
33000030,33000031,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,Don't say that. I think you're going crazy... Even in the dream your figure is so graceful.,,0,0
33000031,33000032,,NuwaJingu,,1,R_UR,HFSTS0,2,Ra,"Isn't it time to wake up from your daydream? Now tell me, what troubles have you brought?",,0,0
33000032,33000033,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,"I love that you get straight to the point like that, avoids wasting time. I'll be honest... It's bad news. The Titans are back.",,0,0
33000033,33000034,,NuwaJingu,,1,R_UR,HFSTS0,2,Ra,"...They're the ancestors of the Greek Goddesses that you sealed away, right?",,0,0
33000034,33000035,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,"As you said... But I need your help, because I can't real them alone this time.",,0,0
33000035,-1,,NuwaJingu,,1,R_UR,HFSTS0,2,Ra,Your divine power seems to have weakened... This is not good. Let me test how much power you still have left!,,0,0
33000036,33000037,,NuwaJingu,,1,R_UR,HFSTS0,2,Ra,It seems that you only have half the power you used to have. So tthe most important thing right now is to recover the power you lost.,,0,0
33000037,33000038,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,"Heh... After all, I did come to Pandora's Dreamland to ask for help in order to gain more power.",,0,0
33000038,33000039,,NuwaJingu,,1,R_UR,HFSTS0,2,Ra,"Well now, how rare for you to be so responsible... I will agree to help you solve this trouble, reluctantly. What's your next step?",,0,0
33000039,-1,,NuwaJingu,,1,ZS0,HFSTS0,1,Zeus,You'll find out after we visit Odin.,,0,0
33000040,33000041,,NuwaJingu,,1,ZS_UR,HFSTS0,1,Zeus,I feel the power of thunder. Who is controlling this storm?,,0,0
33000041,33000042,,NuwaJingu,,1,SE_UR,HFSTS0,2,Thor,"Ruler of Olympus, turn back! Asgard is closed to outsiders right now.",,0,0
33000042,33000043,,NuwaJingu,,1,ZS_UR,HFSTS0,1,Zeus,"It's the Norse Goddess Thor. What has happened? Asgard doesn't look peaceful, even here in the Dreamland.",,0,0
33000043,33000044,,NuwaJingu,,1,SE_UR,HFSTS0,2,Thor,Loki started a rebellion. She nearly destroyed Asgard. How do I know you're not on her side?,,0,0
33000044,33000045,,NuwaJingu,,1,ZS_UR,HFSTS0,1,Zeus,"Take it easy, honey. Where is Odin? How about I get rid of Loki for you and you let me meet Odin?",,0,0
33000045,33000046,,NuwaJingu,,1,SE_UR,HFSTS0,2,Thor,"Sorry, but I can't risk it. If you insist on breaking in, then I will have to make you suffer.",,0,0
33000046,-1,,NuwaJingu,,1,ZS_UR,HFSTS0,1,Zeus,"How interesting. I don't hate tough girls at all, hehe...",,0,0
33000047,33000048,,NuwaJingu,,1,SE_UR,HFSTS0,2,Thor,"...As expected of the strongest Goddess in Olympus, your lightning is no joke.",,0,0
33000048,33000049,,NuwaJingu,,1,ZS_UR,HFSTS0,1,Zeus,"Compared to Odin's strength, you're not bad. I'm really starting to like you.",,0,0
33000049,33000050,,NuwaJingu,,1,SE_UR,HFSTS0,2,Thor,"Since you won, perhaps you do have what it takes to help us deal with the troublesome Loki.",,0,0
33000050,-1,,NuwaJingu,,1,ZS_UR,HFSTS0,1,Zeus,"Let's talk after we meet Odin, dear.",,0,0
33000051,33000052,,NuwaJingu,,1,LJ_UR,HL0,2,Loki,Ah... isn't this Zeus? I don't remember inviting you to this banquet.,,0,0
33000052,33000053,,NuwaJingu,,1,ZS_UR,HFSTS0,1,Zeus,"I'm not interested in your banquet, Goddess of Lies. I just want to catch up with Odin.",,0,0
33000053,33000054,,NuwaJingu,,1,LJ_UR,HL0,2,Loki,"Unfortunately, your old friend is not available at the moment, since I have an appointment with her.",,0,0
33000054,33000055,,NuwaJingu,,1,ZS_UR,HFSTS0,1,Zeus,Odin! I know you're here! Why don't you come out and meet your old friends?,,0,0
33000055,33000056,,NuwaJingu,,1,AD2,HFSTS0,2,Odin,"Huh...Zeus? And the Sun Goddess of Egypt, Ra. You two have come at a bad time...",,0,0
33000056,33000057,,NuwaJingu,,1,AD2,HFSTS0,2,Odin,"As you can see, I'm about to teach this troublemaker a lesson.",,0,0
33000057,33000058,,NuwaJingu,,1,ZS_UR,HFSTS0,1,Zeus,You've lost your touch. Has it been so long since you encountered someone strong enough to arouse... your fighting spirit?,,0,0
33000058,33000059,,NuwaJingu,,1,ZS_UR,HFSTS0,1,Zeus,"Dance with me in battle, darling. I will remind you how real power feels.",,0,0
33000059,33000060,,NuwaJingu,,1,AD2,HFSTS0,2,Odin,...,,0,0
33000060,-1,,NuwaJingu,,1,LJ_UR,HL0,2,Loki,Oh? What an exciting way to greet each other.,,0,0
33000061,33000062,,NuwaJingu,,1,ZS_UR,HFSTS0,1,Zeus,"Your power is much more than before, isn't it?",,0,0
33000062,33000063,,NuwaJingu,,1,AD2,HFSTS0,2,Odin,"It would be more accurate to say that in the Dreamland, I can display my true power..",,0,0
33000063,-1,,NuwaJingu,,1,ZS_UR,HFSTS0,1,Zeus,"Hmm... Well let’s talk about it later. After all, you still have “guests” to entertain...",,0,0
33000064,33000065,,NuwaJingu,,1,LJ_UR,HL0,2,Loki,Oh dear... Ganging up to bully lil ol' me?,,0,0
33000065,33000066,,NuwaJingu,,1,AD2,HFSTS0,2,Odin,"Save it. Even if I fight alone, I wouldn't lose to you.",,0,0
33000066,33000067,,NuwaJingu,,1,LJ_UR,HL0,2,Loki,"Hmph. Before you fight me, I suggest you ask Zeus why she came here. After all, she doesn't seem to be here just to catch up.",,0,0
33000067,33000068,,NuwaJingu,,1,ZS_UR,HFSTS0,1,Zeus,"She's right, Odin. The Titans are awakening, and I can't handle this on my own.",,0,0
33000068,33000069,,NuwaJingu,,1,AD2,HFSTS0,2,Odin,Hmm so Loki just happens to stir up trouble at the same time? What a coincidence.,,0,0
33000069,-1,,NuwaJingu,,1,LJ_UR,HL0,2,Loki,"Haha! You guessed it, Odin! The Twelve Titans send their regards.",,0,0
33000070,33000071,,NuwaJingu,,1,LJ_UR,HL0,2,Loki,Ugh you're stronger than I expected. But defeating me means nothing! I've delayed you enough.,,0,0
33000071,33000072,,NuwaJingu,,1,ZS_UR,HFSTS0,1,Zeus,You sly fox. I'll deal with you after we handle this problem.,,0,0
33000072,33000073,,NuwaJingu,,1,LJ_UR,HL0,2,Loki,"Hehe... Ruler of Olympus... If you survive the Titans, I look forward to some exciting fun with you. See you soon!",,0,0
33000073,33000074,,NuwaJingu,,1,AD2,HFSTS0,2,Odin,"What a slippery bastard. What now, Zeus? Do you want to make a battle plan?",,0,0
33000074,-1,,NuwaJingu,,1,ZS_UR,HFSTS0,1,Zeus,"No, let’s go back to the Dreamland of the Greek Goddesses first. I have a bad feeling...",,0,0
33000075,33000076,,NuwaJingu,,1,ABL_UR,HFSTS0,2,Apollo,...,,0,0
33000076,33000077,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,"Apollo, has Olympus been attacked by the Titans? ...Wait, you're not Apollo!",,0,0
33000077,33000078,,NuwaJingu,,1,ABL_UR,HFSTS0,2,Apollo,"What a keen intuition. Guess who I am, third-generation King of Olympus, Zeus.",,0,0
33000078,33000079,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,This magic is... Titan Hyperion? That's impossible...,,0,0
33000079,33000080,,NuwaJingu,,1,HDS2,HL0,2,Titan Hyperion,I am honored that you still remember me after all these years.,,0,0
33000080,33000081,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,How on Earth did you come back? And where did you get Apollo's soul?,,0,0
33000081,33000082,,NuwaJingu,,1,HDS2,HL0,2,Titan Hyperion,It took a lot of effort to get Loki of the Norse Goddesses to help us escape from the seal. As for Apollo...,,0,0
33000082,33000083,,NuwaJingu,,1,HDS2,HL0,2,Titan Hyperion,I'm just borrowing her body for a while. She is still alive inside here.,,0,0
33000083,33000084,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,Interesting. I swear that this time I'll let you rot in the seal until the end of time.,,0,0
33000084,-1,,NuwaJingu,,1,HDS2,HL0,2,Titan Hyperion,Are you done? I have tens of thousands of years of anger that I want to vent on you.,,0,0
33000085,33000086,,NuwaJingu,,1,ABL_UR,HFSTS0,2,Apollo,I... What's wrong with me? It's as if someone had taken control of my mind...,,0,0
33000086,33000087,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,"A Titan occupied your body. After we defeated her, her soul was scattered in the Dream. You are fine now.",,0,0
33000087,33000088,,NuwaJingu,,1,ABL_UR,HFSTS0,2,Apollo,"Phew... Turns out even I, the most cautious goddess in Olympus, can be careless sometimes...",,0,0
33000088,-1,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,This crisis has been partly resolved. I need to deal with the other Titans as soon as possible.,,0,0
33000089,33000090,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,I feel like I'm still not strong enough...,,0,0
33000090,33000091,,NuwaJingu,,1,HDS2,HL0,2,Hades,"Have you finally figured it out? You alone cannot defeat us in this Dream, Zeus.",,0,0
33000091,33000092,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,"Hades? No...Crius of the Twelve Titans, the soul in Hades' body is you, right?",,0,0
33000092,33000093,,NuwaJingu,,1,YDN_UR,HL0,2,Titan Cleus,"You have a good memory, Zeus. I thought you'd have forgotten my name after sealing us away for so long.",,0,0
33000093,33000094,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,"I don't mind throwing you back into the Abyss to seal you again, so prepare yourself.",,0,0
33000094,33000095,,NuwaJingu,,1,YDN_UR,HL0,2,Titan Cleus,Do you dare to attack me while I'm in Hades' body?!,,0,0
33000095,33000096,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,"Do you think I didn't consider that? Did you forget, we're in Pandora's Dreamland right now...",,0,0
33000096,33000097,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,...I am perfectly capable of ripping your soul to pieces without harming Hades' body.,,0,0
33000097,-1,,NuwaJingu,,1,YDN_UR,HL0,2,Titan Cleus,The arrogance... I dare you to try.,,0,0
33000098,33000099,,NuwaJingu,,1,YDN_UR,HL0,2,Titan Cleus,"You may have defeated me today, but I will be back! Remember that, Zeus!",,0,0
33000099,33000100,,NuwaJingu,,1,HDS2,HL0,2,Hades,"...She's finally gone from my head. If you had taken any longer, I would have been completely lost.",,0,0
33000100,33000101,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,"Hades, how did you end up being controlled by a Titan?",,0,0
33000101,33000102,,NuwaJingu,,1,HDS2,HL0,2,Hades,"I can only say that the Titans are growing stronger, and to make matters worse... Cronus is back.",,0,0
33000102,33000103,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,Cronus...King of the Twelve Titans...,,0,0
33000103,-1,,NuwaJingu,,1,HDS2,HL0,2,Hades,"Go, she is waiting for you in the Temple of Olympus right now.",,0,0
33000104,33000105,,NuwaJingu,,1,YDN_UR,HL0,2,Athena,"Zeus, to this day, I can still feel your fear of me in your heart...",,0,0
33000105,33000106,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,"Cronus, no need to bluff. I know it's your soul in Athena's body.",,0,0
33000106,33000107,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,2,Titan Cronus,"Even though I don't have a body of my own right now, don't forget that I have far more combat experience than yours.",,0,0
33000107,33000108,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,"You once said something like that, but luck didn't seem to be on your side that time either.",,0,0
33000108,33000109,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,2,Titan Cronus,"Hmph... Do you think trickery counts as victory? If you fight me face to face, you have no chance of winning!",,0,0
33000109,33000110,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,"It's kind of ironic, you know? The goddess Athena you are currently possessing is an expert in wisdom and strategy.",,0,0
33000110,33000111,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,2,Titan Cronus,...,,0,0
33000111,-1,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,"Whether it's through strategy or a frontal battle, I will never lose to you. Let's start this battle!",,0,0
33000112,33000113,,NuwaJingu,,0,ZS_UR_PLUS,HFSTS0,2,Titan Cronus,Huh... I didn't expect your power to be this strong. Never before has a goddess stood against the power of a Titan...,,0,0
33000113,33000114,,NuwaJingu,,0,ZS_UR_PLUS,HFSTS0,1,Zeus,"How is this possible? Even though Cronus was defeated, Athena's soul has not woken up again...",,0,0
33000114,33000115,,NuwaJingu,,0,ZS_UR_PLUS,HFSTS0,2,Titan Cronus,Don't think my soul is weak enough to dissipate so easily! I won't stop until I get a strong body!,,0,0
33000115,33000116,,NuwaJingu,,0,ZS_UR_PLUS,HFSTS0,1,Zeus,Hmph. So your ambition is nothing more than that.,,0,0
33000116,33000117,,NuwaJingu,,0,ZS_UR_PLUS,HFSTS0,2,Titan Cronus,It seems my strength has been exhausted. I guess Athena's body is not as powerful as I thought.,,0,0
33000117,-1,50101|50102,NuwaJingu,,0,ZS_UR_PLUS,HFSTS0,2,Titan Cronus,"But my soul still controls Athena's body. If you seal me away, Athena's soul will be imprisoned with me!",,0,0
33000118,33000119,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,"Cronus, you just want a strong body, right?",,0,0
33000119,33000120,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,2,Titan Cronus,That's right... I have been waiting for a powerful body that I can use to take back the throne for myself!,,0,0
33000120,33000121,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,"You don't have to wait, Cronus, if you're brave and courageous enough...",,0,0
33000121,33000122,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,...Just fight me in this dream.,,0,0
33000122,33000123,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,2,Titan Cronus,"Don't try to fool me a second time, Zeus. Do you think this duel is fair?",,0,0
33000123,33000124,,NuwaJingu,,1,PDL2,HL0,2,Pandora,"Hehe... In that case, I can use my Box to create a body identical to Lady Zeus'...",,0,0
33000124,33000125,,NuwaJingu,,1,PDL2,HL0,2,Pandora,This body is powerful enough to serve as a container for a Titan's soul. Do you know what this means?,,0,0
33000125,33000126,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,"So how about it? Same body, same strength. Do you have the guts to face me, second-generation King?",,0,0
33000126,-1,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,2,Titan Cronus,"Don't regret those words, Zeus!",,0,0
33000127,33000128,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,"Do you think you can threaten me? Cronus, why do you think I'm fighting you in Pandora's Dreamland?",,0,0
33000128,33000129,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,2,Titan Cronus,You... Could it be that this Dream...,,0,0
33000129,33000130,,NuwaJingu,,1,PDL2,HL0,2,Pandora,Did you finally figure it out? This entire Dreamland is under my control. Athena's soul will not be harmed.,,0,0
33000130,33000131,,NuwaJingu,,1,ZS_UR_PLUS,HFSTS0,1,Zeus,"How unfortunate, Cronus. It looks like you'll have to stay in the seal for a while longer.",,0,0
