sid,type,is_normal,kill_enemy_trigger,cause_damage_trigger,before_fight_trigger,action_trigger,die_trigger,after_action_trigger,mp_cost,eid,open_level,show_popup,adjust_target_position,prepare_anim,skill_anim,multi_target_spacing_time,name,icon,info,frame_id
137302001,1,0,0,0,0,0,0,0,300,137302101,1,1,0,CNEM_act,,0,长眠之瞳,17302.png,攻击次数增加2次,0
147301001,1,0,0,0,0,0,0,0,200,147301101,1,1,0,CMZT_act,CMZT_att,0,深渊噩梦,17321.png,处于【睡眠】状态的敌人受到伤害增加30%,1
147302001,1,0,0,0,0,0,0,0,300,147302101,1,1,0,CNEM_act,,0,夺魄之瞳,17322.png,攻击次数增加2次,1
117401001,1,0,0,0,0,0,0,0,200,117401101,1,1,0,MLMW_act,MLMW_att,0,迷乱魔纹,17401.png,维纳斯魅惑敌方全体，每名敌人有50%概率进入【魅惑】状态（不可驱散，状态持续到行动后消失），维纳斯受到伤害时，处于【魅惑】状态下的敌人根据维纳斯损失血量分摊伤害量，每名敌人分摊伤害量上限为35%（无视【链接】效果），且回复生命效果降低30%，持续2回合。,0
117402001,1,0,0,0,0,0,0,0,300,117402101,1,1,0,JHZC_act,JHZC_att,0,净魂之触,17402.png,对一名敌方女神造成600%的物理伤害，并驱散我方攻击力最高的女神所有负面状态。,0
127401001,1,0,0,0,0,0,0,0,200,127401101,1,1,0,MLMW_act,MLMW_att,0,狂乱烙印,17421.png,维纳斯魅惑敌方全体，每名敌人有60%概率进入【魅惑】状态（不可驱散，状态持续到行动后消失），维纳斯受到伤害时，处于【魅惑】状态下的敌人根据维纳斯损失血量分摊伤害量，每名敌人分摊伤害量上限为35%（无视【链接】效果），且回复生命效果降低75%，持续2回合。,1
127402001,1,0,0,0,0,0,0,0,300,127402101,1,1,0,JHZC_act,JHZC_att,0,神佑之吻,17422.png,对一名敌方女神造成700%的物理伤害，并驱散我方攻击力最高的女神所有负面状态，然后使其获得【神眷】状态，持续1回合。该状态下免疫异常效果，并免疫伤害一次（不超过维纳斯最大攻击力的10倍）。,1
137401001,1,0,0,0,0,0,0,0,200,137401101,1,1,0,MLMW_act,MLMW_att,0,迷乱魔纹,17401.png,分摊伤害量的上限提升15%，并且回复生命效果额外降低15%,0
137402001,1,0,0,0,0,0,0,0,300,137402101,1,1,0,JHZC_act,JHZC_att,0,净魂之触,17402.png,使攻击力最高的友方女神获得维纳斯最大生命值30%的护盾，持续3回合,0
147401001,1,0,0,0,0,0,0,0,200,147401101,1,1,0,MLMW_act,MLMW_att,0,狂乱烙印,17421.png,分摊伤害量的上限提升15%，并且回复生命效果额外降低15%,1
147402001,1,0,0,0,0,0,0,0,300,147402101,1,1,0,JHZC_act,JHZC_att,0,神佑之吻,17422.png,使攻击力最高的友方女神获得维纳斯最大生命值30%的护盾，持续3回合,1
117501001,1,0,0,0,0,0,0,0,200,117501101,1,1,0,SDLC_act,SDLC_att,0,闪电力场,17501.png,对6名敌人造成100%的法术伤害，并使自身获得3回合【神王】（不可驱散）。【神王】状态下，每次轮到宙斯回合时，对6名敌人造成100%的法术伤害。,0
117502001,1,0,0,0,0,0,0,0,300,117502101,1,1,0,LHCJ_act,LHCJ_att,0,灵魂冲击,17502.png,宙斯以消耗自身当前30%生命值为代价，对敌方全体造成160%的法术伤害，自身每损失1%的血量，伤害结果提高2%。,0
127501001,1,0,0,0,0,0,0,0,200,127501101,1,1,0,SDLC_act,SDLC_att,0,雷霆圣域,17521.png,对6名敌人造成120%的法术伤害，并使自身获得3回合【神王】和4回合【雷盾】（不可驱散）。【神王】状态下，每次轮到宙斯回合时，对6名敌人造成120%的法术伤害。【雷盾】状态下，宙斯每次受到伤害都会反击敌人，对目标造成30%的法术伤害，该伤害不会触发敌人的反击效果和伤害反弹。,1
127502001,1,0,0,0,0,0,0,0,300,127502101,1,1,0,LHCJ_act,LHCJ_att,0,掠魂风暴,17522.png,宙斯以消耗自身当前30%生命值为代价，对敌方全体造成180%的法术伤害，自身每损失1%的血量，伤害结果提高3%，击杀敌人后宙斯回复该敌人最大生命值20%的血量。,1
137501001,1,0,0,0,0,0,0,0,200,137501101,1,1,0,SDLC_act,SDLC_att,0,闪电力场,17501.png,对攻击力低于宙斯的敌方女神，【神王】伤害必定翻倍,0
137502001,1,0,0,0,0,0,0,0,300,137502101,1,1,0,LHCJ_act,LHCJ_att,0,灵魂冲击,17502.png,造成的伤害不触发伤害反弹,0
147501001,1,0,0,0,0,0,0,0,200,147501101,1,1,0,SDLC_act,SDLC_att,0,雷霆圣域,17521.png,对攻击力低于宙斯的敌方女神，【神王】伤害必定翻倍,1
147502001,1,0,0,0,0,0,0,0,300,147502101,1,1,0,LHCJ_act,LHCJ_att,0,掠魂风暴,17522.png,造成的伤害不触发伤害反弹,1
117601001,1,0,0,0,0,0,0,0,200,117601101,1,1,0,HYMX_act,,0,幻影迷心,17601.png,对攻击力最高的1名敌人造成500%的物理伤害，并【致盲】2回合，命中值降低50%洛基的命中值。然后洛基获得【隐身】（不可驱散）状态2回合，【隐身】状态下，队友存在时，洛基不会被单体技能选中。,0
117602001,1,0,0,0,0,0,0,0,300,117602101,1,1,0,ZMJZ_act,ZMJZ0_att,0,致命抉择,17602.png,洛基掷出一个骰子决定敌人的命运。对敌方全体造成骰子点数*75%的物理伤害，并随机驱散1名敌人的全部有益状态。,0
127601001,1,0,0,0,0,0,0,0,200,127601101,1,1,0,HYMX_act,,0,神隐之术,17621.png,对攻击力最高的1名敌人造成650%的物理伤害，并【致盲】（不可驱散）2回合，命中值降低100%洛基的命中值。然后洛基获得【隐身】（不可驱散）状态2回合，【隐身】状态下，闪避率增加20%，队友存在时，洛基不会被单体技能选中。,1
127602001,1,0,0,0,0,0,0,0,300,127602101,1,1,0,ZMJZ_act,ZMJZ0_att,0,命运审判,17622.png,洛基掷出一个骰子决定敌人的命运。对敌方全体造成骰子点数*100%的物理伤害，并随机驱散骰子点数*1名敌人的全部有益状态。,1
137601001,1,0,0,0,0,0,0,0,200,137601101,1,1,0,HYMX_act,,0,幻影迷心,17601.png,物理伤害系数增加50%，【致盲】命中概率额外提升30%,0
137602001,1,0,0,0,0,0,0,0,300,137602101,1,1,0,ZMJZ_act,ZMJZ0_att,0,致命抉择,17602.png,提升掷出大点数的概率,0
147601001,1,0,0,0,0,0,0,0,200,147601101,1,1,0,HYMX_act,,0,神隐之术,17621.png,物理伤害系数增加50%，【致盲】命中概率额外提升30%,1
147602001,1,0,0,0,0,0,0,0,300,147602101,1,1,0,ZMJZ_act,ZMJZ0_att,0,命运审判,17622.png,提升掷出大点数的概率,1
117701001,1,0,0,0,0,0,0,0,200,117701101,1,1,0,FCDC_act,FCDC_att,0,风驰电掣,17701.png,攻击一列敌人，造成300%的物理伤害，如果索尔的速度大于敌人的速度，则伤害翻倍。,0
117702001,1,0,0,0,0,0,0,0,300,117702101,1,1,0,LTWJ_act,LTWJ_att,0,雷霆万钧,17702.png,释放雷电攻击六名敌人，造成200%的物理伤害，如果索尔的速度大于敌人的速度，则对敌人再次释放雷电，造成200%的物理伤害。,0
127701001,1,0,0,0,0,0,0,0,200,127701101,1,1,0,FCDC_act,FCDC_att,0,雷神之力,17721.png,攻击一列敌人，造成380%的物理伤害，如果索尔的速度大于敌人的速度，则伤害翻倍。如果击杀敌人，则索尔获得【神力】（不可驱散）效果，持续6回合。【神力】效果增加30%攻击力，50%异常抵抗，300点防御穿透。,1
127702001,1,0,0,0,0,0,0,0,300,127702101,1,1,0,LTWJ_act,LTWJ_att,0,雷暴领域,17722.png,释放雷电攻击六名敌人，造成220%的物理伤害，并对六名敌人造成索尔速度*0.01%的真实伤害。如果索尔的速度大于敌人的速度，则对敌人再次释放雷电，造成220%的物理伤害。,1
137701001,1,0,0,0,0,0,0,0,200,137701101,1,1,0,FCDC_act,FCDC_att,0,风驰电掣,17701.png,物理伤害系数增加60%,0
137702001,1,0,0,0,0,0,0,0,300,137702101,1,1,0,LTWJ_act,LTWJ_att,0,雷霆万钧,17702.png,每次雷电攻击使敌人获得【感电】效果（不可叠加），持续2回合。【感电】状态下，受到伤害增加50%，回复生命效果降低50%,0
147701001,1,0,0,0,0,0,0,0,200,147701101,1,1,0,FCDC_act,FCDC_att,0,雷神之力,17721.png,物理伤害系数增加60%,1
147702001,1,0,0,0,0,0,0,0,300,147702101,1,1,0,LTWJ_act,LTWJ_att,0,雷暴领域,17722.png,每次雷电攻击使敌人获得【感电】效果（不可叠加），持续2回合。【感电】状态下，受到伤害增加50%，回复生命效果降低50%,1
117801001,1,0,0,0,0,0,0,0,200,117801101,1,1,0,LYPZ_act,LYPZ_att,0,烈阳普照,17801.png,对敌方全体造成200%物理伤害，然后使敌方全体进入4回合【烈焰】状态（无视异常抵抗），每回合造成阿波罗60%攻击力的真实伤害（该伤害不能暴击）。,0
117802001,1,0,0,0,0,0,0,0,300,117802101,1,1,0,ZJZJ_act,,0,终结之箭,17802.png,对血量最低的敌人造成600%物理伤害，并立即结算【烈焰】【燃烧】（使debuff提前生效，生效次数为该debuff剩余回合数），如果击杀该敌人，继续对血量最低的敌人攻击，最多攻击3次。,0
127801001,1,0,0,0,0,0,0,0,200,127801101,1,1,0,LYPZ_act,LYPZ_att,0,太阳神力,17821.png,对敌方全体造成220%物理伤害，然后使敌方全体进入4回合【烈焰】状态（无视异常抵抗），每回合造成阿波罗80%攻击力的真实伤害（该伤害不能暴击）。阿波罗获得自身200%攻击力的护盾，持续1回合。,1
127802001,1,0,0,0,0,0,0,0,300,127802101,1,1,0,ZJZJ_act,,0,弑神之箭,17822.png,对血量最低的敌人造成650%物理伤害，并立即结算【烈焰】【燃烧】（使debuff提前生效，生效次数为该debuff剩余回合数），如果击杀该敌人，继续对血量最低的敌人攻击，最多攻击12次。,1
137801001,1,0,0,0,0,0,0,0,200,137801101,1,1,0,LYPZ_act,LYPZ_att,0,烈阳普照,17801.png,【烈焰】状态持续时间增加2回合,0
137802001,1,0,0,0,0,0,0,0,300,137802101,1,1,0,ZJZJ_act,,0,终结之箭,17802.png,未击杀敌人则使该敌人获得【烈焰】状态2回合（无视异常抵抗，不可驱散）,0
147801001,1,0,0,0,0,0,0,0,200,147801101,1,1,0,LYPZ_act,LYPZ_att,0,太阳神力,17821.png,【烈焰】状态持续时间增加2回合,1
147802001,1,0,0,0,0,0,0,0,300,147802101,1,1,0,ZJZJ_act,,0,弑神之箭,17822.png,未击杀敌人则使该敌人获得【烈焰】状态2回合（无视异常抵抗，不可驱散）,1
117901001,1,0,0,0,0,0,0,0,200,117901101,1,1,0,XYWB_act,XYWB_att,0,旋樱舞步,17901.png,我方全体恢复樱花妖攻击力20%的血量，附加樱花妖最大攻击力100%的不可驱散护盾，护盾持续1回合，并有50%概率驱散敌方全体1个增益效果。,0
117902001,1,0,0,0,0,0,0,0,300,117902101,1,1,0,YHFW_act,YHFW_att,0,樱花飞舞,17902.png,我方全体恢复樱花妖攻击力50%的血量，附加樱花妖最大攻击力70%的不可驱散护盾，护盾持续1回合，使友方攻击力最高的队友增加樱花妖攻击力50%的攻击力，持续2回合。,0
118001001,1,0,0,0,0,0,0,0,200,118001101,1,1,0,XYQF_act,XYQF_att,0,幸运祈福,18001.png,使我方攻击力最高的2名女神获得【祈福】，攻击力增加40%，伤害增加40%，持续3回合,0
118002001,1,0,0,0,0,0,0,0,300,118002101,1,1,0,EYMZ_act,,0,厄运魔咒,18002.png,驱散敌方攻击力最高的1名女神的全部增益，并造成550%的法术伤害,0
118101001,1,0,0,0,0,0,0,0,200,118101101,1,1,0,SPZZ_act,SPZZ_att,0,审判之爪,18101.png,对敌方全体造成200%的物理伤害，并使敌方全体伤害降低30%，持续2回合。然后使己方所有女神获得【审判】状态2回合，拥有【审判】状态的女神被击杀时使击杀者攻击力降低荷鲁斯最大攻击力的15%（无视异常抵抗、无法驱散，最多叠加3层，持续至战斗结束）,0
118102001,1,0,0,0,0,0,0,0,300,118102101,1,1,0,CJZY_act,,0,惩戒之眼,18102.png,驱散一名敌人1个有益状态，并造成500%的物理伤害,0
128101001,1,0,0,0,0,0,0,0,200,128101101,1,1,0,SPZZ_act,SPZZ_att,0,神罚之爪,18121.png,对敌方全体造成220%的物理伤害，并使敌方全体伤害降低50%（无法驱散），持续2回合。然后使己方所有女神获得【审判】状态2回合，拥有【审判】状态的女神被击杀时使击杀者攻击力降低荷鲁斯最大攻击力的20%（无视异常抵抗、无法驱散，最多叠加5层，持续至战斗结束）,1
128102001,1,0,0,0,0,0,0,0,300,128102001,1,1,0,CJZY_act,,0,神威之眼,18122.png,驱散一名敌人所有有益状态，造成600%的物理伤害，并将造成伤害的100%转化为自身护盾，护盾持续2回合（不可驱散）,1
138101001,1,0,0,0,0,0,0,0,200,138101101,1,1,0,SPZZ_act,SPZZ_att,0,审判之爪,18101.png,拥有【审判】状态的女神被击杀时额外使击杀者的攻击力降低5%,0
138102001,1,0,0,0,0,0,0,0,300,138102101,1,1,0,CJZY_act,,0,惩戒之眼,18102.png,额外使全体友方女神获得荷鲁斯攻击力200%的护盾，护盾持续2回合（不可驱散）,0
148101001,1,0,0,0,0,0,0,0,200,148101101,1,1,0,SPZZ_act,SPZZ_att,0,神罚之爪,18121.png,拥有【审判】状态的女神被击杀时额外使击杀者的攻击力降低5%,1
148102001,1,0,0,0,0,0,0,0,300,148102001,1,1,0,CJZY_act,,0,神威之眼,18122.png,额外使全体友方女神获得荷鲁斯攻击力200%的护盾，护盾持续2回合（不可驱散）,1
158101001,1,0,0,0,1,0,0,0,0,158101101,1,1,0,,,0,复仇天神,18166.png,进入战斗时，使我方全体女神获得【复仇】状态（不可驱散），拥有该状态的女神死亡时，会进入灵魂状态，保留1点生命值且无法再恢复生命值，同时获得荷鲁斯1000%最大攻击力的护盾（无法驱散，护盾最大不超过荷鲁斯最大生命值的2倍），然后使全体友方女神提升荷鲁斯当前攻击力40%的攻击力、荷鲁斯当前防御40%的防御，持续4回合（无法驱散，不可叠加），该效果每名女神只能触发一次。（灵魂状态死亡后才视为被击杀）,1
158102001,1,0,0,0,0,0,0,0,0,158102101,1,1,0,,,0,复仇天神,18166.png,子技能,0
118201001,1,0,0,0,0,0,0,0,200,118201001,1,1,0,JJDC_act,JJDC_att,0,荆棘毒刺,18201.png,对敌方全体造成200%的法术伤害，并有50%概率使全体敌方获得【中毒】【燃烧】【破甲】【击破】【流血】（持续2回合）,0
118202001,1,0,0,0,0,0,0,0,300,118202101,1,1,0,QWZS_act,QWZS_att,0,蔷薇之噬,18202.png,对敌人全体造成负面状态数量*50%的法术伤害，并治疗我方全体弗丽嘉100%攻击力的生命值,0
128201001,1,0,0,0,0,0,0,0,200,128201001,1,1,0,JJDC_act,JJDC_att,0,荆棘圆舞曲,18221.png,对敌方全体造成220%的法术伤害，并有60%概率使全体敌方获得【中毒】【燃烧】【破甲】【击破】【流血】（持续2回合），【眩晕】【冰冻】（持续1回合）,1
128202001,1,0,0,0,0,0,0,0,300,128202101,1,1,0,QWZS_act,QWZS_att,0,蔷薇葬魂曲,18222.png,对敌人全体造成负面状态数量*70%的法术伤害，如果负面状态数量大于3，则每个负面状态附带弗丽嘉攻击力30%的真实伤害。然后治疗我方全体弗丽嘉120%攻击力的生命值,1
138201001,1,0,0,0,0,0,0,0,200,138201001,1,1,0,JJDC_act,JJDC_att,0,荆棘毒刺,18201.png,无视敌人10%异常抵抗,0
138202001,1,0,0,0,0,0,0,0,300,138202101,1,1,0,QWZS_act,QWZS_att,0,蔷薇之噬,18202.png,治疗量翻倍，溢出治疗量的100%转化为护盾，护盾持续2回合,0
148201001,1,0,0,0,0,0,0,0,200,148201001,1,1,0,JJDC_act,JJDC_att,0,荆棘圆舞曲,18221.png,无视敌人10%异常抵抗,1
148202001,1,0,0,0,0,0,0,0,300,148202101,1,1,0,QWZS_act,QWZS_att,0,蔷薇葬魂曲,18222.png,治疗量翻倍，溢出治疗量的100%转化为护盾，护盾持续2回合,1
158201001,1,0,0,0,1,0,0,0,0,158201101,1,1,0,,,0,寂灭心牢,18266.png,进入战斗时，有50%概率使敌方攻击力最高的女神进入【孤立】状态（无视异常抵抗，无法驱散），战斗开始后不会受到任何增益状态，持续2回合。每回合行动时，使全体敌方获得1层【脆弱】状态（无视异常抵抗，可叠加，持续至战斗结束），每层使敌方受到伤害增加1%。,1
158202001,1,0,0,0,0,1,0,0,0,158202101,1,1,0,,,0,寂灭心牢,,子技能,0
55551101,1,0,0,0,0,0,0,0,0,55551101,1,1,0,YCZX_act,YCZX_att,0,威慑,15002.png,对6名敌人造成60%最大生命值的伤害，50%几率使敌人【眩晕】，持续1回合,0
55551201,1,0,0,0,0,0,0,0,0,55551201,1,1,0,YQHJ_act,YQHJ_att,0,战争,15011.png,对前排3名敌人造成50%最大生命值的伤害，并使自身伤害反弹增加70%，持续2回合,0
55551301,1,0,0,0,0,0,0,0,0,55551301,1,1,0,TYFB_act,TYFB_att,0,烈焰,17401.png,对6名敌人造成60%最大生命值的伤害，并使敌人进入3回合的【燃烧】状态，每回合损失6%的最大生命值,0
55551401,1,0,0,0,0,0,0,0,0,55551401,1,1,0,GHMC_act,GHMC_att,0,正义,15111.png,对6名敌人造成60%最大生命值的伤害，并使自身免疫所有负面状态，持续2回合,0
55551501,1,0,0,0,0,0,0,0,0,55551501,1,1,0,CNEM_act,,0,裁决,17214.png,对1名敌人攻击6次，每次造成30%最大生命值的伤害,0
55551601,1,0,0,0,0,0,0,0,0,55551601,1,1,0,SBDL_act,SBDL_att,0,号角,15001.png,对6名敌人造成80%最大生命值的伤害,0
55551701,1,0,0,0,0,0,0,0,0,55551701,1,1,0,attack_act,,0,审判,15101.png,对攻击力最高的敌人攻击2次，每次造成40%最大生命值的伤害,0
55551801,1,0,0,0,0,0,0,0,0,55551801,1,1,0,3004_act,,0,圣光,15013.png,攻击2次，每次对随机3名敌人造成60%最大生命值的伤害,0
55552101,1,0,0,0,1,0,0,0,0,55552101,1,1,0,,,0,神速,17814.png,速度+1000%,0
55552201,1,0,0,0,1,0,0,0,0,55552201,1,1,0,,,0,坚定,888888.png,异常抵抗+1000%,0
55552301,1,0,0,0,1,0,0,0,0,55552301,1,1,0,,,0,魔法,17812.png,物理抗性+1000%,0
55552401,1,0,0,0,1,0,0,0,0,55552401,1,1,0,,,0,神盾,15014.png,魔法抗性+1000%,0
55552501,1,0,0,0,1,0,0,0,0,55552501,1,1,0,,,0,嗜血,15202.png,吸血+30%,0
55552601,1,0,0,0,1,0,0,0,0,55552601,1,1,0,,,0,狂暴,17402.png,暴击值+50%，暴击伤害+300%,0
55552701,1,0,0,0,1,0,0,0,0,55552701,1,1,0,,,0,守护,17212.png,伤害反弹+40%,0
55552801,1,0,0,0,1,0,0,0,0,55552801,1,1,0,,,0,冷酷,17802.png,效果命中+100%,0
66660000,1,0,0,0,0,0,0,0,0,0,1,1,0,ignore,,0,开场技能,17722.png,0,0
66661101,2,0,0,0,0,0,0,0,0,66661101,1,1,0,,,0,破坏之道,66611.png,攻击力+10%,0
66661201,2,0,0,0,0,0,0,0,0,66661201,1,1,0,,,0,创造之道,66612.png,生命+10%,0
66662101,1,0,0,0,1,0,0,0,0,66662101,1,1,0,,,0,杀戮之念,66621.png,进入战斗时，立即对血量最低的敌人造成20%真实伤害,0
66662201,1,0,0,0,1,0,0,0,0,66662201,1,1,0,,,0,坚毅之念,66622.png,进入战斗时，获得自身最大生命值20%的护盾，持续1回合,0
66662301,1,0,0,0,1,0,0,0,0,66662301,1,1,0,,,0,勇气之念,66623.png,进入战斗时，自身伤害增加20%，持续1回合,0
66663101,2,0,0,0,0,0,0,0,0,66663101,1,1,0,,,0,先锋之力,66631.png,速度+35,0
66663201,2,0,0,0,0,0,0,0,0,66663201,1,1,0,,,0,守卫之力,66632.png,受到暴击时的伤害额外降低20%,0
66663301,1,0,0,0,1,0,0,0,0,66663301,1,1,0,,,0,谋者之力,66633.png,职业克制效果提升50%,0
66663401,1,0,0,0,0,1,0,0,0,66663401,1,1,0,,,0,统领之力,66634.png,轮到自身行动前，提升我方全体5%攻击力，持续1回合,0
66664101,1,0,0,0,0,1,0,0,0,66664101,1,1,0,,,0,纯净之灵,66641.png,轮到自身行动前，有50%概率驱散自身一种不良状态,0
66664201,1,0,0,0,0,1,0,0,0,66664201,1,1,0,,,0,希望之灵,66642.png,轮到自身行动前，为自身增加存活队友数量*5%的攻击力，持续1回合,0
66664301,1,0,0,0,1,0,0,0,0,66664301,1,1,0,,,0,寂静之灵,66643.png,自身处于不良状态时，受到伤害降低20%,0
66664401,1,0,0,0,1,0,0,0,0,66664401,1,1,0,,,0,狂暴之灵,66644.png,自身受到伤害提升30%，伤害增加20%,0
66665101,1,0,0,0,0,0,1,0,0,66665101,1,1,0,,,0,不灭之律,66651.png,受到致命伤害时，免疫本次伤害，该效果每场战斗只能触发一次,0
66665201,1,0,0,0,0,0,1,0,0,66665201,1,1,0,,,0,裁决之律,66652.png,死亡时对全体敌方造成晕眩1回合,0
66665301,1,0,0,0,0,0,1,0,0,66665301,1,1,0,,,0,复仇之律,66653.png,死亡时对全体敌方造成该女神最大生命值10%的真实伤害,0
66665401,1,0,0,0,0,1,0,0,0,66665401,1,1,0,,,0,协调之律,66654.png,轮到自身行动前，如果当前生命大于等于30%，提升自身50%暴击伤害，如果当前生命小于30%，提升30%吸血，持续1回合,0
88888801,2,0,0,0,0,0,0,0,0,88888801,1,1,0,,,0,争霸,888888.png,暴击值+10%，韧性+10%（仅在竞技场、诸神之战、荣耀竞技场、公会战、奥林匹斯之争、七域争辉、众神争霸、好友切磋中生效）,0
88888802,2,0,0,0,0,0,0,0,0,88888802,1,1,0,,,0,争霸,888888.png,攻击+10%，暴击值+10%（仅在竞技场、诸神之战、荣耀竞技场、公会战、奥林匹斯之争、七域争辉、众神争霸、好友切磋中生效）,0
88888803,2,0,0,0,0,0,0,0,0,88888803,1,1,0,,,0,争霸,888888.png,攻击+10%，暴伤+20%（仅在竞技场、诸神之战、荣耀竞技场、公会战、奥林匹斯之争、七域争辉、众神争霸、好友切磋中生效）,0
88888804,2,0,0,0,0,0,0,0,0,88888804,1,1,0,,,0,争霸,888888.png,攻击+10%，防御+10%（仅在竞技场、诸神之战、荣耀竞技场、公会战、奥林匹斯之争、七域争辉、众神争霸、好友切磋中生效）,0
88888805,2,0,0,0,0,0,0,0,0,88888805,1,1,0,,,0,争霸,888888.png,攻击+10%，生命+10%（仅在竞技场、诸神之战、荣耀竞技场、公会战、奥林匹斯之争、七域争辉、众神争霸、好友切磋中生效）,0
88888806,2,0,0,0,0,0,0,0,0,88888806,1,1,0,,,0,争霸,888888.png,攻击+10%，生命回复+5%（仅在竞技场、诸神之战、荣耀竞技场、公会战、奥林匹斯之争、七域争辉、众神争霸、好友切磋中生效）,0
88888807,2,0,0,0,0,0,0,0,0,88888807,1,1,0,,,0,争霸,888888.png,攻击+10%，速度+100（仅在竞技场、诸神之战、荣耀竞技场、公会战、奥林匹斯之争、七域争辉、众神争霸、好友切磋中生效）,0
88888808,2,0,0,0,0,0,0,0,0,88888808,1,1,0,,,0,争霸,888888.png,生命+10%，暴击值+10%（仅在竞技场、诸神之战、荣耀竞技场、公会战、奥林匹斯之争、七域争辉、众神争霸、好友切磋中生效）,0
88888809,2,0,0,0,0,0,0,0,0,88888809,1,1,0,,,0,争霸,888888.png,生命+10%，生命回复+5%（仅在竞技场、诸神之战、荣耀竞技场、公会战、奥林匹斯之争、七域争辉、众神争霸、好友切磋中生效）,0
88888810,2,0,0,0,0,0,0,0,0,88888810,1,1,0,,,0,争霸,888888.png,生命+10%，速度+100（仅在竞技场、诸神之战、荣耀竞技场、公会战、奥林匹斯之争、七域争辉、众神争霸、好友切磋中生效）,0
88888811,2,0,0,0,0,0,0,0,0,88888811,1,1,0,,,0,争霸,888888.png,速度+100，暴伤+20%（仅在竞技场、诸神之战、荣耀竞技场、公会战、奥林匹斯之争、七域争辉、众神争霸、好友切磋中生效）,0
88888812,2,0,0,0,0,0,0,0,0,88888812,1,1,0,,,0,争霸,888888.png,速度+100，效果命中+10%（仅在竞技场、诸神之战、荣耀竞技场、公会战、奥林匹斯之争、七域争辉、众神争霸、好友切磋中生效）,0
999911001,1,0,1,0,0,0,0,0,0,999911101,1,1,0,,,0,星纹·战神,99911.png,击杀敌人后使自身伤害提升10%，可叠加至2层，持续至战斗结束,0
999912001,2,0,0,0,0,0,0,0,0,999912101,1,1,0,,,0,星纹·勇气,99912.png,技能伤害提升15%，普攻伤害提升30%,0
999913001,1,0,0,0,0,1,0,0,0,999913101,1,1,0,,,0,星纹·嗜血,99913.png,行动时使自身攻击力、吸血提升10%，可叠加至3层，持续至战斗结束,0
999921001,1,0,0,0,0,1,0,0,0,999921101,1,1,0,,,0,星纹·坚盾,99921.png,行动时，回复自身10%最大生命值，溢出回复量对随机敌人造成等额真实伤害,0
999922001,2,0,0,0,0,0,0,0,0,999922101,1,1,0,,,0,星纹·神辉,99922.png,受到技能伤害降低20%,0
999923001,1,0,0,0,0,1,0,0,0,999923101,1,1,0,,,0,星纹·刚毅,99923.png,行动时使自身防御、伤害反弹提升10%，可叠加至3层，持续至战斗结束,0
999931001,2,0,0,0,0,0,0,0,0,999931101,1,1,0,,,0,星纹·帷幕,99931.png,受到的治疗效果提高20%，受到的护盾效果提高20%,0
999932001,2,0,0,0,0,0,0,0,0,999932101,1,1,0,,,0,星纹·天佑,99932.png,受到技能伤害降低10%，异常抵抗提升10%,0
999933001,2,0,0,0,0,0,0,0,0,999933101,1,1,0,,,0,星纹·英灵,99933.png,基础属性提升5%,0
999941001,1,0,0,0,1,0,0,0,0,999941101,1,1,0,,,0,星纹·圣魂,99941.png,受到伤害时，自身恢复10%已损失生命值,0
999942001,2,0,0,0,0,0,0,0,0,999942101,1,1,0,,,0,星纹·苏生,99942.png,治疗效果提升30%，异常抵抗提升10%,0
999943001,1,0,0,0,0,1,0,0,0,999943101,1,1,0,,,0,星纹·救赎,99943.png,每回合行动时，恢复生命值最低的友方女神50%的生命值,0
999951001,1,0,0,0,1,0,0,0,0,999951101,1,1,0,,,0,星纹·混沌,99951.png,受到伤害时，使自身效果命中提高3%，可叠加10层，持续至战斗结束,0
999952001,2,0,0,0,0,0,0,0,0,999952101,1,1,0,,,0,星纹·雷霆,99952.png,受到技能伤害降低10%，无视异常抵抗10%,0
999953001,1,0,0,0,0,1,0,0,0,999953101,1,1,0,,,0,星纹·巨人,99953.png,每回合行动时，提升自身生命上限10%，可叠加至3层，持续至战斗结束,0
200111001,2,0,0,0,0,0,0,0,0,200111101,1,1,0,,,0,东方之美,2002.png,生命+500,0
200111002,2,0,0,0,0,0,0,0,0,200111102,1,1,0,,,0,东方之美,2002.png,生命+1000,0
200111003,2,0,0,0,0,0,0,0,0,200111103,1,1,0,,,0,东方之美,2002.png,生命+2000,0
200111004,2,0,0,0,0,0,0,0,0,200111104,1,1,0,,,0,东方之美,2002.png,生命+10%，生命+5000,0
200111005,2,0,0,0,0,0,0,0,0,200111105,1,1,0,,,0,东方之美,2002.png,生命+15%，生命+10000,0
200111006,2,0,0,0,0,0,0,0,0,200111106,1,1,0,,,0,东方之美,2002.png,生命+20%，生命+20000,0
200111007,2,0,0,0,0,0,0,0,0,200111107,1,1,0,,,0,东方之美,2002.png,生命+25%，生命+30000,0
200111008,2,0,0,0,0,0,0,0,0,200111108,1,1,0,,,0,东方之美,2002.png,生命+30%，生命+50000,1
200112001,2,0,0,0,0,0,0,0,0,200112101,1,1,0,,,0,光明永恒,3003.png,攻击+100,0
200112002,2,0,0,0,0,0,0,0,0,200112102,1,1,0,,,0,光明永恒,3003.png,攻击+200,0
200112003,2,0,0,0,0,0,0,0,0,200112103,1,1,0,,,0,光明永恒,3003.png,攻击力+10%，攻击+500,0
