npc_id,hero_cid,quality_level,level,awake,if_advance,god_awake,if_super,super_awake,if_mr,mr_awake,if_incarnation,incarnation_awake,max_hp,max_mp,min_attack,max_attack,defend,defend_ignore_level,physc_def,magic_def,hit,dehit,crit,decrit,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed,game_play_damage_add,game_play_damage_minus
303003,2084,8,10,5,1,5,0,0,0,0,0,0,299635200,299635200,19035672,21150769,92442,92442,6350218,6350218,3782246,1244160,7153920,66769920,150,150,150,150,1900,1900,1900,450,150,150,1440,4900,4900
303101,2069,9,250,5,1,5,1,5,0,0,0,0,232001280,232001280,13920094,15466786,73877,73877,4522498,4522498,2687406,883814,5126124,51261240,150,150,160,160,2000,2000,2000,460,150,160,1500,4820,4820
303102,2060,8,250,5,1,5,0,0,0,0,0,0,233547955,233547955,14059295,15621454,74616,74616,4567723,4567723,2714280,892652,5177385,51312501,150,150,160,160,2000,2000,2000,460,150,160,1500,4820,4820
303103,2049,8,250,5,1,5,0,0,0,0,0,0,232001280,232001280,13920094,15466786,73877,73877,4522498,4522498,2687406,883814,5126124,51261240,150,150,160,160,2000,2000,2000,460,150,160,1500,4820,4820
303104,2071,9,250,5,1,5,1,5,0,0,0,0,233547955,233547955,14059295,15621454,74616,74616,4567723,4567723,2714280,892652,5177385,51312501,150,150,160,160,2000,2000,2000,460,150,160,1500,4820,4820
303105,2063,8,250,5,1,5,0,0,0,0,0,0,232001280,232001280,13920094,15466786,73877,73877,4522498,4522498,2687406,883814,5126124,51261240,150,150,160,160,2000,2000,2000,460,150,160,1500,4820,4820
303106,2076,9,250,5,1,5,1,5,0,0,0,0,233547955,233547955,14059295,15621454,74616,74616,4567723,4567723,2714280,892652,5177385,51312501,150,150,160,160,2000,2000,2000,460,150,160,1500,4820,4820
303107,2074,9,250,5,1,5,1,5,0,0,0,0,220401216,220401216,13224089,14693446,70183,70183,4296373,4296373,2553035,839624,4869817,48698170,150,150,160,160,2000,2000,2000,460,150,160,1500,4820,4820
303108,2037,8,250,5,1,5,0,0,0,0,0,0,221870557,221870557,13356330,14840380,70885,70885,4339337,4339337,2578565,848020,4918515,48746868,150,150,160,160,2000,2000,2000,460,150,160,1500,4820,4820
303109,2057,8,250,5,1,5,0,0,0,0,0,0,220401216,220401216,13224089,14693446,70183,70183,4296373,4296373,2553035,839624,4869817,48698170,150,150,160,160,2000,2000,2000,460,150,160,1500,4820,4820
303110,2051,9,250,5,1,5,1,5,0,0,0,0,221870557,221870557,13356330,14840380,70885,70885,4339337,4339337,2578565,848020,4918515,48746868,150,150,160,160,2000,2000,2000,460,150,160,1500,4820,4820
303111,2081,8,250,5,1,5,0,0,0,0,0,0,220401216,220401216,13224089,14693446,70183,70183,4296373,4296373,2553035,839624,4869817,48698170,150,150,160,160,2000,2000,2000,460,150,160,1500,4820,4820
303112,2077,9,250,5,1,5,1,5,0,0,0,0,221870557,221870557,13356330,14840380,70885,70885,4339337,4339337,2578565,848020,4918515,48746868,150,150,160,160,2000,2000,2000,460,150,160,1500,4820,4820
303113,2084,9,250,5,1,5,1,5,0,0,0,0,208801152,208801152,12528085,13920107,66489,66489,4070248,4070248,2418665,795433,4613511,46135110,150,150,160,160,2000,2000,2000,460,150,160,1500,4820,4820
303114,2073,8,250,5,1,5,0,0,0,0,0,0,210193160,210193160,12653366,14059308,67154,67154,4110950,4110950,2442852,803387,4659646,46181245,150,150,160,160,2000,2000,2000,460,150,160,1500,4820,4820
303115,2056,8,250,5,1,5,0,0,0,0,0,0,208801152,208801152,12528085,13920107,66489,66489,4070248,4070248,2418665,795433,4613511,46135110,150,150,160,160,2000,2000,2000,460,150,160,1500,4820,4820
303116,2039,9,250,5,1,5,1,5,0,0,0,0,210193160,210193160,12653366,14059308,67154,67154,4110950,4110950,2442852,803387,4659646,46181245,150,150,160,160,2000,2000,2000,460,150,160,1500,4820,4820
303117,2083,8,250,5,1,5,0,0,0,0,0,0,208801152,208801152,12528085,13920107,66489,66489,4070248,4070248,2418665,795433,4613511,46135110,150,150,160,160,2000,2000,2000,460,150,160,1500,4820,4820
303118,2087,9,250,5,1,5,1,5,0,0,0,0,210193160,210193160,12653366,14059308,67154,67154,4110950,4110950,2442852,803387,4659646,46181245,150,150,160,160,2000,2000,2000,460,150,160,1500,4820,4820
303201,2050,9,250,5,1,5,1,5,0,0,0,0,243855360,243855360,14631340,16257059,77651,77651,4753575,4753575,2824718,928973,5388042,53880420,150,150,160,160,2000,2000,2000,460,150,160,1500,4840,4840
303202,2074,8,250,5,1,5,0,0,0,0,0,0,245481062,245481062,14777653,16419630,78428,78428,4801111,4801111,2852965,938263,5441922,53934300,150,150,160,160,2000,2000,2000,460,150,160,1500,4840,4840
303203,2067,8,250,5,1,5,0,0,0,0,0,0,243855360,243855360,14631340,16257059,77651,77651,4753575,4753575,2824718,928973,5388042,53880420,150,150,160,160,2000,2000,2000,460,150,160,1500,4840,4840
303204,2086,9,250,5,1,5,1,5,0,0,0,0,245481062,245481062,14777653,16419630,78428,78428,4801111,4801111,2852965,938263,5441922,53934300,150,150,160,160,2000,2000,2000,460,150,160,1500,4840,4840
303205,2069,8,250,5,1,5,0,0,0,0,0,0,243855360,243855360,14631340,16257059,77651,77651,4753575,4753575,2824718,928973,5388042,53880420,150,150,160,160,2000,2000,2000,460,150,160,1500,4840,4840
303206,2065,9,250,5,1,5,1,5,0,0,0,0,245481062,245481062,14777653,16419630,78428,78428,4801111,4801111,2852965,938263,5441922,53934300,150,150,160,160,2000,2000,2000,460,150,160,1500,4840,4840
303207,2039,9,250,5,1,5,1,5,0,0,0,0,231662592,231662592,13899773,15444206,73769,73769,4515896,4515896,2683482,882524,5118640,51186400,150,150,160,160,2000,2000,2000,460,150,160,1500,4840,4840
303208,2047,8,250,5,1,5,0,0,0,0,0,0,233207009,233207009,14038771,15598648,74507,74507,4561055,4561055,2710317,891349,5169826,51237586,150,150,160,160,2000,2000,2000,460,150,160,1500,4840,4840
303209,2084,8,250,5,1,5,0,0,0,0,0,0,231662592,231662592,13899773,15444206,73769,73769,4515896,4515896,2683482,882524,5118640,51186400,150,150,160,160,2000,2000,2000,460,150,160,1500,4840,4840
303210,2060,9,250,5,1,5,1,5,0,0,0,0,233207009,233207009,14038771,15598648,74507,74507,4561055,4561055,2710317,891349,5169826,51237586,150,150,160,160,2000,2000,2000,460,150,160,1500,4840,4840
303211,2083,8,250,5,1,5,0,0,0,0,0,0,231662592,231662592,13899773,15444206,73769,73769,4515896,4515896,2683482,882524,5118640,51186400,150,150,160,160,2000,2000,2000,460,150,160,1500,4840,4840
303212,2049,9,250,5,1,5,1,5,0,0,0,0,233207009,233207009,14038771,15598648,74507,74507,4561055,4561055,2710317,891349,5169826,51237586,150,150,160,160,2000,2000,2000,460,150,160,1500,4840,4840
303213,2057,9,250,5,1,5,1,5,0,0,0,0,219469824,219469824,13168206,14631353,69886,69886,4278217,4278217,2542247,836076,4849238,48492380,150,150,160,160,2000,2000,2000,460,150,160,1500,4840,4840
303214,2075,8,250,5,1,5,0,0,0,0,0,0,220932956,220932956,13299888,14777667,70585,70585,4320999,4320999,2567669,844437,4897730,48540872,150,150,160,160,2000,2000,2000,460,150,160,1500,4840,4840
303215,2071,8,250,5,1,5,0,0,0,0,0,0,219469824,219469824,13168206,14631353,69886,69886,4278217,4278217,2542247,836076,4849238,48492380,150,150,160,160,2000,2000,2000,460,150,160,1500,4840,4840
303216,2063,9,250,5,1,5,1,5,0,0,0,0,220932956,220932956,13299888,14777667,70585,70585,4320999,4320999,2567669,844437,4897730,48540872,150,150,160,160,2000,2000,2000,460,150,160,1500,4840,4840
303217,2053,8,250,5,1,5,0,0,0,0,0,0,219469824,219469824,13168206,14631353,69886,69886,4278217,4278217,2542247,836076,4849238,48492380,150,150,160,160,2000,2000,2000,460,150,160,1500,4840,4840
303218,2076,9,250,5,1,5,1,5,0,0,0,0,220932956,220932956,13299888,14777667,70585,70585,4320999,4320999,2567669,844437,4897730,48540872,150,150,160,160,2000,2000,2000,460,150,160,1500,4840,4840
303301,2076,9,250,5,1,5,1,5,0,0,0,0,255709440,255709440,15342585,17047333,81426,81426,4984651,4984651,2962031,974131,5649961,56499610,150,150,160,160,2000,2000,2000,460,150,160,1500,4860,4860
303302,2073,8,250,5,1,5,0,0,0,0,0,0,257414170,257414170,15496011,17217806,82240,82240,5034498,5034498,2991651,983872,5706461,56556110,150,150,160,160,2000,2000,2000,460,150,160,1500,4860,4860
303303,2047,8,250,5,1,5,0,0,0,0,0,0,255709440,255709440,15342585,17047333,81426,81426,4984651,4984651,2962031,974131,5649961,56499610,150,150,160,160,2000,2000,2000,460,150,160,1500,4860,4860
303304,2037,9,250,5,1,5,1,5,0,0,0,0,257414170,257414170,15496011,17217806,82240,82240,5034498,5034498,2991651,983872,5706461,56556110,150,150,160,160,2000,2000,2000,460,150,160,1500,4860,4860
303305,2078,8,250,5,1,5,0,0,0,0,0,0,255709440,255709440,15342585,17047333,81426,81426,4984651,4984651,2962031,974131,5649961,56499610,150,150,160,160,2000,2000,2000,460,150,160,1500,4860,4860
303306,2056,9,250,5,1,5,1,5,0,0,0,0,257414170,257414170,15496011,17217806,82240,82240,5034498,5034498,2991651,983872,5706461,56556110,150,150,160,160,2000,2000,2000,460,150,160,1500,4860,4860
303307,2055,9,250,5,1,5,1,5,0,0,0,0,242923968,242923968,14575456,16194966,77355,77355,4735419,4735419,2813930,925425,5367463,53674630,150,150,160,160,2000,2000,2000,460,150,160,1500,4860,4860
303308,2050,8,250,5,1,5,0,0,0,0,0,0,244543461,244543461,14721211,16356916,78129,78129,4782773,4782773,2842069,934679,5421138,53728305,150,150,160,160,2000,2000,2000,460,150,160,1500,4860,4860
303309,2083,8,250,5,1,5,0,0,0,0,0,0,242923968,242923968,14575456,16194966,77355,77355,4735419,4735419,2813930,925425,5367463,53674630,150,150,160,160,2000,2000,2000,460,150,160,1500,4860,4860
303310,2051,9,250,5,1,5,1,5,0,0,0,0,244543461,244543461,14721211,16356916,78129,78129,4782773,4782773,2842069,934679,5421138,53728305,150,150,160,160,2000,2000,2000,460,150,160,1500,4860,4860
303311,2053,8,250,5,1,5,0,0,0,0,0,0,242923968,242923968,14575456,16194966,77355,77355,4735419,4735419,2813930,925425,5367463,53674630,150,150,160,160,2000,2000,2000,460,150,160,1500,4860,4860
303312,2067,9,250,5,1,5,1,5,0,0,0,0,244543461,244543461,14721211,16356916,78129,78129,4782773,4782773,2842069,934679,5421138,53728305,150,150,160,160,2000,2000,2000,460,150,160,1500,4860,4860
303313,2063,9,250,5,1,5,1,5,0,0,0,0,230138496,230138496,13808327,15342600,73283,73283,4486186,4486186,2665828,876718,5084965,50849650,150,150,160,160,2000,2000,2000,460,150,160,1500,4860,4860
303314,2039,8,250,5,1,5,0,0,0,0,0,0,231672753,231672753,13946410,15496026,74016,74016,4531048,4531048,2692486,885485,5135815,50900500,150,150,160,160,2000,2000,2000,460,150,160,1500,4860,4860
303315,2065,8,250,5,1,5,0,0,0,0,0,0,230138496,230138496,13808327,15342600,73283,73283,4486186,4486186,2665828,876718,5084965,50849650,150,150,160,160,2000,2000,2000,460,150,160,1500,4860,4860
303316,2087,9,250,5,1,5,1,5,0,0,0,0,231672753,231672753,13946410,15496026,74016,74016,4531048,4531048,2692486,885485,5135815,50900500,150,150,160,160,2000,2000,2000,460,150,160,1500,4860,4860
303317,2081,8,250,5,1,5,0,0,0,0,0,0,230138496,230138496,13808327,15342600,73283,73283,4486186,4486186,2665828,876718,5084965,50849650,150,150,160,160,2000,2000,2000,460,150,160,1500,4860,4860
303318,2075,9,250,5,1,5,1,5,0,0,0,0,231672753,231672753,13946410,15496026,74016,74016,4531048,4531048,2692486,885485,5135815,50900500,150,150,160,160,2000,2000,2000,460,150,160,1500,4860,4860
303401,2057,9,250,5,1,5,1,5,0,0,0,0,267563520,267563520,16053831,17837607,85201,85201,5215728,5215728,3099344,1019290,5911880,59118800,150,150,160,160,2000,2000,2000,460,150,160,1500,4880,4880
303402,2068,8,250,5,1,5,0,0,0,0,0,0,269347277,269347277,16214369,18015983,86053,86053,5267885,5267885,3130337,1029483,5970999,59177919,150,150,160,160,2000,2000,2000,460,150,160,1500,4880,4880
303403,2077,8,250,5,1,5,0,0,0,0,0,0,267563520,267563520,16053831,17837607,85201,85201,5215728,5215728,3099344,1019290,5911880,59118800,150,150,160,160,2000,2000,2000,460,150,160,1500,4880,4880
303404,2086,9,250,5,1,5,1,5,0,0,0,0,269347277,269347277,16214369,18015983,86053,86053,5267885,5267885,3130337,1029483,5970999,59177919,150,150,160,160,2000,2000,2000,460,150,160,1500,4880,4880
303405,2065,8,250,5,1,5,0,0,0,0,0,0,267563520,267563520,16053831,17837607,85201,85201,5215728,5215728,3099344,1019290,5911880,59118800,150,150,160,160,2000,2000,2000,460,150,160,1500,4880,4880
303406,2039,9,250,5,1,5,1,5,0,0,0,0,269347277,269347277,16214369,18015983,86053,86053,5267885,5267885,3130337,1029483,5970999,59177919,150,150,160,160,2000,2000,2000,460,150,160,1500,4880,4880
303407,2049,9,250,5,1,5,1,5,0,0,0,0,254185344,254185344,15251139,16945726,80941,80941,4954941,4954941,2944377,968325,5616286,56162860,150,150,160,160,2000,2000,2000,460,150,160,1500,4880,4880
303408,2055,8,250,5,1,5,0,0,0,0,0,0,255879913,255879913,15403650,17115183,81750,81750,5004490,5004490,2973821,978008,5672449,56219023,150,150,160,160,2000,2000,2000,460,150,160,1500,4880,4880
303409,2056,8,250,5,1,5,0,0,0,0,0,0,254185344,254185344,15251139,16945726,80941,80941,4954941,4954941,2944377,968325,5616286,56162860,150,150,160,160,2000,2000,2000,460,150,160,1500,4880,4880
303410,2071,9,250,5,1,5,1,5,0,0,0,0,255879913,255879913,15403650,17115183,81750,81750,5004490,5004490,2973821,978008,5672449,56219023,150,150,160,160,2000,2000,2000,460,150,160,1500,4880,4880
303411,2081,8,250,5,1,5,0,0,0,0,0,0,254185344,254185344,15251139,16945726,80941,80941,4954941,4954941,2944377,968325,5616286,56162860,150,150,160,160,2000,2000,2000,460,150,160,1500,4880,4880
303412,2053,9,250,5,1,5,1,5,0,0,0,0,255879913,255879913,15403650,17115183,81750,81750,5004490,5004490,2973821,978008,5672449,56219023,150,150,160,160,2000,2000,2000,460,150,160,1500,4880,4880
303413,2084,9,250,5,1,5,1,5,0,0,0,0,240807168,240807168,14448448,16053846,76681,76681,4694155,4694155,2789409,917361,5320692,53206920,150,150,160,160,2000,2000,2000,460,150,160,1500,4880,4880
303414,2069,8,250,5,1,5,0,0,0,0,0,0,242412549,242412549,14592932,16214384,77448,77448,4741097,4741097,2817303,926535,5373899,53260127,150,150,160,160,2000,2000,2000,460,150,160,1500,4880,4880
303415,2076,8,250,5,1,5,0,0,0,0,0,0,240807168,240807168,14448448,16053846,76681,76681,4694155,4694155,2789409,917361,5320692,53206920,150,150,160,160,2000,2000,2000,460,150,160,1500,4880,4880
303416,2078,9,250,5,1,5,1,5,0,0,0,0,242412549,242412549,14592932,16214384,77448,77448,4741097,4741097,2817303,926535,5373899,53260127,150,150,160,160,2000,2000,2000,460,150,160,1500,4880,4880
303417,2074,8,250,5,1,5,0,0,0,0,0,0,240807168,240807168,14448448,16053846,76681,76681,4694155,4694155,2789409,917361,5320692,53206920,150,150,160,160,2000,2000,2000,460,150,160,1500,4880,4880
303418,2087,9,250,5,1,5,1,5,0,0,0,0,242412549,242412549,14592932,16214384,77448,77448,4741097,4741097,2817303,926535,5373899,53260127,150,150,160,160,2000,2000,2000,460,150,160,1500,4880,4880
303501,2084,8,10,5,1,5,0,0,0,0,0,0,204906240,204906240,18441585,20490668,97873,97873,5991484,5991484,3560323,1170893,6791178,62355360,150,150,160,160,2000,2000,2000,460,150,160,1500,4900,4900
303502,2084,8,10,5,1,5,0,0,0,0,0,0,194660928,194660928,17519505,19466135,92980,92980,5691910,5691910,3382306,1112349,6451619,59237591,150,150,160,160,2000,2000,2000,460,150,160,1500,4900,4900
303503,2084,8,10,5,1,5,0,0,0,0,0,0,184415616,184415616,16597426,18441601,88086,88086,5392336,5392336,3204290,1053803,6112061,56119832,150,150,160,160,2000,2000,2000,460,150,160,1500,4900,4900
303601,2073,9,250,5,1,5,1,5,0,0,0,0,291271680,291271680,17476322,19418154,92750,92750,5677881,5677881,3373969,1109606,6435717,64357170,150,150,160,160,2000,2000,2000,460,150,160,1500,4920,4920
303602,2057,8,250,5,1,5,0,0,0,0,0,0,293213491,293213491,17651085,19612336,93678,93678,5734660,5734660,3407709,1120702,6500074,64421527,150,150,160,160,2000,2000,2000,460,150,160,1500,4920,4920
303603,2086,8,250,5,1,5,0,0,0,0,0,0,291271680,291271680,17476322,19418154,92750,92750,5677881,5677881,3373969,1109606,6435717,64357170,150,150,160,160,2000,2000,2000,460,150,160,1500,4920,4920
303604,2075,9,250,5,1,5,1,5,0,0,0,0,293213491,293213491,17651085,19612336,93678,93678,5734660,5734660,3407709,1120702,6500074,64421527,150,150,160,160,2000,2000,2000,460,150,160,1500,4920,4920
303605,2076,8,250,5,1,5,0,0,0,0,0,0,291271680,291271680,17476322,19418154,92750,92750,5677881,5677881,3373969,1109606,6435717,64357170,150,150,160,160,2000,2000,2000,460,150,160,1500,4920,4920
303606,2053,9,250,5,1,5,1,5,0,0,0,0,293213491,293213491,17651085,19612336,93678,93678,5734660,5734660,3407709,1120702,6500074,64421527,150,150,160,160,2000,2000,2000,460,150,160,1500,4920,4920
303607,2067,9,250,5,1,5,1,5,0,0,0,0,276708096,276708096,16602506,18447246,88113,88113,5393987,5393987,3205271,1054126,6113931,61139310,150,150,160,160,2000,2000,2000,460,150,160,1500,4920,4920
303608,2083,8,250,5,1,5,0,0,0,0,0,0,278552817,278552817,16768531,18631718,88994,88994,5447927,5447927,3237324,1064667,6175070,61200449,150,150,160,160,2000,2000,2000,460,150,160,1500,4920,4920
303609,2063,8,250,5,1,5,0,0,0,0,0,0,276708096,276708096,16602506,18447246,88113,88113,5393987,5393987,3205271,1054126,6113931,61139310,150,150,160,160,2000,2000,2000,460,150,160,1500,4920,4920
303610,2051,9,250,5,1,5,1,5,0,0,0,0,278552817,278552817,16768531,18631718,88994,88994,5447927,5447927,3237324,1064667,6175070,61200449,150,150,160,160,2000,2000,2000,460,150,160,1500,4920,4920
303611,2060,8,250,5,1,5,0,0,0,0,0,0,276708096,276708096,16602506,18447246,88113,88113,5393987,5393987,3205271,1054126,6113931,61139310,150,150,160,160,2000,2000,2000,460,150,160,1500,4920,4920
303612,2084,9,250,5,1,5,1,5,0,0,0,0,278552817,278552817,16768531,18631718,88994,88994,5447927,5447927,3237324,1064667,6175070,61200449,150,150,160,160,2000,2000,2000,460,150,160,1500,4920,4920
303613,2078,9,250,5,1,5,1,5,0,0,0,0,262144512,262144512,15728690,17476339,83475,83475,5110093,5110093,3036572,998646,5792145,57921450,150,150,160,160,2000,2000,2000,460,150,160,1500,4920,4920
303614,2065,8,250,5,1,5,0,0,0,0,0,0,263892142,263892142,15885977,17651102,84310,84310,5161194,5161194,3066938,1008632,5850066,57979371,150,150,160,160,2000,2000,2000,460,150,160,1500,4920,4920
303615,2050,8,250,5,1,5,0,0,0,0,0,0,262144512,262144512,15728690,17476339,83475,83475,5110093,5110093,3036572,998646,5792145,57921450,150,150,160,160,2000,2000,2000,460,150,160,1500,4920,4920
303616,2039,9,250,5,1,5,1,5,0,0,0,0,263892142,263892142,15885977,17651102,84310,84310,5161194,5161194,3066938,1008632,5850066,57979371,150,150,160,160,2000,2000,2000,460,150,160,1500,4920,4920
303617,2069,8,250,5,1,5,0,0,0,0,0,0,262144512,262144512,15728690,17476339,83475,83475,5110093,5110093,3036572,998646,5792145,57921450,150,150,160,160,2000,2000,2000,460,150,160,1500,4920,4920
303618,2068,9,250,5,1,5,1,5,0,0,0,0,263892142,263892142,15885977,17651102,84310,84310,5161194,5161194,3066938,1008632,5850066,57979371,150,150,160,160,2000,2000,2000,460,150,160,1500,4920,4920
303701,2055,9,250,5,1,5,1,5,0,0,0,0,303125760,303125760,18187568,20208428,96525,96525,5908957,5908957,3511282,1154765,6697636,66976360,150,150,160,160,2000,2000,2000,460,150,160,1500,4940,4940
303702,2077,8,250,5,1,5,0,0,0,0,0,0,305146598,305146598,18369444,20410512,97490,97490,5968047,5968047,3546395,1166313,6764612,67043336,150,150,160,160,2000,2000,2000,460,150,160,1500,4940,4940
303703,2083,8,250,5,1,5,0,0,0,0,0,0,303125760,303125760,18187568,20208428,96525,96525,5908957,5908957,3511282,1154765,6697636,66976360,150,150,160,160,2000,2000,2000,460,150,160,1500,4940,4940
303704,2050,9,250,5,1,5,1,5,0,0,0,0,305146598,305146598,18369444,20410512,97490,97490,5968047,5968047,3546395,1166313,6764612,67043336,150,150,160,160,2000,2000,2000,460,150,160,1500,4940,4940
303705,2060,8,250,5,1,5,0,0,0,0,0,0,303125760,303125760,18187568,20208428,96525,96525,5908957,5908957,3511282,1154765,6697636,66976360,150,150,160,160,2000,2000,2000,460,150,160,1500,4940,4940
303706,2073,9,250,5,1,5,1,5,0,0,0,0,305146598,305146598,18369444,20410512,97490,97490,5968047,5968047,3546395,1166313,6764612,67043336,150,150,160,160,2000,2000,2000,460,150,160,1500,4940,4940
303707,2087,9,250,5,1,5,1,5,0,0,0,0,287969472,287969472,17278190,19198006,91699,91699,5613509,5613509,3335718,1097027,6362754,63627540,150,150,160,160,2000,2000,2000,460,150,160,1500,4940,4940
303708,2056,8,250,5,1,5,0,0,0,0,0,0,289889268,289889268,17450972,19389986,92616,92616,5669644,5669644,3369075,1107997,6426382,63691168,150,150,160,160,2000,2000,2000,460,150,160,1500,4940,4940
303709,2078,8,250,5,1,5,0,0,0,0,0,0,287969472,287969472,17278190,19198006,91699,91699,5613509,5613509,3335718,1097027,6362754,63627540,150,150,160,160,2000,2000,2000,460,150,160,1500,4940,4940
303710,2063,9,250,5,1,5,1,5,0,0,0,0,289889268,289889268,17450972,19389986,92616,92616,5669644,5669644,3369075,1107997,6426382,63691168,150,150,160,160,2000,2000,2000,460,150,160,1500,4940,4940
303711,2081,8,250,5,1,5,0,0,0,0,0,0,287969472,287969472,17278190,19198006,91699,91699,5613509,5613509,3335718,1097027,6362754,63627540,150,150,160,160,2000,2000,2000,460,150,160,1500,4940,4940
303712,2068,9,250,5,1,5,1,5,0,0,0,0,289889268,289889268,17450972,19389986,92616,92616,5669644,5669644,3369075,1107997,6426382,63691168,150,150,160,160,2000,2000,2000,460,150,160,1500,4940,4940
303713,2049,9,250,5,1,5,1,5,0,0,0,0,272813184,272813184,16368811,18187585,86872,86872,5318062,5318062,3160154,1039288,6027872,60278720,150,150,160,160,2000,2000,2000,460,150,160,1500,4940,4940
303714,2065,8,250,5,1,5,0,0,0,0,0,0,274631939,274631939,16532499,18369461,87741,87741,5371243,5371243,3191756,1049681,6088151,60338999,150,150,160,160,2000,2000,2000,460,150,160,1500,4940,4940
303715,2039,8,250,5,1,5,0,0,0,0,0,0,272813184,272813184,16368811,18187585,86872,86872,5318062,5318062,3160154,1039288,6027872,60278720,150,150,160,160,2000,2000,2000,460,150,160,1500,4940,4940
303716,2051,9,250,5,1,5,1,5,0,0,0,0,274631939,274631939,16532499,18369461,87741,87741,5371243,5371243,3191756,1049681,6088151,60338999,150,150,160,160,2000,2000,2000,460,150,160,1500,4940,4940
303717,2057,8,250,5,1,5,0,0,0,0,0,0,272813184,272813184,16368811,18187585,86872,86872,5318062,5318062,3160154,1039288,6027872,60278720,150,150,160,160,2000,2000,2000,460,150,160,1500,4940,4940
303718,2047,9,250,5,1,5,1,5,0,0,0,0,274631939,274631939,16532499,18369461,87741,87741,5371243,5371243,3191756,1049681,6088151,60338999,150,150,160,160,2000,2000,2000,460,150,160,1500,4940,4940
303801,2060,9,250,5,1,5,1,5,0,0,0,0,314979840,314979840,18898814,20998702,100300,100300,6140034,6140034,3648595,1199923,6959555,69595550,150,150,160,160,2000,2000,2000,460,150,160,1500,4960,4960
303802,2087,8,250,5,1,5,0,0,0,0,0,0,317079706,317079706,19087802,21208689,101303,101303,6201434,6201434,3685081,1211922,7029151,69665146,150,150,160,160,2000,2000,2000,460,150,160,1500,4960,4960
303803,2078,8,250,5,1,5,0,0,0,0,0,0,314979840,314979840,18898814,20998702,100300,100300,6140034,6140034,3648595,1199923,6959555,69595550,150,150,160,160,2000,2000,2000,460,150,160,1500,4960,4960
303804,2086,9,250,5,1,5,1,5,0,0,0,0,317079706,317079706,19087802,21208689,101303,101303,6201434,6201434,3685081,1211922,7029151,69665146,150,150,160,160,2000,2000,2000,460,150,160,1500,4960,4960
303805,2081,8,250,5,1,5,0,0,0,0,0,0,314979840,314979840,18898814,20998702,100300,100300,6140034,6140034,3648595,1199923,6959555,69595550,150,150,160,160,2000,2000,2000,460,150,160,1500,4960,4960
303806,2068,9,250,5,1,5,1,5,0,0,0,0,317079706,317079706,19087802,21208689,101303,101303,6201434,6201434,3685081,1211922,7029151,69665146,150,150,160,160,2000,2000,2000,460,150,160,1500,4960,4960
303807,2037,9,250,5,1,5,1,5,0,0,0,0,299230848,299230848,17953873,19948766,95285,95285,5833032,5833032,3466165,1139927,6611577,66115770,150,150,160,160,2000,2000,2000,460,150,160,1500,4960,4960
303808,2069,8,250,5,1,5,0,0,0,0,0,0,301225720,301225720,18133412,20148254,96238,96238,5891362,5891362,3500827,1151326,6677693,66181886,150,150,160,160,2000,2000,2000,460,150,160,1500,4960,4960
303809,2047,8,250,5,1,5,0,0,0,0,0,0,299230848,299230848,17953873,19948766,95285,95285,5833032,5833032,3466165,1139927,6611577,66115770,150,150,160,160,2000,2000,2000,460,150,160,1500,4960,4960
303810,2073,9,250,5,1,5,1,5,0,0,0,0,301225720,301225720,18133412,20148254,96238,96238,5891362,5891362,3500827,1151326,6677693,66181886,150,150,160,160,2000,2000,2000,460,150,160,1500,4960,4960
303811,2050,8,250,5,1,5,0,0,0,0,0,0,299230848,299230848,17953873,19948766,95285,95285,5833032,5833032,3466165,1139927,6611577,66115770,150,150,160,160,2000,2000,2000,460,150,160,1500,4960,4960
303812,2065,9,250,5,1,5,1,5,0,0,0,0,301225720,301225720,18133412,20148254,96238,96238,5891362,5891362,3500827,1151326,6677693,66181886,150,150,160,160,2000,2000,2000,460,150,160,1500,4960,4960
303813,2076,9,250,5,1,5,1,5,0,0,0,0,283481856,283481856,17008932,18898831,90270,90270,5526031,5526031,3283735,1079931,6263599,62635990,150,150,160,160,2000,2000,2000,460,150,160,1500,4960,4960
303814,2051,8,250,5,1,5,0,0,0,0,0,0,285371735,285371735,17179021,19087819,91173,91173,5581291,5581291,3316572,1090730,6326235,62698626,150,150,160,160,2000,2000,2000,460,150,160,1500,4960,4960
303815,2084,8,250,5,1,5,0,0,0,0,0,0,283481856,283481856,17008932,18898831,90270,90270,5526031,5526031,3283735,1079931,6263599,62635990,150,150,160,160,2000,2000,2000,460,150,160,1500,4960,4960
303816,2067,9,250,5,1,5,1,5,0,0,0,0,285371735,285371735,17179021,19087819,91173,91173,5581291,5581291,3316572,1090730,6326235,62698626,150,150,160,160,2000,2000,2000,460,150,160,1500,4960,4960
303817,2057,8,250,5,1,5,0,0,0,0,0,0,283481856,283481856,17008932,18898831,90270,90270,5526031,5526031,3283735,1079931,6263599,62635990,150,150,160,160,2000,2000,2000,460,150,160,1500,4960,4960
303818,2083,9,250,5,1,5,1,5,0,0,0,0,285371735,285371735,17179021,19087819,91173,91173,5581291,5581291,3316572,1090730,6326235,62698626,150,150,160,160,2000,2000,2000,460,150,160,1500,4960,4960
