npc_id,name,avatar_path,spine_name,spine_name_shenhe,role,job,level,skill_id_list,skill_id_normal_attack,hp,minatk,maxatk,pdef,mdef,def,defend_ignore_level,hit,dhit,cir,dcir,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed,magic_damage_minus,physc_damage_minus
10094,Plague Knight,NPC17.png,NPC17,NPC17,2,3,379,111201001|112701001,0,10762430103725,200373760050,247548001931,113234219,113234219,94878309,1228583406,100000000,700,1933183940,3025592631,0,856,0,0,7605,0,0,3000,0,0,0,700,700
10095,War Knight,NPC1.png,NPC1,NPC1,2,1,379,112302001|112301001,0,10782584467215,220823890991,272812732466,124790895,124790895,104561582,1230884124,100000000,700,1936804135,3031258535,0,856,0,0,7605,0,0,3000,0,0,0,700,700
10096,Kitsunebi,NPC11.png,NPC11,NPC11,2,2,379,116001001|111201001,0,10802738830705,201124223571,248475148006,113658317,113658317,95233659,1233184842,100000000,700,1940424329,3036924439,0,857,0,0,7610,0,0,3000,0,0,0,700,700
10097,Pandora,2013.png,PDL2,PDL2,2,3,379,110002001|115102001,0,10822893194196,201499455331,248938721043,113870366,113870366,95411333,1235485559,100000000,700,1944044524,3042590343,0,857,0,0,7610,0,0,3000,0,0,0,700,700
10098,Jorogumo,NPC17.png,NPC17,NPC17,2,1,379,114001001|115101001,0,10843047557686,201874687091,249402294081,114082416,114082416,95589008,1237786277,100000000,700,1947664719,3048256247,0,857,0,0,7610,0,0,3000,0,0,0,700,700
10099,Hashihime,NPC3.png,NPC3,NPC3,2,2,379,112701001|124102001,0,10863201921176,202249918852,249865867118,114294465,114294465,95766683,1240086995,100000000,700,1951284913,3053922150,0,857,0,0,7610,0,0,3000,0,0,0,700,700
10100,Momiji,NPC11.png,NPC11,NPC11,2,3,379,115102001|124102001|153801001,0,11378054297605,233018923204,287878856179,131682491,131682491,110336011,1242387713,100000000,700,1954905108,3059588054,0,857,0,0,7610,0,0,3000,0,0,0,700,700
10101,Tamamo no Mae,NPC9.png,NPC9,NPC9,2,1,379,112701001|111201001,0,10903510648156,203000382373,250793013193,114718563,114718563,96122032,1244688431,100000000,700,1958525303,3065253958,0,858,0,0,7615,0,0,3000,0,0,0,700,700
10102,Gaia,2012.png,GY1,GY1,2,2,379,112301001|112302001,0,10923665011646,203375614133,251256586230,114930612,114930612,96299707,1246989149,100000000,700,1962145497,3070919862,0,858,0,0,7615,0,0,3000,0,0,0,700,700
10103,Asmodeus,NPC7.png,NPC7,NPC7,2,3,379,115102001|110102001,0,10943819375136,203750845893,251720159267,115142661,115142661,96477382,1249289867,100000000,700,1965765692,3076585766,0,858,0,0,7615,0,0,3000,0,0,0,700,700
10104,Scythe-wielding Demon,NPC9.png,NPC9,NPC9,2,1,379,112302001|112301001,0,10963973738626,204126077654,252183732305,115354710,115354710,96655057,1251590585,100000000,700,1969385887,3082251669,0,858,0,0,7615,0,0,3000,0,0,0,700,700
10105,Fallen Angel,NPC4.png,NPC4,NPC4,2,2,379,124102001|112701001,0,10984128102117,224951440356,277912035876,127123435,127123435,106516005,1253891303,100000000,700,1973006081,3087917573,0,858,0,0,7615,0,0,3000,0,0,0,700,700
10106,Plague Chanter,NPC17.png,NPC17,NPC17,2,3,379,116001001|111201001,0,11004282465607,204876541175,253110878379,115778808,115778808,97010406,1256192021,100000000,700,1976626276,3093583477,0,859,0,0,7620,0,0,3000,0,0,0,700,700
10107,Nike,2014.png,NK2,NK2,2,1,379,110002001|115102001,0,11024436829097,205251772935,253574451417,115990857,115990857,97188081,1258492739,100000000,700,1980246471,3099249381,0,859,0,0,7620,0,0,3000,0,0,0,700,700
10108,Frost Giant,NPC8.png,NPC8,NPC8,2,2,379,115101001|114001001,0,11044591192587,205627004695,254038024454,116202907,116202907,97365756,1260793457,100000000,700,1983866665,3104915285,0,859,0,0,7620,0,0,3000,0,0,0,700,700
10109,Minotaur,NPC4.png,NPC4,NPC4,2,3,379,111201001|113901001,0,11064745556077,206002236456,254501597491,116414956,116414956,97543430,1263094175,100000000,700,1987486860,3110581188,0,859,0,0,7620,0,0,3000,0,0,0,700,700
10110,Faun,NPC16.png,NPC16,NPC16,2,1,379,128602001|128102001|157401001|157802001|158401001|158402001|155402001|154901001|44443101|44445101|158801001,0,12092618094073,247652961859,305958204634,139952406,139952406,117265326,1265394893,100000000,700,1991107054,3116247092,0,859,0,0,7620,0,0,3000,0,0,0,700,700
10111,Plague Knight,NPC17.png,NPC17,NPC17,2,2,379,113901001|111201001,0,11105054283057,206752699977,255428743566,116839054,116839054,97898780,1267695611,100000000,700,1994727249,3121912996,0,860,0,0,7625,0,0,3000,0,0,0,700,700
10112,Idun,2015.png,YD2,YD2,2,3,379,110102001|110002001,0,11125208646547,207127931737,255892316603,117051103,117051103,98076455,1269996329,100000000,700,1998347444,3127578900,0,860,0,0,7625,0,0,3000,0,0,0,700,700
10113,Evil Governer,NPC13.png,NPC13,NPC13,2,1,379,115102001|110002001,0,11145363010038,207503163497,256355889641,117263152,117263152,98254129,1272297047,100000000,700,2001967638,3133244804,0,860,0,0,7625,0,0,3000,0,0,0,700,700
10114,White Bone Princess,NPC4.png,NPC4,NPC4,2,2,379,111201001|116001001,0,11165517373528,207878395258,256819462678,117475201,117475201,98431804,1274597765,100000000,700,2005587833,3138910707,0,860,0,0,7625,0,0,3000,0,0,0,700,700
10115,Evil Knight,NPC2.png,NPC2,NPC2,2,3,379,110102001|115102001,0,11185671737018,229078989720,283011339287,129455975,129455975,108470427,1276898483,100000000,700,2009208028,3144576611,0,860,0,0,7625,0,0,3000,0,0,0,700,700
10116,Eye of Samsara,NPC16.png,NPC16,NPC16,2,1,379,111201001|112701001,0,11205826100508,208628858779,257746608753,117899299,117899299,98787153,1279199201,100000000,700,2012828222,3150242515,0,861,0,0,7630,0,0,3000,0,0,0,700,700
10117,Poseidon,2002.png,BSD2,BSD2,2,2,379,113701001|114001001,0,11225980463998,209004090539,258210181790,118111348,118111348,98964828,1281499919,100000000,700,2016448417,3155908419,0,861,0,0,7630,0,0,3000,0,0,0,700,700
10118,Blackwing Angel,NPC9.png,NPC9,NPC9,2,3,379,114001001|113701001,0,11246134827488,209379322299,258673754827,118323398,118323398,99142503,1283800637,100000000,700,2020068612,3161574323,0,861,0,0,7630,0,0,3000,0,0,0,700,700
10119,Witch Hunter,NPC7.png,NPC7,NPC7,2,1,379,112701001|124102001,0,11266289190978,209754554060,259137327864,118535447,118535447,99320178,1286101355,100000000,700,2023688806,3167240226,0,861,0,0,7630,0,0,3000,0,0,0,700,700
10120,Skeleton Judge,NPC8.png,NPC8,NPC8,2,2,379,116102001|116001001|155402001,0,11799463716035,241649253693,298541036037,136559620,136559620,114422530,1288402073,100000000,717,2027309001,3172906130,0,861,0,0,7630,0,0,3000,0,0,0,700,700
10121,Mammoth Giant,NPC4.png,NPC4,NPC4,2,1,380,112301001|112302001,0,11306597917958,210505017581,260064473939,118959545,118959545,99675527,1290702791,100000000,705,2030929196,3178572034,0,862,0,0,7635,0,0,3000,0,0,0,700,700
10122,Raphael,2017.png,LFE2,LFE2,2,2,380,115102001|110002001,0,11326752281449,210880249341,260528046976,119171594,119171594,99853202,1293003509,100000000,705,2034549390,3184237938,0,862,0,0,7635,0,0,3000,0,0,0,700,700
10123,Ogre,NPC22.png,NPC22,NPC22,2,3,380,116001001|111201001,0,11346906644939,211255481101,260991620014,119383643,119383643,100030877,1295304227,100000000,705,2038169585,3189903842,0,862,0,0,7635,0,0,3000,0,0,0,700,700
10124,Blackwing Angel,NPC9.png,NPC9,NPC9,2,1,380,112302001|112301001,0,11367061008429,211630712862,261455193051,119595692,119595692,100208551,1297604945,100000000,705,2041789779,3195569746,0,862,0,0,7635,0,0,3000,0,0,0,700,700
10125,Witch Hunter,NPC7.png,NPC7,NPC7,2,2,380,113701001|114001001,0,11387215371919,233206539084,288110642697,131788515,131788515,110424849,1299905663,100000000,705,2045409974,3201235649,0,862,0,0,7635,0,0,3000,0,0,0,700,700
10126,Skeleton Judge,NPC8.png,NPC8,NPC8,2,3,380,124102001|112701001,0,11407369735409,212381176382,262382339126,120019790,120019790,100563901,1302206381,100000000,705,2049030169,3206901553,0,863,0,0,7640,0,0,3000,0,0,0,700,700
10127,Ra,2037.png,R4,R4,2,1,380,110002001|115102001,0,11427524098899,212756408143,262845912163,120231839,120231839,100741576,1304507099,100000000,705,2052650363,3212567457,0,863,0,0,7640,0,0,3000,0,0,0,700,700
10128,Wraith,NPC6.png,NPC6,NPC6,2,2,380,115102001|110102001,0,11447678462389,213131639903,263309485200,120443889,120443889,100919250,1306807817,100000000,705,2056270558,3218233361,0,863,0,0,7640,0,0,3000,0,0,0,700,700
10129,Minotaur,NPC4.png,NPC4,NPC4,2,3,380,114001001|115101001,0,11467832825879,213506871664,263773058238,120655938,120655938,101096925,1309108535,100000000,705,2059890753,3223899265,0,863,0,0,7640,0,0,3000,0,0,0,700,700
10130,Faun,NPC16.png,NPC16,NPC16,2,1,380,115102001|114702001|155501001,0,12010168425250,245964418938,303872125966,138998185,138998185,116465790,1311409253,100000000,705,2063510947,3229565168,0,863,0,0,7640,0,0,3000,0,0,0,700,700
10131,Plague Chanter,NPC17.png,NPC17,NPC17,2,2,380,114001001|113701001,0,11508141552860,214257335184,264700204312,121080036,121080036,101452275,1313709971,100000000,705,2067131142,3235231072,0,864,0,0,7645,0,0,3000,0,0,0,700,700
10132,Heimdall,2051.png,HMDE4,HMDE4,2,3,380,111201001|113901001,0,11528295916350,214632566945,265163777350,121292085,121292085,101629949,1316010689,100000000,705,2070751337,3240896976,0,864,0,0,7645,0,0,3000,0,0,0,700,700
10133,Ear of Stasis,NPC16.png,NPC16,NPC16,2,1,380,110002001|110102001,0,11548450279840,215007798705,265627350387,121504134,121504134,101807624,1318311407,100000000,705,2074371531,3246562880,0,864,0,0,7645,0,0,3000,0,0,0,700,700
10134,Mouth of Rebellion,NPC6.png,NPC6,NPC6,2,2,380,111201001|116001001,0,11568604643330,215383030466,266090923424,121716183,121716183,101985299,1320612125,100000000,705,2077991726,3252228784,0,864,0,0,7645,0,0,3000,0,0,0,700,700
10135,Enenra,NPC4.png,NPC4,NPC4,2,3,380,111201001|112701001,0,11588759006820,237334088449,293209946108,134121055,134121055,112379271,1322912843,100000000,705,2081611921,3257894687,0,864,0,0,7645,0,0,3000,0,0,0,700,700
10136,Frost Dragon,NPC1.png,NPC1,NPC1,2,1,380,112701001|111201001,0,11608913370310,216133493986,267018069499,122140281,122140281,102340648,1325213561,100000000,705,2085232115,3263560591,0,865,0,0,7650,0,0,3000,0,0,0,700,700
10137,Zhu Rong,2040.png,HSZR2,HSZR2,2,2,380,115101001|114001001,0,11629067733800,216508725747,267481642536,122352330,122352330,102518323,1327514279,100000000,705,2088852310,3269226495,0,865,0,0,7650,0,0,3000,0,0,0,700,700
10138,Dragon Priest,NPC16.png,NPC16,NPC16,2,3,380,112701001|124102001,0,11649222097291,216883957507,267945215574,122564380,122564380,102695998,1329814997,100000000,705,2092472505,3274892399,0,865,0,0,7650,0,0,3000,0,0,0,700,700
10139,Beria,NPC8.png,NPC8,NPC8,2,1,380,113901001|111201001,0,11669376460781,217259189268,268408788611,122776429,122776429,102873672,1332115715,100000000,705,2096092699,3280558303,0,865,0,0,7650,0,0,3000,0,0,0,700,700
10140,Enenra,NPC4.png,NPC4,NPC4,2,2,380,113402001|113101001|155502001,0,12220873134465,250279584182,309203215896,141436749,141436749,118509049,1334416433,100000000,705,2099712894,3286224206,0,865,0,0,7650,0,0,3000,0,0,0,700,700
10141,Frost Dragon,NPC1.png,NPC1,NPC1,2,2,380,110102001|110002001,0,11709685187761,218009652788,269335934686,123200527,123200527,103229022,1336717151,100000000,705,2103333088,3291890110,0,866,0,0,7655,0,0,3000,0,0,0,700,700
10142,Izanami,2046.png,YXNM2,YXNM2,2,3,380,113701001|114001001,0,11729839551251,218384884549,269799507723,123412576,123412576,103406697,1339017869,100000000,705,2106953283,3297556014,0,866,0,0,7655,0,0,3000,0,0,0,700,700
10143,Soul Reaper,NPC4.png,NPC4,NPC4,2,1,380,112701001|111201001,0,11749993914741,218760116309,270263080760,123624625,123624625,103584371,1341318587,100000000,705,2110573478,3303221918,0,866,0,0,7655,0,0,3000,0,0,0,700,700
10144,Dark Elf,NPC6.png,NPC6,NPC6,2,2,380,112301001|112302001,0,11770148278231,219135348070,270726653798,123836674,123836674,103762046,1343619305,100000000,705,2114193672,3308887822,0,866,0,0,7655,0,0,3000,0,0,0,700,700
10145,Wraith,NPC6.png,NPC6,NPC6,2,3,380,111201001|116001001,0,11790302641721,241461637813,298309249518,136453596,136453596,114333693,1345920023,100000000,705,2117813867,3314553725,0,866,0,0,7655,0,0,3000,0,0,0,700,700
10146,Shadow Sage,2012.png,NPC44,NPC44,2,1,380,110002001|115102001,0,11810457005212,219885811590,271653799872,124260772,124260772,104117396,1348220741,100000000,705,2121434062,3320219629,0,867,0,0,7660,0,0,3000,0,0,0,700,700
10147,Amaterasu,2032.png,TZDS2,TZDS2,2,2,380,114001001|115101001,0,11830611368702,220261043351,272117372910,124472821,124472821,104295070,1350521459,100000000,705,2125054256,3325885533,0,867,0,0,7660,0,0,3000,0,0,0,700,700
10148,Ear of Stasis,NPC16.png,NPC16,NPC16,2,3,380,112701001|124102001,0,11850765732192,220636275111,272580945947,124684870,124684870,104472745,1352822177,100000000,705,2128674451,3331551437,0,867,0,0,7660,0,0,3000,0,0,0,700,700
10149,Mouth of Rebellion,NPC6.png,NPC6,NPC6,2,1,380,115102001|110102001,0,11870920095682,221011506872,273044518984,124896920,124896920,104650420,1355122895,100000000,705,2132294646,3337217341,0,867,0,0,7660,0,0,3000,0,0,0,700,700
10150,Jorogumo,NPC17.png,NPC17,NPC17,2,2,380,124102001|124101001,0,12431577843680,254594749427,314534305825,143875314,143875314,120552309,1357423613,100000000,705,2135914840,3342883244,0,867,0,0,7660,0,0,3000,0,0,0,700,700
10151,Kappa,NPC12.png,NPC12,NPC12,2,3,380,113901001|111201001,0,11911228822662,221761970392,273971665059,125321018,125321018,105005769,1359724331,100000000,705,2139535035,3348549148,0,868,0,0,7665,0,0,3000,0,0,0,700,700
10152,Icarus,2049.png,YKLS2,YKLS2,2,1,380,110002001|110102001,0,11931383186152,222137202153,274435238096,125533067,125533067,105183444,1362025049,100000000,705,2143155230,3354215052,0,868,0,0,7665,0,0,3000,0,0,0,700,700
10153,Dragon Priest,NPC16.png,NPC16,NPC16,2,2,380,114001001|113701001,0,11951537549642,222512433913,274898811134,125745116,125745116,105361119,1364325767,100000000,705,2146775424,3359880956,0,868,0,0,7665,0,0,3000,0,0,0,700,700
10154,Beria,NPC8.png,NPC8,NPC8,2,3,380,111201001|112701001,0,11971691913132,222887665673,275362384171,125957165,125957165,105538793,1366626485,100000000,705,2150395619,3365546860,0,868,0,0,7665,0,0,3000,0,0,0,700,700
10155,Enenra,NPC4.png,NPC4,NPC4,2,1,380,112302001|112301001,0,11991846276623,245589187177,303408552929,138786136,138786136,116288115,1368927203,100000000,705,2154015813,3371212763,0,868,0,0,7665,0,0,3000,0,0,0,700,700
10156,Frost Dragon,NPC1.png,NPC1,NPC1,2,2,380,116001001|111201001,0,12012000640113,223638129194,276289530246,126381263,126381263,105894143,1371227921,100000000,705,2157636008,3376878667,0,869,0,0,7670,0,0,3000,0,0,0,700,700
10157,Hades,2048.png,HDS2,HDS2,2,3,380,115102001|110002001,0,12032155003603,224013360955,276753103283,126593312,126593312,106071818,1373528639,100000000,705,2161256203,3382544571,0,869,0,0,7670,0,0,3000,0,0,0,700,700
10158,Hydra,NPC13.png,NPC13,NPC13,2,1,380,115101001|114001001,0,12052309367093,224388592715,277216676320,126805361,126805361,106249492,1375829357,100000000,705,2164876397,3388210475,0,869,0,0,7670,0,0,3000,0,0,0,700,700
10159,Corrupted Griffin,NPC7.png,NPC7,NPC7,2,2,380,124102001|112701001,0,12072463730583,224763824475,277680249357,127017411,127017411,106427167,1378130075,100000000,705,2168496592,3393876379,0,869,0,0,7670,0,0,3000,0,0,0,700,700
10160,Ghoul,NPC10.png,NPC10,NPC10,2,3,380,127801001|127802001|157401001|157802001|158401001|158402001|155402001|154901001|44443101|44445101|158801001,0,13191947011716,270166867483,333772586874,152675352,152675352,127925810,1380430793,100000000,722,2172116787,3399542282,0,869,0,0,7670,0,0,3000,0,0,0,700,700
10161,Mammoth Giant,NPC4.png,NPC4,NPC4,2,1,381,110102001|110002001,0,12116803330261,225589334348,278700110040,127483919,127483919,106818052,1383191654,100000000,710,2176461020,3406341367,0,850,0,0,7675,0,0,3000,0,0,0,200,200
10162,Raphael,2017.png,LFE2,LFE2,2,2,381,113701001|114001001,0,12140988566450,226039612461,279256397684,127738378,127738378,107031261,1385952516,100000000,710,2180805254,3413140452,0,850,0,0,7675,0,0,3000,0,0,0,200,200
10163,Ogre,NPC22.png,NPC22,NPC22,2,3,381,112701001|111201001,0,12165173802638,226489890573,279812685329,127992836,127992836,107244471,1388713377,100000000,710,2185149487,3419939536,0,850,0,0,7675,0,0,3000,0,0,0,200,200
10164,Blackwing Angel,NPC9.png,NPC9,NPC9,2,1,381,112301001|112302001,0,12189359038826,226940168686,280368972974,128247295,128247295,107457681,1391474239,100000000,710,2189493721,3426738621,0,850,0,0,7675,0,0,3000,0,0,0,200,200
10165,Witch Hunter,NPC7.png,NPC7,NPC7,2,2,381,111201001|116001001,0,12213544275014,250129491478,309017786681,141351930,141351930,118437979,1394235101,100000000,710,2193837955,3433537705,0,850,0,0,7675,0,0,3000,0,0,0,200,200
10166,Skeleton Judge,NPC8.png,NPC8,NPC8,2,3,381,110002001|115102001,0,12237729511202,227840724911,281481548264,128756213,128756213,107884100,1396995962,100000000,710,2198182188,3440336790,0,851,0,0,7680,0,0,3000,0,0,0,210,210
10167,Ra,2037.png,R4,R4,2,1,381,114001001|115101001,0,12261914747390,228291003023,282037835908,129010672,129010672,108097310,1399756824,100000000,710,2202526422,3447135874,0,851,0,0,7680,0,0,3000,0,0,0,210,210
10168,Wraith,NPC6.png,NPC6,NPC6,2,2,381,112701001|124102001,0,12286099983578,228741281136,282594123553,129265131,129265131,108310519,1402517685,100000000,710,2206870655,3453934959,0,851,0,0,7680,0,0,3000,0,0,0,210,210
10169,Minotaur,NPC4.png,NPC4,NPC4,2,3,381,115102001|110102001,0,12310285219767,229191559248,283150411198,129519590,129519590,108523729,1405278547,100000000,710,2211214889,3460734044,0,851,0,0,7680,0,0,3000,0,0,0,210,210
10170,Faun,NPC16.png,NPC16,NPC16,2,1,381,124101001|124102001|153801001,0,12895128203953,264088112965,326262703669,149240156,149240156,125047480,1408039409,100000000,710,2215559122,3467533128,0,851,0,0,7680,0,0,3000,0,0,0,210,210
10171,Plague Chanter,NPC17.png,NPC17,NPC17,2,2,381,113901001|111201001,0,12358655692143,230092115473,284262986487,130028508,130028508,108950148,1410800270,100000000,710,2219903356,3474332213,0,852,0,0,7685,0,0,3000,0,0,0,220,220
10172,Heimdall,2051.png,HMDE4,HMDE4,2,3,381,110002001|110102001,0,12382840928331,230542393585,284819274132,130282967,130282967,109163358,1413561132,100000000,710,2224247590,3481131297,0,852,0,0,7685,0,0,3000,0,0,0,220,220
10173,Ear of Stasis,NPC16.png,NPC16,NPC16,2,1,381,114001001|113701001,0,12407026164519,230992671698,285375561777,130537426,130537426,109376568,1416321993,100000000,710,2228591823,3487930382,0,852,0,0,7685,0,0,3000,0,0,0,220,220
10174,Mouth of Rebellion,NPC6.png,NPC6,NPC6,2,2,381,111201001|112701001,0,12431211400707,231442949810,285931849422,130791885,130791885,109589777,1419082855,100000000,710,2232936057,3494729466,0,852,0,0,7685,0,0,3000,0,0,0,220,220
10175,Enenra,NPC4.png,NPC4,NPC4,2,3,381,112302001|112301001,0,12455396636896,255082550715,315136950773,144150978,144150978,120783286,1421843717,100000000,710,2237280290,3501528551,0,852,0,0,7685,0,0,3000,0,0,0,220,220
10176,Frost Dragon,NPC1.png,NPC1,NPC1,2,1,381,116001001|111201001,0,12479581873084,232343506035,287044424711,131300802,131300802,110016197,1424604578,100000000,710,2241624524,3508327636,0,853,0,0,7690,0,0,3000,0,0,0,230,230
10177,Zhu Rong,2040.png,HSZR2,HSZR2,2,2,381,115102001|110002001,0,12503767109272,232793784148,287600712356,131555261,131555261,110229407,1427365440,100000000,710,2245968757,3515126720,0,853,0,0,7690,0,0,3000,0,0,0,230,230
10178,Dragon Priest,NPC16.png,NPC16,NPC16,2,3,381,115101001|114001001,0,12527952345460,233244062260,288157000001,131809720,131809720,110442616,1430126301,100000000,710,2250312991,3521925805,0,853,0,0,7690,0,0,3000,0,0,0,230,230
10179,Beria,NPC8.png,NPC8,NPC8,2,1,381,124102001|112701001,0,12552137581648,233694340373,288713287646,132064179,132064179,110655826,1432887163,100000000,710,2254657225,3528724889,0,853,0,0,7690,0,0,3000,0,0,0,230,230
10180,Enenra,NPC4.png,NPC4,NPC4,2,2,381,113101001|113402001|155402001,0,13147973855011,269266311258,332660011584,152166434,152166434,127499391,1435648024,100000000,710,2259001458,3535523974,0,853,0,0,7690,0,0,3000,0,0,0,230,230
10181,Frost Dragon,NPC1.png,NPC1,NPC1,2,2,381,110102001|115102001,0,12600508054024,234594896598,289825862935,132573097,132573097,111082245,1438408886,100000000,710,2263345692,3542323058,0,854,0,0,7695,0,0,3000,0,0,0,240,240
10182,Izanami,2046.png,YXNM2,YXNM2,2,3,381,111201001|113901001,0,12624693290213,235045174710,290382150580,132827556,132827556,111295455,1441169748,100000000,710,2267689925,3549122143,0,854,0,0,7695,0,0,3000,0,0,0,240,240
10183,Soul Reaper,NPC4.png,NPC4,NPC4,2,1,381,112701001|111201001,0,12648878526401,235495452823,290938438225,133082015,133082015,111508665,1443930609,100000000,710,2272034159,3555921227,0,854,0,0,7695,0,0,3000,0,0,0,240,240
10184,Dark Elf,NPC6.png,NPC6,NPC6,2,2,381,112301001|112302001,0,12673063762589,235945730935,291494725870,133336474,133336474,111721874,1446691471,100000000,710,2276378392,3562720312,0,854,0,0,7695,0,0,3000,0,0,0,240,240
10185,Wraith,NPC6.png,NPC6,NPC6,2,3,381,111201001|116001001,0,12697248998777,260035609952,321256114866,146950026,146950026,123128592,1449452332,100000000,710,2280722626,3569519397,0,854,0,0,7695,0,0,3000,0,0,0,240,240
10186,Shadow Sage,2012.png,NPC44,NPC44,2,1,381,115102001|110002001,0,12721434234965,236846287160,292607301159,133845392,133845392,112148294,1452213194,100000000,710,2285066860,3576318481,0,855,0,0,7700,0,0,3000,0,0,0,250,250
10187,Amaterasu,2032.png,TZDS2,TZDS2,2,2,381,115101001|114001001,0,12745619471153,237296565273,293163588804,134099851,134099851,112361503,1454974056,100000000,710,2289411093,3583117566,0,855,0,0,7700,0,0,3000,0,0,0,250,250
10188,Ear of Stasis,NPC16.png,NPC16,NPC16,2,3,381,124102001|112701001,0,12769804707341,237746843385,293719876449,134354309,134354309,112574713,1457734917,100000000,710,2293755327,3589916650,0,855,0,0,7700,0,0,3000,0,0,0,250,250
10189,Mouth of Rebellion,NPC6.png,NPC6,NPC6,2,1,381,110102001|115102001,0,12793989943530,238197121498,294276164094,134608768,134608768,112787923,1460495779,100000000,710,2298099560,3596715735,0,855,0,0,7700,0,0,3000,0,0,0,250,250
10190,Jorogumo,NPC17.png,NPC17,NPC17,2,2,381,114702001|115102001|155501001,0,13400819506069,274444509551,339057319499,155092711,155092711,129951302,1463256640,100000000,710,2302443794,3603514819,0,855,0,0,7700,0,0,3000,0,0,0,250,250
10191,Kappa,NPC12.png,NPC12,NPC12,2,3,381,111201001|113901001,0,12842360415906,239097677722,295388739383,135117686,135117686,113214342,1466017502,100000000,710,2306788027,3610313904,0,856,0,0,7705,0,0,3000,0,0,0,260,260
10192,Icarus,2049.png,YKLS2,YKLS2,2,1,381,110002001|110102001,0,12866545652094,239547955835,295945027028,135372145,135372145,113427552,1468778363,100000000,710,2311132261,3617112989,0,856,0,0,7705,0,0,3000,0,0,0,260,260
10193,Dragon Priest,NPC16.png,NPC16,NPC16,2,2,381,114001001|113701001,0,12890730888282,239998233947,296501314673,135626604,135626604,113640761,1471539225,100000000,710,2315476495,3623912073,0,856,0,0,7705,0,0,3000,0,0,0,260,260
10194,Beria,NPC8.png,NPC8,NPC8,2,3,381,111201001|112701001,0,12914916124470,240448512060,297057602318,135881063,135881063,113853971,1474300087,100000000,710,2319820728,3630711158,0,856,0,0,7705,0,0,3000,0,0,0,260,260
10195,Enenra,NPC4.png,NPC4,NPC4,2,1,381,112302001|112301001,0,12939101360658,264988669190,327375278959,149749074,149749074,125473899,1477060948,100000000,710,2324164962,3637510242,0,856,0,0,7705,0,0,3000,0,0,0,260,260
10196,Frost Dragon,NPC1.png,NPC1,NPC1,2,2,381,116001001|111201001,0,12963286596847,241349068285,298170177607,136389981,136389981,114280391,1479821810,100000000,710,2328509195,3644309327,0,857,0,0,7710,0,0,3000,0,0,0,270,270
10197,Hades,2048.png,HDS2,HDS2,2,3,381,110002001|115102001,0,12987471833035,241799346397,298726465252,136644440,136644440,114493600,1482582671,100000000,710,2332853429,3651108411,0,857,0,0,7710,0,0,3000,0,0,0,270,270
10198,Hydra,NPC13.png,NPC13,NPC13,2,1,381,114001001|115101001,0,13011657069223,242249624510,299282752897,136898899,136898899,114706810,1485343533,100000000,710,2337197662,3657907496,0,857,0,0,7710,0,0,3000,0,0,0,270,270
10199,Corrupted Griffin,NPC7.png,NPC7,NPC7,2,2,381,112701001|124102001,0,13035842305411,242699902622,299839040542,137153358,137153358,114920020,1488104395,100000000,710,2341541896,3664706581,0,857,0,0,7710,0,0,3000,0,0,0,270,270
10200,Ghoul,NPC10.png,NPC10,NPC10,2,3,381,116001001|116102001|155502001,0,13653665157126,279622707845,345454627414,158018989,158018989,132403214,1490865256,100000000,727,2345886130,3671505665,0,857,0,0,7710,0,0,3000,0,0,0,270,270
10201,Griffin,NPC5.png,NPC5,NPC5,2,1,382,112701001|111201001,0,13084212777787,243600458847,300951615831,137662275,137662275,115346439,1493626118,100000000,715,2350230363,3678304750,0,858,0,0,7715,0,0,3000,0,0,0,280,280
10202,Cupid,2047.png,QBT2,QBT2,2,2,382,112301001|112302001,0,13108398013976,244050736960,301507903476,137916734,137916734,115559649,1496386979,100000000,715,2354574597,3685103834,0,858,0,0,7715,0,0,3000,0,0,0,280,280
10203,Hitouban,NPC2.png,NPC2,NPC2,2,3,382,115102001|110102001,0,13132583250164,244501015072,302064191121,138171193,138171193,115772858,1499147841,100000000,715,2358918830,3691902919,0,858,0,0,7715,0,0,3000,0,0,0,280,280
10204,Alphard,NPC8.png,NPC8,NPC8,2,1,382,112302001|112301001,0,13156768486352,244951293185,302620478766,138425652,138425652,115986068,1501908702,100000000,715,2363263064,3698702003,0,858,0,0,7715,0,0,3000,0,0,0,280,280
10205,Enenra,NPC4.png,NPC4,NPC4,2,2,382,124102001|112701001,0,13180953722540,269941728427,333494443051,152548122,152548122,127819205,1504669564,100000000,715,2367607297,3705501088,0,858,0,0,7715,0,0,3000,0,0,0,280,280
10206,Alpha Crateris,NPC13.png,NPC13,NPC13,2,3,382,116001001|111201001,0,13205138958728,245851849410,303733054055,138934570,138934570,116412487,1507430426,100000000,715,2371951531,3712300172,0,859,0,0,7720,0,0,3000,0,0,0,290,290
10207,Odin,2035.png,AD2,AD2,2,1,382,110002001|115102001,0,13229324194916,246302127522,304289341700,139189029,139189029,116625697,1510191287,100000000,715,2376295765,3719099257,0,859,0,0,7720,0,0,3000,0,0,0,290,290
