,folder,file,headers
428,skill,cfg_skill_buff.csv,"['bid', 'lst_state', 'buff_anim', 'buff_trigger_anim', 'name', 'icon', 'info', 'show_name', 'stack_count_max']"
429,skill,cfg_skill_continer.csv,"['index', 'open_level']"
430,skill,cfg_skill_effect.csv,"['eid', 'bundle_anim', 'bundle_trigger_time', 'hit_anim', 'hit_trigger_time', 'effect_play_delay', 'shake_target', 'shake_screen', 'accumulational_effect_play_delay']"
431,skill,cfg_skill_effect_content.csv,"['index', 'eid', 'damage_type', 'content']"
432,sky_tower,cfg_sky_tower_charge.csv,"['pass_level', 'charge_cfg_id']"
433,sky_tower,cfg_sky_tower_info.csv,"['layer', 'reward', 'reward_first', 'normal_monster_npc_id_list', 'max_round', 'desc']"
434,sky_tower,cfg_sky_tower_npc.csv,"['npc_id', 'name', 'avatar_path', 'spine_name', 'role', 'quality', 'star', 'job', 'level', 'skill_id_list', 'fight_value', 'max_hp', 'min_attack', 'max_attack', 'defend', 'defend_ignore_level', 'physc_def', 'magic_def', 'hit', 'dehit', 'crit', 'decrit', 'damage_add', 'damage_minus', 'crit_damage_add', 'drain_hp', 'defend_ignore', 'physc_def_ignore', 'magic_def_ignore', 'debuff_resist', 'hp_recover', 'bounce_rate', 'speed']"
435,sky_tower,cfg_sky_tower_pass.csv,"['id', 'level', 'condition', 'reward', 'advanced_reward']"
436,stronger,cfg_stronger_grow_up.csv,"['id', 'score_arr_1', 'score_arr_2', 'score_arr_3', 'score_arr_4', 'score_arr_5', 'score_arr_6', 'score_arr_7', 'score_arr_8', 'score_arr_9', 'score_arr_10', 'score_arr_11']"
437,stronger,cfg_stronger_info.csv,"['id', 'name', 'link', 'unlock_id', 'sort_id']"
438,task,cfg_activity_holiday_battle_task.csv,"['task_id', 'task_type', 'task_group', 'task_index', 'task_id_before', 'task_condition', 'task_value', 'reward', 'content', 'content_param', 'link']"
439,task,cfg_activity_hunting_task.csv,"['task_id', 'task_type', 'task_group', 'task_index', 'task_id_before', 'task_condition', 'task_value', 'reward', 'selling_price', 'name', 'content', 'content_param', 'link']"
440,task,cfg_activity_kfcz_task.csv,"['task_id', 'task_type', 'task_group', 'task_index', 'task_id_before', 'task_condition', 'task_value', 'reward', 'name', 'content', 'content_param', 'link']"
441,task,cfg_activity_kflxcz_task.csv,"['task_id', 'task_type', 'task_group', 'task_index', 'task_id_before', 'is_daily', 'task_condition', 'task_value', 'reward']"
442,task,cfg_activity_newbie_bundle.csv,"['task_id', 'task_type', 'task_condition', 'task_value', 'reward', 'charge_cfg_id', 'selling_price', 'name', 'content', 'content_param']"
443,task,cfg_activity_newbie_login.csv,"['task_id', 'task_type', 'task_condition', 'task_value', 'reward', 'name', 'content', 'content_param']"
444,task,cfg_activity_newbie_trial.csv,"['task_id', 'task_type', 'task_subtype', 'newbie_day', 'task_condition', 'task_value', 'reward', 'newbie_active_value', 'selling_price', 'name', 'content', 'content_param', 'task_group', 'task_index', 'task_id_before']"
445,task,cfg_activity_newbie_trial_active.csv,"['cfg_id', 'active_value', 'reward', 'group', 'prograss_position', 'appearance_type']"
446,task,cfg_activity_qmkh_task.csv,"['task_id', 'task_type', 'task_group', 'task_index', 'task_id_before', 'task_subtype', 'task_condition', 'task_value', 'reward', 'qmkh_active_value', 'name', 'content', 'content_param']"
447,task,cfg_activity_qmkh_task_active.csv,"['cfg_id', 'active_value', 'reward']"
448,task,cfg_activity_qmkh_task_lock.csv,"['task_group', 'task_condition', 'task_value', 'content', 'content_param']"
449,task,cfg_activity_trevi_fountain_task.csv,"['task_id', 'task_type', 'task_group', 'task_index', 'task_id_before', 'task_condition', 'task_value', 'reward', 'selling_price', 'name', 'content', 'content_param', 'link']"
450,task,cfg_activity_tshj_task.csv,"['task_id', 'task_type', 'task_group', 'task_index', 'task_id_before', 'task_subtype', 'task_condition', 'task_value', 'reward', 'qmkh_active_value', 'name', 'content', 'content_param']"
451,task,cfg_activity_user_back_trial.csv,"['task_id', 'task_type', 'task_group', 'task_index', 'task_id_before', 'activity_day', 'task_condition', 'task_value', 'reward', 'user_back_active_value', 'content', 'content_param']"
452,task,cfg_activity_user_back_trial_active.csv,"['cfg_id', 'active_value', 'reward']"
453,task,cfg_activity_vip_inherit.csv,"['task_id', 'task_type', 'task_group', 'task_index', 'task_id_before', 'activity_day', 'task_condition', 'task_value', 'reward', 'vip_exp_inherit_value', 'content', 'content_param']"
454,task,cfg_event_god_task.csv,"['task_id', 'task_type', 'task_condition', 'task_value', 'reward', 'name', 'content', 'content_param', 'link']"
455,task,cfg_event_lucky_place_task.csv,"['task_id', 'task_type', 'task_condition', 'task_value', 'reward', 'name', 'content', 'content_param', 'link']"
456,task,cfg_high_level_boss_task.csv,"['task_id', 'task_type', 'task_pos', 'task_condition', 'task_value', 'active_value', 'reward', 'name', 'content', 'content_param', 'link', 'level_min_need', 'step']"
457,task,cfg_high_level_task.csv,"['task_id', 'task_type', 'task_condition', 'task_value', 'active_value', 'reward', 'name', 'content', 'content_param', 'link', 'level_min_need', 'step']"
458,task,cfg_task_achievement.csv,"['task_id', 'task_type', 'level_min_need', 'task_group', 'task_index', 'task_id_before', 'task_condition', 'task_value', 'reward', 'name', 'content', 'content_param', 'link']"
459,task,cfg_task_daily.csv,"['task_id', 'task_type', 'task_condition', 'task_value', 'reward', 'active_value', 'name', 'content', 'content_param', 'link']"
460,task,cfg_task_daily_active.csv,"['cfg_id', 'active_value', 'reward', 'bounty_society_goods_count', 'reward_dungeon']"
461,task,cfg_task_grow_up.csv,"['task_id', 'task_type', 'level_min_need', 'task_group', 'task_index', 'task_id_before', 'task_condition', 'task_value', 'reward', 'name', 'content', 'content_param', 'link']"
462,task,cfg_task_main.csv,"['task_id', 'task_type', 'level_min_need', 'task_group', 'task_index', 'task_id_before', 'task_condition', 'task_value', 'reward', 'name', 'content', 'content_param', 'link']"
463,task,cfg_task_weekly.csv,"['task_id', 'task_type', 'task_condition', 'task_value', 'reward', 'active_value', 'name', 'content', 'content_param', 'link', 'level_min_need']"
464,task,cfg_task_weekly_active.csv,"['cfg_id', 'active_value', 'reward', 'bounty_society_goods_count', 'reward_dungeon']"
465,tianti_paiwei,cfg_ttpw_common.csv,"['FIGHT_COUNT_FREE_DAILY', 'TTPW_ROBOT_NAME', 'TTPW_ROBOT_UID', 'TTPW_RANK_COUNT_MAX', 'TTPW_SHOW_RANK_COUNT', 'TTPW_SECTION_ROBOT', 'TTPW_START_DELAY', 'TTPW_OPEN_LEVEL', 'TTPW_ROBOT_START_ENTITY_ID', 'TTPW_MATCH_WAIT_TIME', 'TTPW_ZHANLING_CHARGE_ID', 'TTPW_ZHANLING_VIP_EXP', 'TTPW_ENTRANCE_ICON', 'TTPW_REQUEST_LIMIT', 'TTPW_MATCH_ROBOT_MAX_WEIGHT', 'TTPW_WANGZHE_SECTION', 'TTPW_GUESS_AWARD', 'TTPW_GUESS_PRICE']"
466,tianti_paiwei,cfg_ttpw_fight_count_cost.csv,"['count', 'cost']"
467,tianti_paiwei,cfg_ttpw_promotion_award.csv,"['achievement', 'award']"
468,tianti_paiwei,cfg_ttpw_rank_reward.csv,"['cfg_id', 'rank_min', 'rank_max', 'reward']"
469,tianti_paiwei,cfg_ttpw_rewards_show.csv,"['season', 'rewards']"
470,tianti_paiwei,cfg_ttpw_robot_npc.csv,"['npc_id', 'hero_cid', 'hero_level', 'hero_awake', 'name', 'avatar_path', 'spine_name', 'max_hp', 'min_attack', 'max_attack', 'defend', 'defend_ignore_level', 'physc_def', 'magic_def', 'hit', 'dehit', 'crit', 'decrit', 'damage_add', 'damage_minus', 'crit_damage_add', 'drain_hp', 'defend_ignore', 'physc_def_ignore', 'magic_def_ignore', 'debuff_resist', 'hp_recover', 'bounce_rate', 'speed']"
471,tianti_paiwei,cfg_ttpw_section.csv,"['section', 'big_section', 'star_num', 'min_score', 'max_score', 'name', 'reward', 'section_inherit', 'section_logo', 'is_max', 'min_rank']"
472,tianti_paiwei,cfg_ttpw_shop.csv,"['cfg_id', 'thing_des', 'cost', 'limit']"
473,tianti_paiwei,cfg_ttpw_task.csv,"['task_id', 'task_type', 'task_group', 'task_condition', 'task_value', 'reward', 'name', 'content']"
474,tianti_paiwei,cfg_ttpw_zhanling.csv,"['id', 'precondition', 'general_award', 'advanced_award']"
475,tower_defense,cfg_tower_defense_boss.csv,"['step_id', 'create_boss_condition', 'kill_gold', 'kill_exp']"
476,tower_defense,cfg_tower_defense_chapter.csv,"['id', 'total_star', 'name', 'star_reward[0]', 'star_reward[1]', 'star_reward[2]', 'star_count', 'contain_step', 'button_image', 'bg_image', 'unlock_dundeon']"
477,tower_defense,cfg_tower_defense_common.csv,"['WAIT_START_TIME', 'KILL_NPC_VALUE', 'WAVE_DURING_TIME', 'MAX_POWER', 'TIME_RECOVER_POWER', 'RECOVER_POWER_VALUE', 'REFRESH_RECRUITING_COIN', 'BUY_POWER_GOODS_ID', 'USE_GOODS_RECOVER_POWER', 'CAN_BUY_MAX_POWER', 'CRIT_RATIO', 'JOB_RESTRAINT_1', 'JOB_RESTRAINT_2']"
478,tower_defense,cfg_tower_defense_elite_npc.csv,"['step_id', 'create_elite_condition', 'total_count', 'kill_gold', 'kill_exp']"
479,tower_defense,cfg_tower_defense_equip.csv,"['id', 'quality', 'series_id', 'name', 'image', 'attr_type', 'attr_value', 'weight']"
480,tower_defense,cfg_tower_defense_hero.csv,"['hcid', 'name', 'job', 'attack_speed', 'normal_attack_get_power', 'power_max', 'normal_attack_id', 'skill_id', 'weight', 'strength', 'agility', 'intelligence', 'stamina', 'attack_position_x', 'attack_position_y', 'spine_position_x', 'spine_position_y', 'spine_id', 'attack_time']"
481,tower_defense,cfg_tower_defense_hero_level_promote.csv,"['level', 'need_exp', 'attack_speed', 'attack', 'hit', 'crit']"
482,tower_defense,cfg_tower_defense_hero_quality_param.csv,"['id', 'hero_quality_level', 'awake_count', 'level_add_attr_permillage']"
483,tower_defense,cfg_tower_defense_hero_quality_related.csv,"['quality_level', 'buy_need_gold', 'sell_gold']"
484,tower_defense,cfg_tower_defense_hero_skill.csv,"['id', 'name', 'desc', 'icon', 'debuff_icon', 'cooldown_time', 'prepare_effect', 'skill_effect', 'hit_effect', 'target_type', 'target_count', 'target_rule_type', 'must_be_crit_type', 'damage_type', 'damage_value', 'change_attribute', 'control_type', 'control_value', 'during_time']"
485,tower_defense,cfg_tower_defense_hero_star_promote.csv,"['star', 'attack_speed', 'attack', 'hit', 'crit']"
486,tower_defense,cfg_tower_defense_npc.csv,"['id', 'name', 'skill_id', 'spine', 'job', 'max_hp', 'move_speed', 'attack', 'physc_def', 'magic_def', 'hit', 'dehit', 'crit', 'decrit', 'spine_scale', 'spine_position_add', 'hp_position_add']"
487,tower_defense,cfg_tower_defense_npc_skill.csv,"['skill_id', 'trigger_type', 'tri_value', 'target_type', 'range_value', 'change_attribute', 'permanent', 'during_time', 'skill_effect']"
488,tower_defense,cfg_tower_defense_step.csv,"['id', 'pre_step_id', 'init_gold', 'defensive_point_hp', 'consume_power', 'hero_count', 'condition', 'kill_npc_gold', 'kill_npc_exp', 'pass_star_hp_condition', 'one_star_reward', 'two_star_reward', 'three_star_reward', 'unlock_dundeon', 'bg_image', 'tower_image', 'door_image', 'heropos_image', 'bg_bottom_image', 'tower_effect', 'door_effect']"
489,tower_defense,cfg_tower_defense_step_npc_add_attr.csv,"['step_id', 'max_hp', 'attack', 'physc_def', 'magic_def', 'hit', 'dehit', 'crit', 'decrit']"
490,tower_defense,cfg_tower_defense_step_npc_wave.csv,"['step_id', 'total_wave_value', 'npc_value', 'total_npc_count', 'wave_value', 'wave_model_use', 'difficulity', 'wave_reward[0]', 'wave_reward[1]', 'wave_reward[2]', 'wave_reward[3]', 'wave_reward[4]', 'wave_reward[5]', 'wave_reward[6]', 'wave_reward[7]', 'wave_reward[8]', 'wave_reward[9]']"
491,tower_defense,cfg_tower_defense_wave_model.csv,"['id', 'npc_create']"
492,treasure,cfg_explore_debris_weight.csv,"['cfg_id', 'land_id', 'quality', 'treasure_id', 'weight']"
493,treasure,cfg_museum_shop.csv,"['cfg_id', 'quality', 'before_cost', 'cost', 'limit', 'thing', 'is_food']"
494,treasure,cfg_secret_land_place.csv,"['place_id', 'name']"
495,treasure,cfg_treasure.csv,"['treasure_id', 'name', 'immediate_awake_5', 'special_effect_type', 'rebate_debris_count', 'quality', 'show_label', 'desc', 'is_hero']"
496,treasure,cfg_treasure_achievement.csv,"['cfg_id', 'condition_type', 'need_reach_num', 'reward']"
497,treasure,cfg_treasure_animal.csv,"['cid', 'type', 'land_id', 'debris_type', 'add_debris_count', 'add_goods_count', 'tab_desc', 'desc']"
498,treasure,cfg_treasure_awake.csv,"['cfg_id', 'treasure_id', 'star', 'strength', 'agilty', 'intelligence', 'stamina', 'special_effect_id', 'effect_ids', 'job', 'fight_attribute', 'consume_self_debris_count', 'consume_goods_count', 'consume_blue_debris_count', 'consume_purple_debris_count']"
499,treasure,cfg_treasure_common.csv,"['int_secret_land_dispatch_pos_count', 'up_star_need_goods', 'museum_shop_day_refresh_count', 'museum_refresh_quality_item_count', 'outland_secret_explore_need_time', 'explore_immediate_get_reward_need_gold', 'explore_orange_debris_baodi_num', 'common_blue_debris_id', 'common_purple_debris_id', 'common_orange_debris_id', 'museum_refresh_need_score', 'outland_secret_food_1', 'outland_secret_food_2', 'outland_secret_food_3', 'every_day_can_explore_num', 'buy_food_2_need_gold_count', 'show_in_debris_dialog']"
500,treasure,cfg_treasure_debris.csv,"['treasure_id', 'position_count', 'delete_get_score', 'quality', 'name', 'icon', 'description']"
501,treasure,cfg_treasure_effect.csv,"['effect_id', 'type', 'is_permillage', 'add_value', 'desc']"
502,treasure,cfg_treasure_explore.csv,"['cfg_id', 'land_id', 'food_type', 'quality', 'thing_num', 'weight']"
503,treasure,cfg_treasure_special_effect.csv,"['effect_id', 'type', 'fight_attribute', 'job', 'divide_value', 'limit_times', 'desc']"
504,trevi_fountain,cfg_trevi_fountain_illusion_stone_change.csv,"['stone_id', 'can_hecheng', 'hecheng_stone_cost', 'hecheng_score_cost', 'hecheng_stone_id', 'can_zhihuan', 'zhihuan_stone_cost', 'zhihuan_score_cost', 'zhihuan_stone_id']"
505,trevi_fountain,cfg_trevi_fountain_pop_win.csv,"['id', 'wish_times', 'wish_bonus_times', 'reward_id']"
506,trevi_fountain,cfg_trevi_fountain_progress_gift.csv,"['id', 'wish_times', 'option', 'reward']"
507,trevi_fountain,cfg_trevi_fountain_task.csv,"['reward_id', 'wish_times', 'reward']"
508,trial,cfg_trial_npc.csv,"['npc_id', 'name', 'avatar_path', 'spine_name', 'role', 'quality', 'star', 'job', 'level', 'skill_id_list', 'fight_value', 'max_hp', 'min_attack', 'max_attack', 'defend', 'defend_ignore_level', 'physc_def', 'magic_def', 'hit', 'dehit', 'crit', 'decrit', 'damage_add', 'damage_minus', 'crit_damage_add', 'drain_hp', 'defend_ignore', 'physc_def_ignore', 'magic_def_ignore', 'debuff_resist', 'hp_recover', 'bounce_rate', 'speed']"
509,trial,cfg_trial_stage_info.csv,"['stage_id', 'difficulty', 'stage', 'type', 'reward', 'monster_npc_id_list', 'desc']"
510,ur_plus_dungeon,cfg_ur_plus_dungeon.csv,"['dungeon_id', 'name', 'map_id', 'group_id', 'dungeon_type', 'charpter', 'memory_product', 'unlock_memory_level', 'state_dialog', 'unlock_condition', 'start_dialog', 'end_dialog', 'unlock_hero', 'reward_first', 'reward', 'normal_monster_npc_id_list', 'max_round', 'fight_value', 'desc']"
511,ur_plus_dungeon,cfg_ur_plus_dungeon_hero.csv,"['id', 'cid', 'level', 'has_advance', 'has_super', 'awake', 'god_awake', 'super_awake', 'skin_cid', 'fight_value', 'max_hp', 'max_mp', 'min_attack', 'max_attack', 'defend', 'defend_ignore_level', 'physc_def', 'magic_def', 'hit', 'dehit', 'crit', 'decrit', 'damage_add', 'damage_minus', 'crit_damage_add', 'drain_hp', 'defend_ignore', 'physc_def_ignore', 'magic_def_ignore', 'debuff_resist', 'hp_recover', 'bounce_rate', 'speed']"
512,ur_plus_dungeon,cfg_ur_plus_dungeon_map.csv,"['dungeon_map_id', 'is_lock', 'name', 'memory_goods_id', 'heroes', 'task_condition', 'img_big', 'img_small']"
513,ur_plus_dungeon,cfg_ur_plus_dungeon_memory.csv,"['level', 'consume', 'add_rate', 'hero_skin_index', 'hero_awake_index', 'hero_god_awake_index', 'hero_super_awake_index', 'hero_if_advance', 'hero_if_super', 'hero_level']"
514,ur_plus_dungeon,cfg_ur_plus_dungeon_npc.csv,"['npc_id', 'name', 'avatar_path', 'spine_name', 'role', 'quality', 'star', 'job', 'level', 'skill_id_list', 'fight_value', 'max_hp', 'min_attack', 'max_attack', 'defend', 'defend_ignore_level', 'physc_def', 'magic_def', 'hit', 'dehit', 'crit', 'decrit', 'damage_add', 'damage_minus', 'crit_damage_add', 'drain_hp', 'defend_ignore', 'physc_def_ignore', 'magic_def_ignore', 'debuff_resist', 'hp_recover', 'bounce_rate', 'speed']"
515,ur_plus_dungeon,cfg_ur_plus_dungeon_task.csv,"['task_id', 'task_type', 'task_group', 'task_index', 'task_id_before', 'task_condition', 'task_value', 'reward', 'content', 'content_param']"
516,weekend_benefit,cfg_weekend_benefit_common.csv,"['Friday_sign_in_reward', 'Saturday_sign_in_reward', 'Sunday_sign_in_reward', 'Friday_answer_question_reward', 'Saturday_answer_question_reward', 'Sunday_answer_question_reward', 'answer_base_right_reward', 'answer_base_wrong_reward', 'random_question_type']"
517,weekend_benefit,cfg_weekend_benefit_question.csv,"['id', 'type', 'question_text', 'answer_option[0]', 'answer_option[1]', 'answer_option[2]', 'answer_option[3]']"
518,wish,cfg_wish.csv,"['wish_place_id', 'quality_level', 'up_rate', 'name', 'icon', 'spine']"
519,wish,cfg_wish_weight.csv,"['cfg_id', 'place', 'thing', 'weight']"
520,world_boss,cfg_world_boss_info.csv,"['boss_id', 'npc_id', 'need_dungeon', 'reward']"
521,world_boss,cfg_world_boss_npc.csv,"['npc_id', 'name', 'avatar_path', 'spine_name', 'role', 'quality', 'star', 'job', 'level', 'skill_id_list', 'fight_value', 'max_hp', 'min_attack', 'max_attack', 'defend', 'defend_ignore_level', 'physc_def', 'magic_def', 'hit', 'dehit', 'crit', 'decrit', 'damage_add', 'damage_minus', 'crit_damage_add', 'drain_hp', 'defend_ignore', 'physc_def_ignore', 'magic_def_ignore', 'debuff_resist', 'hp_recover', 'bounce_rate', 'speed']"
522,world_boss,cfg_world_boss_num.csv,"['vip_level', 'challenge_num']"
523,zszz,cfg_zszz_fight_count_cost.csv,"['count', 'cost']"
524,zszz,cfg_zszz_rank_reward.csv,"['cfg_id', 'rank_min', 'rank_max', 'reward']"
