sid,type,is_normal,init_anger,use_need_anger,kill_enemy_trigger,cause_damage_trigger,before_fight_trigger,action_trigger,die_trigger,after_action_trigger,mp_cost,eid,open_level,show_popup,adjust_target_position,prepare_anim,skill_anim,multi_target_spacing_time,name,icon,info,simple_info,skill_tag,mr_skill_add_attr_info,mr_skill_awake_enhance_info,anger_skill_hero_bg,frame_id
66663301,1,0,0,0,0,0,1,0,0,0,0,66663301,1,1,0,,,0,Strength of Tactician,66633.jpg,Class Effect increases by 50%,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
66663401,1,0,0,0,0,0,0,1,0,0,0,66663401,1,1,0,,,0,Strength of Mastermind,66634.jpg,"Before entering her action phase, all teammates' ATK increases by 5% for 1 round.",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
66664101,1,0,0,0,0,0,0,1,0,0,0,66664101,1,1,0,,,0,Soul of Purity,66641.jpg,"Before entering her action phase, 50% chance to dispel 1 debuff of herself.",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
66664201,1,0,0,0,0,0,0,1,0,0,0,66664201,1,1,0,,,0,Soul of Hope,66642.jpg,"Before entering her action phase, increase ATK by [alive teammate(s) number*5]% for 1 round",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
66664301,1,0,0,0,0,0,1,0,0,0,0,66664301,1,1,0,,,0,Soul of Tranquility,66643.jpg,"When under debuff(s), reduces DMG taken by 20%",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
66664401,1,0,0,0,0,0,1,0,0,0,0,66664401,1,1,0,,,0,Soul of Rage,66644.jpg,Increases DMG taken by 30% and ATK by 20%,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
66665101,1,0,0,0,0,0,0,0,1,0,0,66665101,1,1,0,,,0,Law of Eternity,66651.jpg,"When receive a fatal blow, protect herself with damage immunity for this blow (can be activated once per battle).",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
66665201,1,0,0,0,0,0,0,0,1,0,0,66665201,1,1,0,,,0,Law of Ruling,66652.jpg,Stuns all enemies for 1 round when being defeated (can only be triggered once per battle),,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
66665301,1,0,0,0,0,0,0,0,1,0,0,66665301,1,1,0,,,0,Law of Revenge,66653.jpg,Deals 10% True DMG of this angel's Max HP to all enemies (can only be triggered once per battle),,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
66665401,1,0,0,0,0,0,0,1,0,0,0,66665401,1,1,0,,,0,Law of Harmony,66654.jpg,"When in her action, if her HP is higher than or equal to 30%, increases her Crit DMG by 50%; if not, increases her Leech effect by 30% for 1 round.",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
77771101,1,0,0,0,0,0,1,0,0,0,0,77771101,1,1,0,,,0,Dragon Fury,888888.jpg,"When entering battle, increases own P.DMG by 20% for 2 rounds.",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
77771201,1,0,0,0,0,0,1,0,0,0,0,77771201,1,1,0,,,0,Dragon Fury,888888.jpg,"When entering battle, increases own P.DMG by 25% until the end of the battle.",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
77772101,1,0,0,0,0,0,1,0,0,0,0,77772101,1,1,0,,,0,Magic Awaken,888888.jpg,"When entering battle, increases own M.DMG by 20% for 2 rounds.",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
77772201,1,0,0,0,0,0,1,0,0,0,0,77772201,1,1,0,,,0,Magic Awaken,888888.jpg,"When entering battle, increases own M.DMG by 25% until the end ot the battle.",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
77773101,1,0,0,0,0,0,1,0,0,0,0,77773101,1,1,0,,,0,Fearless Spirit,888888.jpg,"When entering battle, increases own True DMG by 20% for 2 rounds.",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
77773201,1,0,0,0,0,0,1,0,0,0,0,77773201,1,1,0,,,0,Fearless Spirit,888888.jpg,"When entering battle, increases own True DMG by 25% until the end of the battle.",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
77774101,1,0,0,0,0,0,1,0,0,0,0,77774101,1,1,0,,,0,Titan Force,888888.jpg,Increase basic attack damage by 50%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
77774201,1,0,0,0,0,0,1,0,0,0,0,77774201,1,1,0,,,0,Titan Force,888888.jpg,Increases basic attack damage by 50% and deals an additional damage with each basic attack.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
77775101,1,0,0,0,0,0,1,0,0,0,0,77775101,1,1,0,,,0,Bramble Shield,888888.jpg,"Whenever taking damage, counterattack the attacker for 3% of own Max HP.",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
77775201,1,0,0,0,0,0,1,0,0,0,0,77775201,1,1,0,,,0,Bramble Shield,888888.jpg,"Whenever taking damage, counterattack the attacker for 3% of own Max HP and reducre the target's healing effect by 50% (cannot stack; ignoring Debuff RES; lasting for 2 rounds).",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
77776101,1,0,0,0,0,0,1,0,0,0,0,77776101,1,1,0,,,0,Hymn of Devotion,888888.jpg,"When entering battle, increases all allies' received buff effects by 6% (cannot stack; cannot be dispelled; ignoring Debuff RES; lasting for 3 rounds).",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
77776201,1,0,0,0,0,0,1,0,0,0,0,77776201,1,1,0,,,0,Hymn of Devotion,888888.jpg,"When entering battle, increases all allies' received buff effects by 10% (cannot stack; cannot be dispelled; ignoring Debuff RES; lasting until the end of the battle).",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
77777101,1,0,0,0,0,0,1,0,0,0,0,77777101,1,1,0,,,0,Withering Gaze,888888.jpg,"When entering battle, reduces all enemies' received buff effects by 6% (cannot stack; cannot be dispelled; ignoring Debuff RES; lasting for 3 rounds).",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
77777201,1,0,0,0,0,0,1,0,0,0,0,77777201,1,1,0,,,0,Withering Gaze,888888.jpg,"When entering battle, reduces all enemies' received buff effects by 10% (cannot stack; cannot be dispelled; ignoring Debuff RES; lasting until the end of the battle).",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
77778101,1,0,0,0,0,0,1,0,0,0,0,77778101,1,1,0,,,0,Void Aura,888888.jpg,"When entering battle, reduces own damage by 30% and increases speed by 50 for 1 round, while increasing all other allies' damage by 3% (stackable; cannot be dispelled; lasting for 4 rounds).",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
77778201,1,0,0,0,0,0,1,0,0,0,0,77778201,1,1,0,,,0,Void Aura,888888.jpg,"When entering battle, reduces own damage by 30% and increases speed by 60 for 1 round, while increasing all other allies' damage by 5% (stackable; cannot be dispelled; lasting for 4 rounds).",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
77779101,1,0,0,0,0,0,0,0,0,1,0,77779101,1,1,0,,,0,Breath of Revival,888888.jpg,"After ending action each round, heal all allies for 10% of the holder's Max HP.",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
77779201,1,0,0,0,0,0,0,0,0,1,0,77779201,1,1,0,,,0,Breath of Revival,888888.jpg,"After ending action each round, heal all allies for 10% of the holder's Max HP. Any excess healing converts into a shield which cannot be dispelled and lasts for 3 rounds.",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
88888801,2,0,0,0,0,0,0,0,0,0,0,88888801,1,1,0,,,0,Twilight,888888.jpg,"CRIT +10%, FOR +10% (Valid ONLY in Arena, Clash of Titans, Glory Arena, Clash of Guilds, Olympus Legend, Gods Twilight, Conqueror of Legends, friends battle and Colliding Warzone)",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
88888802,2,0,0,0,0,0,0,0,0,0,0,88888802,1,1,0,,,0,Twilight,888888.jpg,"ATK+10%, CRIT +10% (Valid ONLY in Arena, Clash of Titans, Glory Arena, Clash of Guilds, Olympus Legend, Gods Twilight, Conqueror of Legends, friends battle and Colliding Warzone)",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
88888803,2,0,0,0,0,0,0,0,0,0,0,88888803,1,1,0,,,0,Twilight,888888.jpg,"ATK+10%, Crit DMG +20% (Valid ONLY in Arena, Clash of Titans, Glory Arena, Clash of Guilds, Olympus Legend, Gods Twilight, Conqueror of Legends, friends battle and Colliding Warzone)",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
88888804,2,0,0,0,0,0,0,0,0,0,0,88888804,1,1,0,,,0,Twilight,888888.jpg,"ATK+10%, DEF +10% (Valid ONLY in Arena, Clash of Titans, Glory Arena, Clash of Guilds, Olympus Legend, Gods Twilight, Conqueror of Legends, friends battle and Colliding Warzone)",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
88888805,2,0,0,0,0,0,0,0,0,0,0,88888805,1,1,0,,,0,Twilight,888888.jpg,"ATK+10%,  HP +10% (Valid ONLY in Arena, Clash of Titans, Glory Arena, Clash of Guilds, Olympus Legend, Gods Twilight, Conqueror of Legends, friends battle and Colliding Warzone)",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
88888806,2,0,0,0,0,0,0,0,0,0,0,88888806,1,1,0,,,0,Twilight,888888.jpg,"ATK+10%, Restore HP +5% (Valid ONLY in Arena, Clash of Titans, Glory Arena, Clash of Guilds, Olympus Legend, Gods Twilight, Conqueror of Legends, friends battle and Colliding Warzone)",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
88888807,2,0,0,0,0,0,0,0,0,0,0,88888807,1,1,0,,,0,Twilight,888888.jpg,"ATK+10%, Speed+100 (Valid ONLY in Arena, Clash of Titans, Glory Arena, Clash of Guilds, Olympus Legend, Gods Twilight, Conqueror of Legends, friends battle and Colliding Warzone)",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
88888808,2,0,0,0,0,0,0,0,0,0,0,88888808,1,1,0,,,0,Twilight,888888.jpg,"HP+10%, CRIT +10% (Valid ONLY in Arena, Clash of Titans, Glory Arena, Clash of Guilds, Olympus Legend, Gods Twilight, Conqueror of Legends, friends battle and Colliding Warzone)",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
88888809,2,0,0,0,0,0,0,0,0,0,0,88888809,1,1,0,,,0,Twilight,888888.jpg,"HP+10%, Restore HP+5% (Valid ONLY in Arena, Clash of Titans, Glory Arena, Clash of Guilds, Olympus Legend, Gods Twilight, Conqueror of Legends, friends battle and Colliding Warzone)",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
88888810,2,0,0,0,0,0,0,0,0,0,0,88888810,1,1,0,,,0,Twilight,888888.jpg,"HP+10%, Speed+100 (Valid ONLY in Arena, Clash of Titans, Glory Arena, Clash of Guilds, Olympus Legend, Gods Twilight, Conqueror of Legends, friends battle and Colliding Warzone)",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
88888811,2,0,0,0,0,0,0,0,0,0,0,88888811,1,1,0,,,0,Twilight,888888.jpg,"Speed+100, Crit DMG+20% (Valid ONLY in Arena, Clash of Titans, Glory Arena, Clash of Guilds, Olympus Legend, Gods Twilight, Conqueror of Legends, friends battle and Colliding Warzone)",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
88888812,2,0,0,0,0,0,0,0,0,0,0,88888812,1,1,0,,,0,Twilight,888888.jpg,"Speed+100, Buff Hit Probability+10% (Valid ONLY in Arena, Clash of Titans, Glory Arena, Clash of Guilds, Olympus Legend, Gods Twilight, Conqueror of Legends, friends battle and Colliding Warzone)",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
999911001,1,0,0,0,1,0,0,0,0,0,0,999911101,1,1,0,,,0,Starprint - War God,99911.jpg,Killing an enemy increases DMG by 10% until the end(up to 2 layers),,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
999912001,2,0,0,0,0,0,0,0,0,0,0,999912101,1,1,0,,,0,Starprint - Courage,99912.jpg,"Increases Skill DMG by 15%, Normal DMG by 30%",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
999913001,1,0,0,0,0,0,0,1,0,0,0,999913101,1,1,0,,,0,Starprint - Bloodthirst,99913.jpg,"When taking action, increase self ATK and Leech by 10%, stacking up to 3 layers and lasting until the end of the battle.",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
999921001,1,0,0,0,0,0,0,1,0,0,0,999921101,1,1,0,,,0,Starprint - Shield,99921.jpg,"When taking action, restore 10% of self Max HP, and deal True DMG equal to the amount of overflowing healing to a random enemy.",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
999922001,2,0,0,0,0,0,0,0,0,0,0,999922101,1,1,0,,,0,Starprint - Radiance,99922.jpg,Receive 20% less DMG from skills,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
999923001,1,0,0,0,0,0,0,1,0,0,0,999923101,1,1,0,,,0,Starprint - Firmness,99923.jpg,"When in action,increase ATK and leech by 10% until the end(up to 3 layers)",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
999931001,2,0,0,0,0,0,0,0,0,0,0,999931101,1,1,0,,,0,Starprint - Canopy,99931.jpg,Increases Healing Received and Shield Received by 20%,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
999932001,2,0,0,0,0,0,0,0,0,0,0,999932101,1,1,0,,,0,Starprint - Blessing,99932.jpg,Receive 10% less DMG from skills and increase 10% Debuff RES,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
999933001,2,0,0,0,0,0,0,0,0,0,0,999933101,1,1,0,,,0,Starprint - Spirit,99933.jpg,Increases Basic Attributes by 5%,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
999941001,1,0,0,0,0,0,1,0,0,0,0,999941101,1,1,0,,,0,Starprint - Soul,99941.jpg,"When taking damgae, restores 10% of the lost HP value.",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
999942001,2,0,0,0,0,0,0,0,0,0,0,999942101,1,1,0,,,0,Starprint - Rebirth,99942.jpg,Increases Healing Effect by 30% and Debuff RES by 10%,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
999943001,1,0,0,0,0,0,0,1,0,0,0,999943101,1,1,0,,,0,Starprint - Redemption,99943.jpg,"When taking action, restores 10% of the HP of the ally with the lowest HP.",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
999951001,1,0,0,0,0,0,1,0,0,0,0,999951101,1,1,0,,,0,Starprint - Chaos,99951.jpg,"When taking damage, increases self Effect ACC by 3% until the end of the battle (can be stacked up to 10 layers).",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
999952001,2,0,0,0,0,0,0,0,0,0,0,999952101,1,1,0,,,0,Starprint - Thunder,99952.jpg,Ignores 10% of the enemy's Debuff RES and reduces Skill DMG taken by 10%,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
999953001,1,0,0,0,0,0,0,1,0,0,0,999953101,1,1,0,,,0,Starprint - Giant,99953.jpg,"When taking action, increases Max HP by 10%, stacking up to 3 layers and lasting until the end of the battle",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200111001,2,0,0,0,0,0,0,0,0,0,0,200111101,1,1,0,,,0,Oriental Beauty,2002.jpg,HP+500,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200111002,2,0,0,0,0,0,0,0,0,0,0,200111102,1,1,0,,,0,Oriental Beauty,2002.jpg,HP+1000,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200111003,2,0,0,0,0,0,0,0,0,0,0,200111103,1,1,0,,,0,Oriental Beauty,2002.jpg,HP+2000,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200111004,2,0,0,0,0,0,0,0,0,0,0,200111104,1,1,0,,,0,Oriental Beauty,2002.jpg,"HP+10%,HP+5000",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200111005,2,0,0,0,0,0,0,0,0,0,0,200111105,1,1,0,,,0,Oriental Beauty,2002.jpg,"HP+15%,HP+10000",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200111006,2,0,0,0,0,0,0,0,0,0,0,200111106,1,1,0,,,0,Oriental Beauty,2002.jpg,"HP+20%,HP+20000",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200111007,2,0,0,0,0,0,0,0,0,0,0,200111107,1,1,0,,,0,Oriental Beauty,2002.jpg,"HP+25%,HP+30000",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200111008,2,0,0,0,0,0,0,0,0,0,0,200111108,1,1,0,,,0,Oriental Beauty,2002.jpg,"HP+30%, HP+50000",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
200112001,2,0,0,0,0,0,0,0,0,0,0,200112101,1,1,0,,,0,Bright and Eternal,3003.jpg,ATK+100,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200112002,2,0,0,0,0,0,0,0,0,0,0,200112102,1,1,0,,,0,Bright and Eternal,3003.jpg,ATK+200,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200112003,2,0,0,0,0,0,0,0,0,0,0,200112103,1,1,0,,,0,Bright and Eternal,3003.jpg,ATK +10%\nATK +500,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200112004,2,0,0,0,0,0,0,0,0,0,0,200112104,1,1,0,,,0,Bright and Eternal,3003.jpg,ATK +15%\nATK +1000,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200112005,2,0,0,0,0,0,0,0,0,0,0,200112105,1,1,0,,,0,Bright and Eternal,3003.jpg,ATK +20%\nATK +2000,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200112006,2,0,0,0,0,0,0,0,0,0,0,200112106,1,1,0,,,0,Bright and Eternal,3003.jpg,ATK +25%\nATK +3000,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200112007,2,0,0,0,0,0,0,0,0,0,0,200112107,1,1,0,,,0,Bright and Eternal,3003.jpg,"ATK+30%, ATK+5000",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
200113001,2,0,0,0,0,0,0,0,0,0,0,200113101,1,1,0,,,0,Snowy Soul,1005.jpg,P.RES +10%\nM.RES +10%,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200113002,2,0,0,0,0,0,0,0,0,0,0,200113102,1,1,0,,,0,Snowy Soul,1005.jpg,P.RES +15%\nM.RES +15%,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200113003,2,0,0,0,0,0,0,0,0,0,0,200113103,1,1,0,,,0,Snowy Soul,1005.jpg,P.RES +20%\nM.RES +20%,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200113004,2,0,0,0,0,0,0,0,0,0,0,200113104,1,1,0,,,0,Snowy Soul,1005.jpg,P.RES +25%\nM.RES +25%,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200113005,2,0,0,0,0,0,0,0,0,0,0,200113105,1,1,0,,,0,Snowy Soul,1005.jpg,"M.RES+30%, P.RES+30%",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
200114001,2,0,0,0,0,0,0,0,0,0,0,200114101,1,1,0,,,0,Ice Shock,3006.jpg,DEF +10%\nLeech +5%,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200114002,2,0,0,0,0,0,0,0,0,0,0,200114102,1,1,0,,,0,Ice Shock,3006.jpg,DEF +20%\nLeech +10%,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
200114003,2,0,0,0,0,0,0,0,0,0,0,200114103,1,1,0,,,0,Ice Shock,3006.jpg,"DEF+30%, Leech+15%",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
230111001,2,0,0,0,0,0,0,0,0,0,0,230111001,1,1,0,,,0,主角MR被动,3006.jpg,HP +20%,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
230121001,2,0,0,0,0,0,0,0,0,0,0,230121001,1,1,0,,,0,主角MR被动,3006.jpg,ATK +20%,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
230131001,2,0,0,0,0,0,0,0,0,0,0,230131001,1,1,0,,,0,主角MR被动,3006.jpg,P.RES +20%\nM.RES +20%,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
230141001,2,0,0,0,0,0,0,0,0,0,0,230141001,1,1,0,,,0,主角MR被动,3006.jpg,"DEF +20%, CRIT +30%",,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
230151001,2,0,0,0,0,0,0,0,0,0,0,230151001,1,1,0,,,0,主角MR被动,3006.jpg,ATK +20%\nCrit DMG +30%,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,1
210011001,2,0,0,0,0,0,0,0,0,0,0,210011101,1,1,0,,,0,Body of a Banshee,10011.jpg,Increases self Max HP by 5%,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210012001,2,0,0,0,0,0,0,0,0,0,0,210012101,1,1,0,,,0,Lady of Dominion,10012.jpg,Increases self ATK by 10% and Leech by 4%,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210013001,2,0,0,0,0,0,0,0,0,0,0,210013101,1,1,0,,,0,Snake Eye,10013.jpg,Increases self ATK by 15% and DEF by 9%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210111001,2,0,0,0,0,0,0,0,0,0,0,210111101,1,1,0,,,0,Power of Poseidon,10111.jpg,Increases self Max HP by 4% and DEF by 4%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210112001,2,0,0,0,0,0,0,0,0,0,0,210112101,1,1,0,,,0,Water Elemental,10112.jpg,Increases self ATK by 8% and Leech by 2%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210113001,2,0,0,0,0,0,0,0,0,0,0,210113101,1,1,0,,,0,God of Storm,10113.jpg,Increases self ATK by 12% and CRIT by 12%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210211001,2,0,0,0,0,0,0,0,0,0,0,210211101,1,1,0,,,0,Fallen Angel,10211.jpg,Increases self Max HP by 4% and DEF by 4 %.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210212001,2,0,0,0,0,0,0,0,0,0,0,210212101,1,1,0,,,0,Lord of Stars,10212.jpg,Increases self ATK by 8% and CRIT by 8%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210213001,2,0,0,0,0,0,0,0,0,0,0,210213101,1,1,0,,,0,Venus\ntwinkling,10213.jpg,Increases self Max HP by 15%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210311001,2,0,0,0,0,0,0,0,0,0,0,210311101,1,1,0,,,0,Body of Demonnlord,10311.jpg,Increases self ATK by 4.5% and ACC by 4%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210312001,2,0,0,0,0,0,0,0,0,0,0,210312101,1,1,0,,,0,Master of Water,10312.jpg,Increases self Max HP by 8% and Leech by 4%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210313001,2,0,0,0,0,0,0,0,0,0,0,210313101,1,1,0,,,0,Underwater,10313.jpg,Increases self Max HP by 12% and DEF by 12%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210411001,2,0,0,0,0,0,0,0,0,0,0,210411101,1,1,0,,,0,Master of Life,10411.jpg,Increases self ATK by 3% and Crit DMG by 3%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210412001,2,0,0,0,0,0,0,0,0,0,0,210412101,1,1,0,,,0,Guard of Death,10412.jpg,Increases self max HP by 7% and CRIT by 6%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210511001,2,0,0,0,0,0,0,0,0,0,0,210511101,1,1,0,,,0,God of Night Land,10511.jpg,Increases self ATK by 3% and CRIT by 2%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210611001,2,0,0,0,0,0,0,0,0,0,0,210611101,1,1,0,,,0,Primordial Mother,10611.jpg,Increases self Max HP by 3% and DEF by 3%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210612001,2,0,0,0,0,0,0,0,0,0,0,210612101,1,1,0,,,0,Apollo Protection,10612.jpg,Increase self Max HP by 24% and reflects 12% DMG taken to the source of DMG.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210711001,2,0,0,0,0,0,0,0,0,0,0,210711101,1,1,0,,,0,Poison Immunity,10711.jpg,Increases self ATK by 3.5%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210712001,2,0,0,0,0,0,0,0,0,0,0,210712101,1,1,0,,,0,Evergreen,10712.jpg,Increases self Max HP by 8%,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210811001,2,0,0,0,0,0,0,0,0,0,0,210811101,1,1,0,,,0,Master of Earth,10811.jpg,Reflects 4% DMG taken to the source of the DMG.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210812001,2,0,0,0,0,0,0,0,0,0,0,210812101,1,1,0,,,0,Ennead,10812.jpg,Increases self Max HP by 6% and DEF by 6%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210911001,2,0,0,0,0,0,0,0,0,0,0,210911101,1,1,0,,,0,God of Chaos,10911.jpg,Increases self ATK by 4% and CRIT by 3%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
210912001,2,0,0,0,0,0,0,0,0,0,0,210912101,1,1,0,,,0,The Genesis of Gods,10912.jpg,Increases self Max HP by 8% and ACC by 8%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
211011001,2,0,0,0,0,0,0,0,0,0,0,211011101,1,1,0,,,0,God of Sky,11011.jpg,Increases self Max HP by 4% and ACC by 4 %.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
211012001,2,0,0,0,0,0,0,0,0,0,0,211012101,1,1,0,,,0,Mother of Stars,11012.jpg,Increases self ATK by 8% and CRIT by 8%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
211013001,2,0,0,0,0,0,0,0,0,0,0,211013101,1,1,0,,,0,Sky Angel,11013.jpg,Increases self ATK by 12% and Max HP by 12%.,,,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
