id,group,difficulty,boss_name,kill_reward,avatar_path,spine_name,image_id,role,quality,star,job,level,skill_id_list,fight_value,max_hp,min_attack,max_attack,defend,defend_ignore_level,physc_def,magic_def,hit,dehit,crit,decrit,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed
289,145,1,Fallen Serpent Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC36.png,NPC36,2,22,6,5,2,200,124102001|112701001,905997312,46318752864 ,354864473,380211935,994098,5183038,2037449,2037449,2399999,672,6387810,319390,0,900,0,0,4225,2500000,2500000,3000,0,0,0
290,145,2,Fallen Serpent Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC36.png,NPC36,2,22,7,5,2,200,124102001|112701001,905997312,86847661620 ,665370887,712897379,1863935,9718196,3820217,3820217,4499999,1260,11977145,598857,0,900,0,0,4225,3054000,3054000,3000,0,0,0
291,146,1,Chaos Feather,5:3000105:2|5:3000106:1|1:2:100,NPC54.png,NPC54,5,22,6,5,3,200,116001001|111201001,905997312,46504027875 ,356638795,382112995,999069,5208953,2047636,2047636,2399999,676,6483628,324182,0,900,0,0,4230,2500000,2500000,3000,0,0,0
292,146,2,Chaos Feather,5:3000127:1|5:3000111:1|5:3000107:1,NPC54.png,NPC54,5,22,7,5,3,200,116001001|111201001,905997312,87195052266 ,668697741,716461866,1873254,9766787,3839318,3839318,4499999,1268,12156803,607841,0,900,0,0,4230,3055200,3055200,3000,0,0,0
293,147,1,Chaos Serpent Demon,5:3000105:2|5:3000106:1|1:2:100,NPC31.png,NPC31,7,22,6,5,1,200,110002001|115102001,905997312,46690043986 ,358421989,384023560,1004064,5234998,2057874,2057874,2399999,680,6580882,329044,0,900,0,0,4235,2500000,2500000,3000,0,0,0
294,147,2,Chaos Serpent Demon,5:3000127:1|5:1000010:1|5:3000107:1,NPC31.png,NPC31,7,22,7,5,1,200,110002001|115102001,905997312,87543832475 ,672041230,720044175,1882620,9815621,3858515,3858515,4499999,1275,12339155,616958,0,900,0,0,4235,3056400,3056400,3000,0,0,0
295,148,1,Chaos Scorpion King,5:3000105:2|5:3000106:1|1:2:100,NPC15.png,NPC15,9,22,6,5,2,200,115101001|114001001,905997312,46876804162 ,360214099,385943678,1009084,5261173,2068163,2068163,2399999,684,6679596,333980,0,900,0,0,4240,2500000,2500000,3000,0,0,0
296,148,2,Chaos Scorpion King,5:3000127:1|5:3000107:1|5:3000107:1,NPC15.png,NPC15,9,22,7,5,2,200,115101001|114001001,905997312,87894007805 ,675401436,723644396,1892033,9864699,3877806,3877806,4499999,1283,12524243,626213,0,900,0,0,4240,3057600,3057600,3000,0,0,0
297,149,1,Chaos Ice Dragon,5:3000105:2|5:3000106:1|1:2:100,NPC55.png,NPC55,3,22,6,5,3,200,111201001|113901001,905997312,47064311379 ,362015170,387873396,1014130,5287478,2078504,2078504,2399999,688,6779790,338990,0,900,0,0,4245,2500000,2500000,3000,0,0,0
298,149,2,Chaos Ice Dragon,5:3000127:1|5:3000011:2|5:3000107:1,NPC55.png,NPC55,3,22,7,5,3,200,111201001|113901001,905997312,88245583836 ,678778443,727262618,1901493,9914022,3897195,3897195,4499999,1290,12712106,635606,0,900,0,0,4245,3058800,3058800,3000,0,0,0
299,150,1,Void Demon Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC47.png,NPC47,10,22,6,5,1,200,112701001|124102001,905997312,47252568625 ,363825246,389812763,1019200,5313916,2088897,2088897,2399999,692,6881486,344074,0,900,0,0,4250,2500000,2500000,3000,0,0,0
300,150,2,Void Demon Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC47.png,NPC47,10,22,7,5,1,200,127601001|127602001,905997312,88598566172 ,682172336,730898931,1911000,9963593,3916682,3916682,4499999,1298,12902787,645140,0,900,0,0,4250,3060000,3060000,3000,0,0,0
301,151,1,Lord of Chaos,5:3000105:2|5:3000106:1|1:2:100,NPC44.png,NPC44,6,22,6,5,1,200,113901001|111201001,905997312,47441578899 ,365644372,391761827,1024296,5340486,2099342,2099342,2399999,696,6984709,349235,0,900,0,0,4255,2500000,2500000,3000,0,0,0
302,151,2,Lord of Chaos,5:3000127:1|5:3000066:5|5:3000107:1,NPC44.png,NPC44,6,22,7,5,1,200,113901001|111201001,905997312,88952960436 ,685583198,734553425,1920555,10013411,3936266,3936266,4499999,1305,13096329,654816,0,900,0,0,4255,3061200,3061200,3000,0,0,0
303,152,1,Flame Demoness,5:3000105:2|5:3000106:1|1:2:100,NPC30.png,NPC30,8,22,6,5,2,200,110102001|110002001,905997312,47631345215 ,367472594,393720636,1029418,5367188,2109838,2109838,2399999,700,7089479,354474,0,900,0,0,4260,2500000,2500000,3000,0,0,0
304,152,2,Flame Demoness,5:3000127:1|5:3000140:10|5:3000107:1,NPC30.png,NPC30,8,22,7,5,2,200,110102001|110002001,905997312,89308772279 ,689011113,738226193,1930158,10063478,3955946,3955946,4499999,1313,13292774,664638,0,900,0,0,4260,3062400,3062400,3000,0,0,0
305,153,1,Fallen Angel,5:3000105:2|5:3000106:1|1:2:100,NPC53.png,NPC53,1,22,6,5,3,200,115102001|110002001,905997312,47821870596 ,369309957,395689239,1034565,5394024,2120387,2120387,2399999,704,7195822,359791,0,900,0,0,4265,2500000,2500000,3000,0,0,0
306,153,2,Fallen Angel,5:3000127:1|5:2000008:1|5:3000107:1,NPC53.png,NPC53,1,22,7,5,3,200,115102001|110002001,905997312,89666007368 ,692456169,741917324,1939809,10113795,3975726,3975726,4499999,1320,13492166,674609,0,900,0,0,4265,3063600,3063600,3000,0,0,0
307,154,1,Void Necromancer,5:3000105:2|5:3000106:1|1:2:100,NPC40.png,NPC40,4,22,6,5,1,200,111201001|116001001,905997312,48013158078 ,371156506,397667686,1039738,5420994,2130989,2130989,2399999,708,7303759,365188,0,900,0,0,4270,2500000,2500000,3000,0,0,0
308,154,2,Void Necromancer,5:3000127:1|5:2:1000|5:3000107:1,NPC40.png,NPC40,4,22,7,5,1,200,111201001|116001001,905997312,90024671397 ,695918450,745626911,1949508,10164365,3995604,3995604,4499999,1328,13694549,684728,0,900,0,0,4270,3064800,3064800,3000,0,0,0
309,155,1,Fallen Serpent Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC36.png,NPC36,2,22,6,5,2,200,110102001|115102001,905997312,48205210710 ,373012289,399656024,1044936,5448099,2141644,2141644,2399999,712,7413315,370666,0,900,0,0,4275,2500000,2500000,3000,0,0,0
310,155,2,Fallen Serpent Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC36.png,NPC36,2,22,7,5,2,200,110102001|115102001,905997312,90384770082 ,699398042,749355045,1959255,10215186,4015583,4015583,4499999,1335,13899966,694998,0,900,0,0,4275,3066000,3066000,3000,0,0,0
311,156,1,Chaos Feather,5:3000105:2|5:3000106:1|1:2:100,NPC54.png,NPC54,5,22,6,5,3,200,111201001|112701001,905997312,48398031554 ,374877350,401654304,1050161,5475340,2152352,2152352,2399999,716,7524515,376226,0,900,0,0,4280,2500000,2500000,3000,0,0,0
312,156,2,Chaos Feather,5:3000127:1|5:3000111:1|5:3000107:1,NPC54.png,NPC54,5,22,7,5,3,200,111201001|112701001,905997312,90746309163 ,702895032,753101820,1969052,10266263,4035660,4035660,4499999,1343,14108466,705423,0,900,0,0,4280,3067200,3067200,3000,0,0,0
313,157,1,Chaos Serpent Demon,5:3000105:2|5:3000106:1|1:2:100,NPC31.png,NPC31,7,22,6,5,1,200,113701001|114001001,905997312,48591623679 ,376751737,403662576,1055412,5502716,2163114,2163114,2399999,720,7637382,381869,0,900,0,0,4285,2500000,2500000,3000,0,0,0
314,157,2,Chaos Serpent Demon,5:3000127:1|5:1000010:1|5:3000107:1,NPC31.png,NPC31,7,22,7,5,1,200,113701001|114001001,905997312,91109294399 ,706409507,756867329,1978898,10317593,4055838,4055838,4499999,1350,14320092,716004,0,900,0,0,4285,3068400,3068400,3000,0,0,0
315,158,1,Chaos Scorpion King,5:3000105:2|5:3000106:1|1:2:100,NPC15.png,NPC15,9,22,6,5,2,200,114001001|113701001,905997312,48785990174 ,378635496,405680888,1060689,5530230,2173930,2173930,2399999,724,7751943,387597,0,900,0,0,4290,2500000,2500000,3000,0,0,0
316,158,2,Chaos Scorpion King,5:3000127:1|5:3000107:1|5:3000107:1,NPC15.png,NPC15,9,22,7,5,2,200,114001001|113701001,905997312,91473731577 ,709941555,760651666,1988792,10369181,4076118,4076118,4499999,1358,14534894,726744,0,900,0,0,4290,3069600,3069600,3000,0,0,0
317,159,1,Chaos Ice Dragon,5:3000105:2|5:3000106:1|1:2:100,NPC55.png,NPC55,3,22,6,5,3,200,112701001|124102001,905997312,48981134135 ,380528673,407709293,1065992,5557881,2184799,2184799,2399999,728,7868222,393411,0,900,0,0,4295,2500000,2500000,3000,0,0,0
318,159,2,Chaos Ice Dragon,5:3000127:1|5:3000011:2|5:3000107:1,NPC55.png,NPC55,3,22,7,5,3,200,112701001|124102001,905997312,91839626504 ,713491262,764454924,1998735,10421027,4096499,4096499,4499999,1365,14752917,737646,0,900,0,0,4295,3070800,3070800,3000,0,0,0
319,160,1,Void Demon Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC47.png,NPC47,10,22,6,5,1,200,113901001|111201001,905997312,49177058671 ,382431317,409747839,1071322,5585670,2195723,2195723,2399999,732,7986246,399312,0,900,0,0,4300,2500000,2500000,3000,0,0,0
320,160,2,Void Demon Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC47.png,NPC47,10,22,7,5,1,200,124102001|115102001,905997312,92206985009 ,717058719,768277199,2008730,10473132,4116981,4116981,4499999,1373,14974211,748710,0,900,0,0,4300,3072000,3072000,3000,0,0,0
321,161,1,Lord of Chaos,5:3000105:2|5:3000106:1|1:2:100,NPC44.png,NPC44,6,22,6,5,1,200,112301001|112302001,905997312,49373766906 ,384343473,411796578,1076679,5613598,2206702,2206702,2399999,736,8106039,405302,0,900,0,0,4305,2500000,2500000,3000,0,0,0
322,161,2,Lord of Chaos,5:3000127:1|5:3000066:5|5:3000107:1,NPC44.png,NPC44,6,22,7,5,1,200,112301001|112302001,905997312,92575812950 ,720644012,772118585,2018774,10525497,4137566,4137566,4499999,1380,15198824,759941,0,900,0,0,4305,3073200,3073200,3000,0,0,0
323,162,1,Flame Demoness,5:3000105:2|5:3000106:1|1:2:100,NPC30.png,NPC30,8,22,6,5,2,200,115102001|110002001,905997312,49571261974 ,386265191,413855562,1082062,5641666,2217735,2217735,2399999,740,8227630,411382,0,900,0,0,4310,2500000,2500000,3000,0,0,0
324,162,2,Flame Demoness,5:3000127:1|5:3000140:10|5:3000107:1,NPC30.png,NPC30,8,22,7,5,2,200,115102001|110002001,905997312,92946116201 ,724247233,775979178,2028867,10578125,4158254,4158254,4499999,1388,15426807,771341,0,900,0,0,4310,3074400,3074400,3000,0,0,0
325,163,1,Fallen Angel,5:3000105:2|5:3000106:1|1:2:100,NPC53.png,NPC53,1,22,6,5,3,200,116001001|111201001,905997312,49769547022 ,388196517,415924839,1087473,5669875,2228824,2228824,2399999,744,8351045,417552,0,900,0,0,4315,2500000,2500000,3000,0,0,0
326,163,2,Fallen Angel,5:3000127:1|5:2000008:1|5:3000107:1,NPC53.png,NPC53,1,22,7,5,3,200,116001001|111201001,905997312,93317900666 ,727868469,779859074,2039012,10631016,4179045,4179045,4499999,1395,15658209,782910,0,900,0,0,4315,3075600,3075600,3000,0,0,0
327,164,1,Void Necromancer,5:3000105:2|5:3000106:1|1:2:100,NPC40.png,NPC40,4,22,6,5,1,200,112302001|112301001,905997312,49968625210 ,390137499,418004464,1092910,5698225,2239968,2239968,2399999,748,8476310,423815,0,900,0,0,4320,2500000,2500000,3000,0,0,0
328,164,2,Void Necromancer,5:3000127:1|5:2:1000|5:3000107:1,NPC40.png,NPC40,4,22,7,5,1,200,112302001|112301001,905997312,93691172268 ,731507811,783758369,2049207,10684172,4199940,4199940,4499999,1403,15893082,794654,0,900,0,0,4320,3076800,3076800,3000,0,0,0
329,165,1,Fallen Serpent Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC36.png,NPC36,2,22,6,5,2,200,113701001|114001001,905997312,50168499710 ,392088187,420094486,1098374,5726716,2251168,2251168,2399999,752,8603455,430173,0,900,0,0,4325,2500000,2500000,3000,0,0,0
330,165,2,Fallen Serpent Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC36.png,NPC36,2,22,7,5,2,200,113701001|114001001,905997312,94065936957 ,735165350,787677161,2059452,10737593,4220940,4220940,4499999,1410,16131479,806574,0,900,0,0,4325,3078000,3078000,3000,0,0,0
331,166,1,Chaos Feather,5:3000105:2|5:3000106:1|1:2:100,NPC54.png,NPC54,5,22,6,5,3,200,124102001|112701001,905997312,50369173710 ,394048628,422194958,1103866,5755350,2262424,2262424,2399999,756,8732506,436626,0,900,0,0,4330,2500000,2500000,3000,0,0,0
332,166,2,Chaos Feather,5:3000127:1|5:3000111:1|5:3000107:1,NPC54.png,NPC54,5,22,7,5,3,200,124102001|112701001,905997312,94442200706 ,738841177,791615546,2069750,10791281,4242045,4242045,4499999,1418,16373450,818673,0,900,0,0,4330,3079200,3079200,3000,0,0,0
333,167,1,Chaos Serpent Demon,5:3000105:2|5:3000106:1|1:2:100,NPC31.png,NPC31,7,22,6,5,1,200,110002001|115102001,905997312,50570650404 ,396018871,424305933,1109386,5784126,2273736,2273736,2399999,760,8863494,443174,0,900,0,0,4335,2500000,2500000,3000,0,0,0
334,167,2,Chaos Serpent Demon,5:3000127:1|5:1000010:1|5:3000107:1,NPC31.png,NPC31,7,22,7,5,1,200,110002001|115102001,905997312,94819969508 ,742535383,795573624,2080098,10845236,4263255,4263255,4499999,1425,16619052,830952,0,900,0,0,4335,3080400,3080400,3000,0,0,0
335,168,1,Chaos Scorpion King,5:3000105:2|5:3000106:1|1:2:100,NPC15.png,NPC15,9,22,6,5,2,200,115102001|110102001,905997312,50772933006 ,397998965,426427463,1114933,5813046,2285105,2285105,2399999,764,8996446,449822,0,900,0,0,4340,2500000,2500000,3000,0,0,0
336,168,2,Chaos Scorpion King,5:3000127:1|5:3000107:1|5:3000107:1,NPC15.png,NPC15,9,22,7,5,2,200,115102001|110102001,905997312,95199249386 ,746248060,799551493,2090499,10899462,4284572,4284572,4499999,1433,16868337,843417,0,900,0,0,4340,3081600,3081600,3000,0,0,0
337,169,1,Chaos Ice Dragon,5:3000105:2|5:3000106:1|1:2:100,NPC55.png,NPC55,3,22,6,5,3,200,114001001|115101001,905997312,50976024738 ,399988960,428559600,1120507,5842112,2296530,2296530,2399999,768,9131394,456570,0,900,0,0,4345,2500000,2500000,3000,0,0,0
338,169,2,Chaos Ice Dragon,5:3000127:1|5:3000011:2|5:3000107:1,NPC55.png,NPC55,3,22,7,5,3,200,114001001|115101001,905997312,95580046383 ,749979300,803549250,2100951,10953960,4305995,4305995,4499999,1440,17121363,856068,0,900,0,0,4345,3082800,3082800,3000,0,0,0
339,170,1,Void Demon Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC47.png,NPC47,10,22,6,5,1,200,113901001|111201001,905997312,51179928837 ,401988905,430702398,1126110,5871322,2308013,2308013,2399999,772,9268364,463418,0,900,0,0,4350,2500000,2500000,3000,0,0,0
340,170,2,Void Demon Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC47.png,NPC47,10,22,7,5,1,200,127601001|111501001,905997312,95962366569 ,753729197,807566996,2111456,11008730,4327524,4327524,4499999,1448,17378183,868910,0,900,0,0,4350,3084000,3084000,3000,0,0,0
341,171,1,Lord of Chaos,5:3000105:2|5:3000106:1|1:2:100,NPC44.png,NPC44,6,22,6,5,1,200,114001001|113701001,905997312,51384648552 ,403998849,432855910,1131741,5900679,2319553,2319553,2399999,776,9407390,470370,0,900,0,0,4355,2500000,2500000,3000,0,0,0
342,171,2,Lord of Chaos,5:3000127:1|5:3000066:5|5:3000107:1,NPC44.png,NPC44,6,22,7,5,1,200,114001001|113701001,905997312,96346216035 ,757497842,811604831,2122014,11063774,4349162,4349162,4499999,1455,17638856,881943,0,900,0,0,4355,3085200,3085200,3000,0,0,0
343,172,1,Flame Demoness,5:3000105:2|5:3000106:1|1:2:100,NPC30.png,NPC30,8,22,6,5,2,200,111201001|113901001,905997312,51590187146 ,406018844,435020190,1137399,5930182,2331150,2331150,2399999,780,9548501,477425,0,900,0,0,4360,2500000,2500000,3000,0,0,0
344,172,2,Flame Demoness,5:3000127:1|5:3000140:10|5:3000107:1,NPC30.png,NPC30,8,22,7,5,2,200,111201001|113901001,905997312,96731600900 ,761285332,815662856,2132624,11119092,4370907,4370907,4499999,1463,17903439,895172,0,900,0,0,4360,3086400,3086400,3000,0,0,0
345,173,1,Fallen Angel,5:3000105:2|5:3000106:1|1:2:100,NPC53.png,NPC53,1,22,6,5,3,200,110002001|110102001,905997312,51796547895 ,408048938,437195290,1143086,5959834,2342806,2342806,2399999,784,9691728,484586,0,900,0,0,4365,2500000,2500000,3000,0,0,0
346,173,2,Fallen Angel,5:3000127:1|5:2000008:1|5:3000107:1,NPC53.png,NPC53,1,22,7,5,3,200,110002001|110102001,905997312,97118527304 ,765091758,819741170,2143287,11174688,4392762,4392762,4499999,1470,18171990,908600,0,900,0,0,4365,3087600,3087600,3000,0,0,0
347,174,1,Void Necromancer,5:3000105:2|5:3000106:1|1:2:100,NPC40.png,NPC40,4,22,6,5,1,200,111201001|116001001,905997312,52003734086 ,410089182,439381267,1148802,5989633,2354520,2354520,2399999,788,9837104,491855,0,900,0,0,4370,2500000,2500000,3000,0,0,0
348,174,2,Void Necromancer,5:3000127:1|5:2:1000|5:3000107:1,NPC40.png,NPC40,4,22,7,5,1,200,111201001|116001001,905997312,97507001412 ,768917217,823839875,2154003,11230562,4414725,4414725,4499999,1478,18444570,922229,0,900,0,0,4370,3088800,3088800,3000,0,0,0
349,175,1,Fallen Serpent Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC36.png,NPC36,2,22,6,5,2,200,111201001|112701001,905997312,52211749023 ,412139628,441578173,1154546,6019581,2366293,2366293,2399999,792,9984661,499233,0,900,0,0,4375,2500000,2500000,3000,0,0,0
350,175,2,Fallen Serpent Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC36.png,NPC36,2,22,7,5,2,200,111201001|112701001,905997312,97897029419 ,772761803,827959075,2164773,11286714,4436799,4436799,4499999,1485,18721239,936062,0,900,0,0,4375,3090000,3090000,3000,0,0,0
351,176,1,Chaos Feather,5:3000105:2|5:3000106:1|1:2:100,NPC54.png,NPC54,5,22,6,5,3,200,112701001|111201001,905997312,52420596019 ,414200326,443786064,1160318,6049678,2378125,2378125,2399999,796,10134430,506722,0,900,0,0,4380,2500000,2500000,3000,0,0,0
352,176,2,Chaos Feather,5:3000127:1|5:3000111:1|5:3000107:1,NPC54.png,NPC54,5,22,7,5,3,200,112701001|111201001,905997312,98288617536 ,776625612,832098870,2175597,11343147,4458984,4458984,4499999,1493,19002057,950103,0,900,0,0,4380,3091200,3091200,3000,0,0,0
353,177,1,Chaos Serpent Demon,5:3000105:2|5:3000106:1|1:2:100,NPC31.png,NPC31,7,22,6,5,1,200,115101001|114001001,905997312,52630278403 ,416271328,446004994,1166120,6079927,2390015,2390015,2399999,800,10286447,514322,0,900,0,0,4385,2500000,2500000,3000,0,0,0
354,177,2,Chaos Serpent Demon,5:3000127:1|5:1000010:1|5:3000107:1,NPC31.png,NPC31,7,22,7,5,1,200,115101001|114001001,905997312,98681772006 ,780508740,836259365,2186475,11399864,4481279,4481279,4499999,1500,19287089,964355,0,900,0,0,4385,3092400,3092400,3000,0,0,0
355,178,1,Chaos Scorpion King,5:3000105:2|5:3000106:1|1:2:100,NPC15.png,NPC15,9,22,6,5,2,200,112701001|124102001,905997312,52840799517 ,418352685,448235019,1171950,6110326,2401965,2401965,2399999,804,10440744,522037,0,900,0,0,4390,2500000,2500000,3000,0,0,0
356,178,2,Chaos Scorpion King,5:3000127:1|5:3000107:1|5:3000107:1,NPC15.png,NPC15,9,22,7,5,2,200,112701001|124102001,905997312,99076499094 ,784411284,840440661,2197407,11456862,4503684,4503684,4499999,1508,19576395,978819,0,900,0,0,4390,3093600,3093600,3000,0,0,0
357,179,1,Chaos Ice Dragon,5:3000105:2|5:3000106:1|1:2:100,NPC55.png,NPC55,3,22,6,5,3,200,113901001|111201001,905997312,53052162715 ,420444448,450476194,1177810,6140878,2413975,2413975,2399999,808,10597355,529868,0,900,0,0,4395,2500000,2500000,3000,0,0,0
358,179,2,Chaos Ice Dragon,5:3000127:1|5:3000011:2|5:3000107:1,NPC55.png,NPC55,3,22,7,5,3,200,113901001|111201001,905997312,99472805091 ,788333340,844642865,2208395,11514147,4526204,4526204,4499999,1515,19870041,993503,0,900,0,0,4395,3094800,3094800,3000,0,0,0
359,180,1,Void Demon Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC47.png,NPC47,10,22,6,5,1,200,124102001|112701001,905997312,53264371366 ,422546670,452728576,1183699,6171582,2426045,2426045,2399999,812,10756315,537816,0,900,0,0,4400,2500000,2500000,3000,0,0,0
360,180,2,Void Demon Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC47.png,NPC47,10,22,7,5,1,200,113101001|124602001,905997312,99870696311 ,792275007,848866079,2219436,11571717,4548834,4548834,4499999,1523,20168091,1008405,0,900,0,0,4400,3096000,3096000,3000,0,0,0
361,181,1,Lord of Chaos,5:3000105:2|5:3000106:1|1:2:100,NPC44.png,NPC44,6,22,6,5,1,200,110102001|110002001,905997312,53477428851 ,424659404,454992218,1189618,6202441,2438175,2438175,2399999,816,10917660,545883,0,900,0,0,4405,2500000,2500000,3000,0,0,0
362,181,2,Lord of Chaos,5:3000127:1|5:3000066:5|5:3000107:1,NPC44.png,NPC44,6,22,7,5,1,200,110102001|110002001,905997312,100270179096 ,796236382,853110410,2230533,11629577,4571579,4571579,4499999,1530,20470613,1023531,0,900,0,0,4405,3097200,3097200,3000,0,0,0
363,182,1,Flame Demoness,5:3000105:2|5:3000106:1|1:2:100,NPC30.png,NPC30,8,22,6,5,2,200,113701001|114001001,905997312,53691338566 ,426782701,457267180,1195566,6233453,2450366,2450366,2399999,820,11081425,554071,0,900,0,0,4410,2500000,2500000,3000,0,0,0
364,182,2,Flame Demoness,5:3000127:1|5:3000140:10|5:3000107:1,NPC30.png,NPC30,8,22,7,5,2,200,113701001|114001001,905997312,100671259812 ,800217564,857375962,2241686,11687724,4594436,4594436,4499999,1538,20777672,1038884,0,900,0,0,4410,3098400,3098400,3000,0,0,0
365,183,1,Fallen Angel,5:3000105:2|5:3000106:1|1:2:100,NPC53.png,NPC53,1,22,6,5,3,200,112701001|111201001,905997312,53906103921 ,428916614,459553515,1201544,6264620,2462618,2462618,2399999,824,11247646,562382,0,900,0,0,4415,2500000,2500000,3000,0,0,0
366,183,2,Fallen Angel,5:3000127:1|5:2000008:1|5:3000107:1,NPC53.png,NPC53,1,22,7,5,3,200,112701001|111201001,905997312,101073944852 ,804218652,861662841,2252895,11746163,4617408,4617408,4499999,1545,21089337,1054467,0,900,0,0,4415,3099600,3099600,3000,0,0,0
367,184,1,Void Necromancer,5:3000105:2|5:3000106:1|1:2:100,NPC40.png,NPC40,4,22,6,5,1,200,112301001|112302001,905997312,54121728337 ,431061197,461851283,1207551,6295943,2474931,2474931,2399999,828,11416361,570818,0,900,0,0,4420,2500000,2500000,3000,0,0,0
368,184,2,Void Necromancer,5:3000127:1|5:2:1000|5:3000107:1,NPC40.png,NPC40,4,22,7,5,1,200,112301001|112302001,905997312,101478240632 ,808239745,865971155,2264159,11804894,4640496,4640496,4499999,1553,21405677,1070285,0,900,0,0,4420,3100800,3100800,3000,0,0,0
369,185,1,Fallen Serpent Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC36.png,NPC36,2,22,6,5,2,200,111201001|116001001,905997312,54338215250 ,433216503,464160539,1213589,6327422,2487306,2487306,2399999,832,11587606,579380,0,900,0,0,4425,2500000,2500000,3000,0,0,0
370,185,2,Fallen Serpent Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC36.png,NPC36,2,22,7,5,2,200,111201001|116001001,905997312,101884153593 ,812280944,870301011,2275479,11863917,4663698,4663698,4499999,1560,21726762,1086338,0,900,0,0,4425,3102000,3102000,3000,0,0,0
371,186,1,Chaos Feather,5:3000105:2|5:3000106:1|1:2:100,NPC54.png,NPC54,5,22,6,5,3,200,110002001|115102001,905997312,54555568111 ,435382586,466481342,1219657,6359060,2499742,2499742,2399999,836,11761421,588071,0,900,0,0,4430,2500000,2500000,3000,0,0,0
372,186,2,Chaos Feather,5:3000127:1|5:3000111:1|5:3000107:1,NPC54.png,NPC54,5,22,7,5,3,200,110002001|115102001,905997312,102291690209 ,816342349,874652516,2286857,11923238,4687017,4687017,4499999,1568,22052664,1102634,0,900,0,0,4430,3103200,3103200,3000,0,0,0
373,187,1,Chaos Serpent Demon,5:3000105:2|5:3000106:1|1:2:100,NPC31.png,NPC31,7,22,6,5,1,200,114001001|115101001,905997312,54773790383 ,437559499,468813749,1225755,6390855,2512241,2512241,2399999,840,11937842,596892,0,900,0,0,4435,2500000,2500000,3000,0,0,0
374,187,2,Chaos Serpent Demon,5:3000127:1|5:1000010:1|5:3000107:1,NPC31.png,NPC31,7,22,7,5,1,200,114001001|115101001,905997312,102700856969 ,820424060,879025779,2298291,11982854,4710452,4710452,4499999,1575,22383453,1119173,0,900,0,0,4435,3104400,3104400,3000,0,0,0
375,188,1,Chaos Scorpion King,5:3000105:2|5:3000106:1|1:2:100,NPC15.png,NPC15,9,22,6,5,2,200,112701001|124102001,905997312,54992885545 ,439747296,471157818,1231884,6422810,2524802,2524802,2399999,844,12116910,605846,0,900,0,0,4440,2500000,2500000,3000,0,0,0
376,188,2,Chaos Scorpion King,5:3000127:1|5:3000107:1|5:3000107:1,NPC15.png,NPC15,9,22,7,5,2,200,112701001|124102001,905997312,103111660397 ,824526181,883420908,2309783,12042768,4734003,4734003,4499999,1583,22719206,1135961,0,900,0,0,4440,3105600,3105600,3000,0,0,0
377,189,1,Chaos Ice Dragon,5:3000105:2|5:3000106:1|1:2:100,NPC55.png,NPC55,3,22,6,5,3,200,115102001|110102001,905997312,55212857087 ,441946033,473513606,1238044,6454923,2537426,2537426,2399999,848,12298663,614933,0,900,0,0,4445,2500000,2500000,3000,0,0,0
378,189,2,Chaos Ice Dragon,5:3000127:1|5:3000011:2|5:3000107:1,NPC55.png,NPC55,3,22,7,5,3,200,115102001|110102001,905997312,103524107039 ,828648812,887838012,2321333,12102981,4757673,4757673,4499999,1590,23059994,1152999,0,900,0,0,4445,3106800,3106800,3000,0,0,0
379,190,1,Void Demon Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC47.png,NPC47,10,22,6,5,1,200,124102001|112701001,905997312,55433708515 ,444155763,475881174,1244234,6487198,2550113,2550113,2399999,852,12483143,624157,0,900,0,0,4450,2500000,2500000,3000,0,0,0
380,190,2,Void Demon Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC47.png,NPC47,10,22,7,5,1,200,115101001|115102001,905997312,103938203466 ,832792055,892277202,2332938,12163497,4781462,4781462,4499999,1598,23405894,1170294,0,900,0,0,4450,3108000,3108000,3000,0,0,0
381,191,1,Lord of Chaos,5:3000105:2|5:3000106:1|1:2:100,NPC44.png,NPC44,6,22,6,5,1,200,113901001|111201001,905997312,55655443350 ,446376542,478260580,1250455,6519634,2562864,2562864,2399999,856,12670390,633519,0,900,0,0,4455,2500000,2500000,3000,0,0,0
