dungeon_id,name,map_id,group_id,dungeon_type,charpter,memory_product,unlock_memory_level,state_dialog,unlock_condition,start_dialog,end_dialog,unlock_hero,reward_first,reward,normal_monster_npc_id_list,max_round,fight_value,desc
14023, 7-1,14,7,2,2,32,1,0,,0,0,,5:3000204:4200,5:3000204:420,114016|114017|114018|114017,30,7196525,
14024, 7-2,14,7,2,2,33,1,0,,0,0,,5:3000204:4300,5:3000204:430,114017|114018|114017|114018|114019,30,9445439,
14025, 7-3,14,7,2,2,34,1,0,,0,0,,5:3000204:4400,5:3000204:440,114018|114019|114018|114019|114020,30,10007669,
14026, 7-4,14,7,2,2,35,1,0,,0,0,,5:3000204:4500,5:3000204:450,114019|114018|114019|114020|114020,30,10232561,
14027, 7,14,7,1,2,36,1,0,,0,0,,5:3000204:4600,5:3000204:460,214007,30,10460571,
14028, 8-1,14,8,2,2,37,1,0,,0,0,,5:3000204:4700,5:3000204:470,114021|114022|114021|114022|114023,30,14617943,
14029, 8-2,14,8,2,2,38,1,0,,0,0,,5:3000204:4800,5:3000204:480,114022|114021|114022|114023|114023,30,14899057,
14030, 8-3,14,8,2,2,39,1,0,,0,0,,5:3000204:4900,5:3000204:490,114022|114023|114022|114023|114024,30,15320728,
14031, 8-4,14,8,2,2,40,1,0,,0,0,,5:3000204:5000,5:3000204:500,114022|114023|114024|114023|114024,30,15601842,
14032, 8,14,8,1,2,41,1,0,,31400078,31400083,,5:3000204:5000,5:3000204:500,214008,30,15420000,
14033, 9,14,9,1,3,42,1,0,,31400089,31400101,,5:3000204:5000,5:3000204:500,214009,30,17622857,
14034, 10-1,14,10,2,3,43,1,0,,0,0,,5:3000204:5000,5:3000204:500,114025|114026|114025|114026|114027,30,17429086,
14035, 10-2,14,10,2,3,44,1,0,,0,0,,5:3000204:5000,5:3000204:500,114026|114025|114026|114027|114028|114027,30,21575522,
14036, 10-3,14,10,2,3,45,1,0,,0,0,,5:3000204:5000,5:3000204:500,114026|114027|114026|114028|114027|114028,30,22077472,
14037, 10-4,14,10,2,3,46,1,0,,0,0,,5:3000204:5000,5:3000204:500,114027|114027|114027|114028|114028|114028,30,22559421,
14038, 10,14,10,1,3,47,1,0,,31400107,31400114,,5:3000204:5000,5:3000204:500,214010,30,18254571,
14039, 11-1,14,11,2,3,48,1,0,,0,0,,5:3000204:5000,5:3000204:500,114029|114029|114029|114030|114030|114030,30,25721955,
14040, 11-2,14,11,2,3,49,1,0,,0,0,,5:3000204:5000,5:3000204:500,114029|114030|114029|114031|114030|114031,30,26143628,
14041, 11-3,14,11,2,3,50,1,0,,0,0,,5:3000204:5000,5:3000204:500,114030|114029|114030|114031|114030|114031,30,26284185,
14042, 11-4,14,11,2,3,51,1,0,,0,0,,5:3000204:5000,5:3000204:500,114030|114030|114030|114031|114031|114031,30,26565300,
14043, 11,14,11,1,3,52,1,0,,0,0,,5:3000204:5000,5:3000204:500,214011,30,23292857,
14044, 12-1,14,12,2,3,53,1,0,,0,0,,5:3000204:5000,5:3000204:500,114032|114032|114032|114033|114033|114033,30,28251987,
14045, 12-2,14,12,2,3,54,1,0,,0,0,,5:3000204:5000,5:3000204:500,114032|114033|114032|114034|114033|114034,30,28673658,
14046, 12-3,14,12,2,3,55,1,0,,0,0,,5:3000204:5000,5:3000204:500,114033|114032|114033|114034|114033|114034,30,28814215,
14047, 12-4,14,12,2,3,56,1,0,,0,0,,5:3000204:5000,5:3000204:500,114033|114033|114033|114034|114034|114034,30,29095329,
14048, 12,14,12,1,3,57,1,31400129,,31400117,31400126,,5:3000204:5000,5:3000204:500,214012,30,26136786,
14049, EX,14,12,3,3,0,1,0,14048,31400132,31400138,,5:3000204:5000,5:3000204:500,214013,30,27241071,
15001, 1,15,1,1,1,10,1,0,,31500001,31500009,85,5:4000015:1000,5:4000015:100,215001,30,543714,
15002, 2-1,15,2,2,1,11,1,0,,0,0,,5:4000015:1100,5:4000015:110,115001|115002,30,885510,
15003, 2-2,15,2,2,1,12,1,0,,0,0,,5:4000015:1200,5:4000015:120,115002|115003,30,969845,
15004, 2-3,15,2,2,1,13,1,0,,0,0,,5:4000015:1300,5:4000015:130,115003|115002|115003,30,1475851,
15005, 2-4,15,2,2,1,14,1,0,,0,0,,5:4000015:1400,5:4000015:140,115003|115004|115004,30,1686686,
15006, 2,15,2,1,1,15,1,0,,31500014,31500023,86,5:4000015:1500,5:4000015:150,215002,30,1216429,
15007, 3-1,15,3,2,1,16,1,0,,0,0,,5:4000015:1700,5:4000015:170,115005|115006|115005,30,1939688,
15008, 3-2,15,3,2,1,17,1,0,,0,0,,5:4000015:1800,5:4000015:180,115005|115006|115007,30,2024022,
15009, 3-3,15,3,2,1,18,1,0,,0,0,,5:4000015:2000,5:4000015:200,115006|115007|115006,30,2076189,
15010, 3-4,15,3,2,1,19,1,0,,0,0,,5:4000015:2200,5:4000015:220,115006|115007|115008,30,2150524,
15011, 3,15,3,1,1,20,1,0,,0,0,,5:4000015:2400,5:4000015:240,215003,30,2822143,
15012, 4-1,15,4,2,1,21,1,0,,0,0,,5:4000015:2600,5:4000015:260,115009|115010|115009,30,3429594,
15013, 4-2,15,4,2,1,22,1,0,,0,0,,5:4000015:2800,5:4000015:280,115010|115011|115010,30,4722720,
15014, 4-3,15,4,2,1,23,1,0,,0,0,,5:4000015:3000,5:4000015:300,115011|115011|115012,30,4947612,
15015, 4-4,15,4,2,1,24,1,0,,0,0,,5:4000015:3200,5:4000015:320,115011|115012|115012,30,5060058,
15016, 4,15,4,1,1,25,1,0,,31500028,31500035,87,5:4000015:3500,5:4000015:350,215004,30,4956429,
15017, 5,15,5,1,2,26,1,0,,31500037,31500044,88,5:4000015:3600,5:4000015:360,215005,30,6608571,
15018, 6-1,15,6,2,2,27,1,0,,0,0,,5:4000015:3700,5:4000015:370,115013|115014|115013|115015,30,5790953,
15019, 6-2,15,6,2,2,28,1,0,,0,0,,5:4000015:3800,5:4000015:380,115014|115013|115014|115015,30,5847176,
15020, 6-3,15,6,2,2,29,1,0,,0,0,,5:4000015:3900,5:4000015:390,115014|115014|115015|115015,30,5959622,
15021, 6-4,15,6,2,2,30,1,0,,0,0,,5:4000015:4000,5:4000015:400,115015|115014|115015|115016,30,6184514,
15022, 6,15,6,1,2,31,1,0,,31500049,31500056,89,5:4000015:4100,5:4000015:410,215006,30,8346429,
15023, 7-1,15,7,2,2,32,1,0,,0,0,,5:4000015:4200,5:4000015:420,115016|115017|115018|115017,30,7196525,
15024, 7-2,15,7,2,2,33,1,0,,0,0,,5:4000015:4300,5:4000015:430,115017|115018|115017|115018|115019,30,9445439,
15025, 7-3,15,7,2,2,34,1,0,,0,0,,5:4000015:4400,5:4000015:440,115018|115019|115018|115019|115020,30,10007669,
15026, 7-4,15,7,2,2,35,1,0,,0,0,,5:4000015:4500,5:4000015:450,115019|115018|115019|115020|115020,30,10232561,
15027, 7,15,7,1,2,36,1,0,,0,0,,5:4000015:4600,5:4000015:460,215007,30,10460571,
15028, 8-1,15,8,2,2,37,1,0,,0,0,,5:4000015:4700,5:4000015:470,115021|115022|115021|115022|115023,30,14617943,
15029, 8-2,15,8,2,2,38,1,0,,0,0,,5:4000015:4800,5:4000015:480,115022|115021|115022|115023|115023,30,14899057,
15030, 8-3,15,8,2,2,39,1,0,,0,0,,5:4000015:4900,5:4000015:490,115022|115023|115022|115023|115024,30,15320728,
15031, 8-4,15,8,2,2,40,1,0,,0,0,,5:4000015:5000,5:4000015:500,115022|115023|115024|115023|115024,30,15601842,
15032, 8,15,8,1,2,41,1,0,,31500062,31500067,,5:4000015:5000,5:4000015:500,215008,30,15420000,
15033, 9,15,9,1,3,42,1,0,,31500072,31500078,,5:4000015:5000,5:4000015:500,215009,30,17622857,
15034, 10-1,15,10,2,3,43,1,0,,0,0,,5:4000015:5000,5:4000015:500,115025|115026|115025|115026|115027,30,17429086,
15035, 10-2,15,10,2,3,44,1,0,,0,0,,5:4000015:5000,5:4000015:500,115026|115025|115026|115027|115028|115027,30,21575522,
15036, 10-3,15,10,2,3,45,1,0,,0,0,,5:4000015:5000,5:4000015:500,115026|115027|115026|115028|115027|115028,30,22077472,
15037, 10-4,15,10,2,3,46,1,0,,0,0,,5:4000015:5000,5:4000015:500,115027|115027|115027|115028|115028|115028,30,22559421,
15038, 10,15,10,1,3,47,1,0,,31500080,31500083,,5:4000015:5000,5:4000015:500,215010,30,18254571,
15039, 11-1,15,11,2,3,48,1,0,,0,0,,5:4000015:5000,5:4000015:500,115029|115029|115029|115030|115030|115030,30,25721955,
15040, 11-2,15,11,2,3,49,1,0,,0,0,,5:4000015:5000,5:4000015:500,115029|115030|115029|115031|115030|115031,30,26143628,
15041, 11-3,15,11,2,3,50,1,0,,0,0,,5:4000015:5000,5:4000015:500,115030|115029|115030|115031|115030|115031,30,26284185,
15042, 11-4,15,11,2,3,51,1,0,,0,0,,5:4000015:5000,5:4000015:500,115030|115030|115030|115031|115031|115031,30,26565300,
15043, 11,15,11,1,3,52,1,0,,0,0,,5:4000015:5000,5:4000015:500,215011,30,23292857,
15044, 12-1,15,12,2,3,53,1,0,,0,0,,5:4000015:5000,5:4000015:500,115032|115032|115032|115033|115033|115033,30,28251987,
15045, 12-2,15,12,2,3,54,1,0,,0,0,,5:4000015:5000,5:4000015:500,115032|115033|115032|115034|115033|115034,30,28673658,
15046, 12-3,15,12,2,3,55,1,0,,0,0,,5:4000015:5000,5:4000015:500,115033|115032|115033|115034|115033|115034,30,28814215,
15047, 12-4,15,12,2,3,56,1,0,,0,0,,5:4000015:5000,5:4000015:500,115033|115033|115033|115034|115034|115034,30,29095329,
15048, 12,15,12,1,3,57,1,31500106,,31500087,31500096,,5:4000015:5000,5:4000015:500,215012,30,26136786,
15049, EX,15,12,3,3,0,1,0,15048,31500107,31500111,,5:4000015:5000,5:4000015:500,215013,30,27241071,
16001, 1,16,1,1,1,10,1,0,,31600001,31600015,91,5:4000016:1000,5:4000016:100,216001,30,543714,
16002, 2-1,16,2,2,1,11,1,0,,0,0,,5:4000016:1100,5:4000016:110,116001|116002,30,885510,
16003, 2-2,16,2,2,1,12,1,0,,0,0,,5:4000016:1200,5:4000016:120,116002|116003,30,969845,
16004, 2-3,16,2,2,1,13,1,0,,0,0,,5:4000016:1300,5:4000016:130,116003|116002|116003,30,1475851,
16005, 2-4,16,2,2,1,14,1,0,,0,0,,5:4000016:1400,5:4000016:140,116003|116004|116004,30,1686686,
16006, 2,16,2,1,1,15,1,0,,31600021,31600030,92,5:4000016:1500,5:4000016:150,216002,30,1216429,
16007, 3-1,16,3,2,1,16,1,0,,0,0,,5:4000016:1700,5:4000016:170,116005|116006|116005,30,1939688,
16008, 3-2,16,3,2,1,17,1,0,,0,0,,5:4000016:1800,5:4000016:180,116005|116006|116007,30,2024022,
16009, 3-3,16,3,2,1,18,1,0,,0,0,,5:4000016:2000,5:4000016:200,116006|116007|116006,30,2076189,
16010, 3-4,16,3,2,1,19,1,0,,0,0,,5:4000016:2200,5:4000016:220,116006|116007|116008,30,2150524,
16011, 3,16,3,1,1,20,1,0,,0,0,,5:4000016:2400,5:4000016:240,216003,30,2822143,
16012, 4-1,16,4,2,1,21,1,0,,0,0,,5:4000016:2600,5:4000016:260,116009|116010|116009,30,3429594,
16013, 4-2,16,4,2,1,22,1,0,,0,0,,5:4000016:2800,5:4000016:280,116010|116011|116010,30,4722720,
16014, 4-3,16,4,2,1,23,1,0,,0,0,,5:4000016:3000,5:4000016:300,116011|116011|116012,30,4947612,
16015, 4-4,16,4,2,1,24,1,0,,0,0,,5:4000016:3200,5:4000016:320,116011|116012|116012,30,5060058,
16016, 4,16,4,1,1,25,1,0,,31600037,31600047,93,5:4000016:3500,5:4000016:350,216004,30,4956429,
16017, 5,16,5,1,2,26,1,0,,31600052,31600059,94,5:4000016:3600,5:4000016:360,216005,30,6608571,
16018, 6-1,16,6,2,2,27,1,0,,0,0,,5:4000016:3700,5:4000016:370,116013|116014|116013|116015,30,5790953,
16019, 6-2,16,6,2,2,28,1,0,,0,0,,5:4000016:3800,5:4000016:380,116014|116013|116014|116015,30,5847176,
16020, 6-3,16,6,2,2,29,1,0,,0,0,,5:4000016:3900,5:4000016:390,116014|116014|116015|116015,30,5959622,
16021, 6-4,16,6,2,2,30,1,0,,0,0,,5:4000016:4000,5:4000016:400,116015|116014|116015|116016,30,6184514,
16022, 6,16,6,1,2,31,1,0,,31600066,31600075,95,5:4000016:4100,5:4000016:410,216006,30,8346429,
16023, 7-1,16,7,2,2,32,1,0,,0,0,,5:4000016:4200,5:4000016:420,116016|116017|116018|116017,30,7196525,
16024, 7-2,16,7,2,2,33,1,0,,0,0,,5:4000016:4300,5:4000016:430,116017|116018|116017|116018|116019,30,9445439,
16025, 7-3,16,7,2,2,34,1,0,,0,0,,5:4000016:4400,5:4000016:440,116018|116019|116018|116019|116020,30,10007669,
16026, 7-4,16,7,2,2,35,1,0,,0,0,,5:4000016:4500,5:4000016:450,116019|116018|116019|116020|116020,30,10232561,
16027, 7,16,7,1,2,36,1,0,,0,0,,5:4000016:4600,5:4000016:460,216007,30,10460571,
16028, 8-1,16,8,2,2,37,1,0,,0,0,,5:4000016:4700,5:4000016:470,116021|116022|116021|116022|116023,30,14617943,
16029, 8-2,16,8,2,2,38,1,0,,0,0,,5:4000016:4800,5:4000016:480,116022|116021|116022|116023|116023,30,14899057,
16030, 8-3,16,8,2,2,39,1,0,,0,0,,5:4000016:4900,5:4000016:490,116022|116023|116022|116023|116024,30,15320728,
16031, 8-4,16,8,2,2,40,1,0,,0,0,,5:4000016:5000,5:4000016:500,116022|116023|116024|116023|116024,30,15601842,
16032, 8,16,8,1,2,41,1,0,,31600078,31600085,,5:4000016:5000,5:4000016:500,216008,30,15420000,
16033, 9,16,9,1,3,42,1,0,,31600091,31600101,,5:4000016:5000,5:4000016:500,216009,30,17622857,
16034, 10-1,16,10,2,3,43,1,0,,0,0,,5:4000016:5000,5:4000016:500,116025|116026|116025|116026|116027,30,17429086,
16035, 10-2,16,10,2,3,44,1,0,,0,0,,5:4000016:5000,5:4000016:500,116026|116025|116026|116027|116028|116027,30,21575522,
16036, 10-3,16,10,2,3,45,1,0,,0,0,,5:4000016:5000,5:4000016:500,116026|116027|116026|116028|116027|116028,30,22077472,
16037, 10-4,16,10,2,3,46,1,0,,0,0,,5:4000016:5000,5:4000016:500,116027|116027|116027|116028|116028|116028,30,22559421,
16038, 10,16,10,1,3,47,1,0,,31600104,31600109,,5:4000016:5000,5:4000016:500,216010,30,18254571,
16039, 11-1,16,11,2,3,48,1,0,,0,0,,5:4000016:5000,5:4000016:500,116029|116029|116029|116030|116030|116030,30,25721955,
16040, 11-2,16,11,2,3,49,1,0,,0,0,,5:4000016:5000,5:4000016:500,116029|116030|116029|116031|116030|116031,30,26143628,
16041, 11-3,16,11,2,3,50,1,0,,0,0,,5:4000016:5000,5:4000016:500,116030|116029|116030|116031|116030|116031,30,26284185,
16042, 11-4,16,11,2,3,51,1,0,,0,0,,5:4000016:5000,5:4000016:500,116030|116030|116030|116031|116031|116031,30,26565300,
16043, 11,16,11,1,3,52,1,0,,0,0,,5:4000016:5000,5:4000016:500,216011,30,23292857,
16044, 12-1,16,12,2,3,53,1,0,,0,0,,5:4000016:5000,5:4000016:500,116032|116032|116032|116033|116033|116033,30,28251987,
16045, 12-2,16,12,2,3,54,1,0,,0,0,,5:4000016:5000,5:4000016:500,116032|116033|116032|116034|116033|116034,30,28673658,
16046, 12-3,16,12,2,3,55,1,0,,0,0,,5:4000016:5000,5:4000016:500,116033|116032|116033|116034|116033|116034,30,28814215,
16047, 12-4,16,12,2,3,56,1,0,,0,0,,5:4000016:5000,5:4000016:500,116033|116033|116033|116034|116034|116034,30,29095329,
16048, 12,16,12,1,3,57,1,31600126,,31600114,31600122,,5:4000016:5000,5:4000016:500,216012,30,26136786,
16049, EX,16,12,3,3,0,1,0,16048,31600128,31600135,,5:4000016:5000,5:4000016:500,216013,30,27241071,
17001, 1,17,1,1,1,10,1,0,,31700001,31700012,97,5:4000017:1000,5:4000017:100,217001,30,543714,
17002, 2-1,17,2,2,1,11,1,0,,0,0,,5:4000017:1100,5:4000017:110,117001|117002,30,885510,
17003, 2-2,17,2,2,1,12,1,0,,0,0,,5:4000017:1200,5:4000017:120,117002|117003,30,969845,
17004, 2-3,17,2,2,1,13,1,0,,0,0,,5:4000017:1300,5:4000017:130,117003|117002|117003,30,1475851,
17005, 2-4,17,2,2,1,14,1,0,,0,0,,5:4000017:1400,5:4000017:140,117003|117004|117004,30,1686686,
17006, 2,17,2,1,1,15,1,0,,31700016,31700023,98,5:4000017:1500,5:4000017:150,217002,30,1216429,
17007, 3-1,17,3,2,1,16,1,0,,0,0,,5:4000017:1700,5:4000017:170,117005|117006|117005,30,1939688,
17008, 3-2,17,3,2,1,17,1,0,,0,0,,5:4000017:1800,5:4000017:180,117005|117006|117007,30,2024022,
17009, 3-3,17,3,2,1,18,1,0,,0,0,,5:4000017:2000,5:4000017:200,117006|117007|117006,30,2076189,
17010, 3-4,17,3,2,1,19,1,0,,0,0,,5:4000017:2200,5:4000017:220,117006|117007|117008,30,2150524,
17011, 3,17,3,1,1,20,1,0,,0,0,,5:4000017:2400,5:4000017:240,217003,30,2822143,
17012, 4-1,17,4,2,1,21,1,0,,0,0,,5:4000017:2600,5:4000017:260,117009|117010|117009,30,3429594,
17013, 4-2,17,4,2,1,22,1,0,,0,0,,5:4000017:2800,5:4000017:280,117010|117011|117010,30,4722720,
17014, 4-3,17,4,2,1,23,1,0,,0,0,,5:4000017:3000,5:4000017:300,117011|117011|117012,30,4947612,
17015, 4-4,17,4,2,1,24,1,0,,0,0,,5:4000017:3200,5:4000017:320,117011|117012|117012,30,5060058,
17016, 4,17,4,1,1,25,1,0,,31700030,31700040,99,5:4000017:3500,5:4000017:350,217004,30,4956429,
17017, 5,17,5,1,2,26,1,0,,31700048,31700057,100,5:4000017:3600,5:4000017:360,217005,30,6608571,
17018, 6-1,17,6,2,2,27,1,0,,0,0,,5:4000017:3700,5:4000017:370,117013|117014|117013|117015,30,5790953,
17019, 6-2,17,6,2,2,28,1,0,,0,0,,5:4000017:3800,5:4000017:380,117014|117013|117014|117015,30,5847176,
17020, 6-3,17,6,2,2,29,1,0,,0,0,,5:4000017:3900,5:4000017:390,117014|117014|117015|117015,30,5959622,
17021, 6-4,17,6,2,2,30,1,0,,0,0,,5:4000017:4000,5:4000017:400,117015|117014|117015|117016,30,6184514,
17022, 6,17,6,1,2,31,1,0,,31700063,31700069,101,5:4000017:4100,5:4000017:410,217006,30,8346429,
17023, 7-1,17,7,2,2,32,1,0,,0,0,,5:4000017:4200,5:4000017:420,117016|117017|117018|117017,30,7196525,
17024, 7-2,17,7,2,2,33,1,0,,0,0,,5:4000017:4300,5:4000017:430,117017|117018|117017|117018|117019,30,9445439,
17025, 7-3,17,7,2,2,34,1,0,,0,0,,5:4000017:4400,5:4000017:440,117018|117019|117018|117019|117020,30,10007669,
17026, 7-4,17,7,2,2,35,1,0,,0,0,,5:4000017:4500,5:4000017:450,117019|117018|117019|117020|117020,30,10232561,
17027, 7,17,7,1,2,36,1,0,,0,0,,5:4000017:4600,5:4000017:460,217007,30,10460571,
17028, 8-1,17,8,2,2,37,1,0,,0,0,,5:4000017:4700,5:4000017:470,117021|117022|117021|117022|117023,30,14617943,
17029, 8-2,17,8,2,2,38,1,0,,0,0,,5:4000017:4800,5:4000017:480,117022|117021|117022|117023|117023,30,14899057,
17030, 8-3,17,8,2,2,39,1,0,,0,0,,5:4000017:4900,5:4000017:490,117022|117023|117022|117023|117024,30,15320728,
17031, 8-4,17,8,2,2,40,1,0,,0,0,,5:4000017:5000,5:4000017:500,117022|117023|117024|117023|117024,30,15601842,
17032, 8,17,8,1,2,41,1,0,,31700075,31700084,,5:4000017:5000,5:4000017:500,217008,30,15420000,
17033, 9,17,9,1,3,42,1,0,,31700087,31700091,,5:4000017:5000,5:4000017:500,217009,30,17622857,
17034, 10-1,17,10,2,3,43,1,0,,0,0,,5:4000017:5000,5:4000017:500,117025|117026|117025|117026|117027,30,17429086,
17035, 10-2,17,10,2,3,44,1,0,,0,0,,5:4000017:5000,5:4000017:500,117026|117025|117026|117027|117028|117027,30,21575522,
17036, 10-3,17,10,2,3,45,1,0,,0,0,,5:4000017:5000,5:4000017:500,117026|117027|117026|117028|117027|117028,30,22077472,
17037, 10-4,17,10,2,3,46,1,0,,0,0,,5:4000017:5000,5:4000017:500,117027|117027|117027|117028|117028|117028,30,22559421,
17038, 10,17,10,1,3,47,1,0,,31700093,31700100,,5:4000017:5000,5:4000017:500,217010,30,18254571,
17039, 11-1,17,11,2,3,48,1,0,,0,0,,5:4000017:5000,5:4000017:500,117029|117029|117029|117030|117030|117030,30,25721955,
17040, 11-2,17,11,2,3,49,1,0,,0,0,,5:4000017:5000,5:4000017:500,117029|117030|117029|117031|117030|117031,30,26143628,
17041, 11-3,17,11,2,3,50,1,0,,0,0,,5:4000017:5000,5:4000017:500,117030|117029|117030|117031|117030|117031,30,26284185,
17042, 11-4,17,11,2,3,51,1,0,,0,0,,5:4000017:5000,5:4000017:500,117030|117030|117030|117031|117031|117031,30,26565300,
17043, 11,17,11,1,3,52,1,0,,0,0,,5:4000017:5000,5:4000017:500,217011,30,23292857,
17044, 12-1,17,12,2,3,53,1,0,,0,0,,5:4000017:5000,5:4000017:500,117032|117032|117032|117033|117033|117033,30,28251987,
17045, 12-2,17,12,2,3,54,1,0,,0,0,,5:4000017:5000,5:4000017:500,117032|117033|117032|117034|117033|117034,30,28673658,
17046, 12-3,17,12,2,3,55,1,0,,0,0,,5:4000017:5000,5:4000017:500,117033|117032|117033|117034|117033|117034,30,28814215,
17047, 12-4,17,12,2,3,56,1,0,,0,0,,5:4000017:5000,5:4000017:500,117033|117033|117033|117034|117034|117034,30,29095329,
17048, 12,17,12,1,3,57,1,31700120,,31700105,31700112,,5:4000017:5000,5:4000017:500,217012,30,26136786,
17049, EX,17,12,3,3,0,1,0,17048,31700124,31700126,,5:4000017:5000,5:4000017:500,217013,30,27241071,
18001, 1,18,1,1,1,10,1,0,,31800001,31800012,103,5:4000018:1000,5:4000018:100,218001,30,543714,
18002, 2-1,18,2,2,1,11,1,0,,0,0,,5:4000018:1100,5:4000018:110,118001|118002,30,885510,
18003, 2-2,18,2,2,1,12,1,0,,0,0,,5:4000018:1200,5:4000018:120,118002|118003,30,969845,
18004, 2-3,18,2,2,1,13,1,0,,0,0,,5:4000018:1300,5:4000018:130,118003|118002|118003,30,1475851,
18005, 2-4,18,2,2,1,14,1,0,,0,0,,5:4000018:1400,5:4000018:140,118003|118004|118004,30,1686686,
18006, 2,18,2,1,1,15,1,0,,31800016,31800030,104,5:4000018:1500,5:4000018:150,218002,30,1216429,
18007, 3-1,18,3,2,1,16,1,0,,0,0,,5:4000018:1700,5:4000018:170,118005|118006|118005,30,1939688,
18008, 3-2,18,3,2,1,17,1,0,,0,0,,5:4000018:1800,5:4000018:180,118005|118006|118007,30,2024022,
18009, 3-3,18,3,2,1,18,1,0,,0,0,,5:4000018:2000,5:4000018:200,118006|118007|118006,30,2076189,
18010, 3-4,18,3,2,1,19,1,0,,0,0,,5:4000018:2200,5:4000018:220,118006|118007|118008,30,2150524,
18011, 3,18,3,1,1,20,1,0,,0,0,,5:4000018:2400,5:4000018:240,218003,30,2822143,
18012, 4-1,18,4,2,1,21,1,0,,0,0,,5:4000018:2600,5:4000018:260,118009|118010|118009,30,3429594,
18013, 4-2,18,4,2,1,22,1,0,,0,0,,5:4000018:2800,5:4000018:280,118010|118011|118010,30,4722720,
18014, 4-3,18,4,2,1,23,1,0,,0,0,,5:4000018:3000,5:4000018:300,118011|118011|118012,30,4947612,
18015, 4-4,18,4,2,1,24,1,0,,0,0,,5:4000018:3200,5:4000018:320,118011|118012|118012,30,5060058,
18016, 4,18,4,1,1,25,1,0,,31800033,31800039,105,5:4000018:3500,5:4000018:350,218004,30,4956429,
18017, 5,18,5,1,2,26,1,0,,31800043,31800054,106,5:4000018:3600,5:4000018:360,218005,30,6608571,
18018, 6-1,18,6,2,2,27,1,0,,0,0,,5:4000018:3700,5:4000018:370,118013|118014|118013|118015,30,5790953,
18019, 6-2,18,6,2,2,28,1,0,,0,0,,5:4000018:3800,5:4000018:380,118014|118013|118014|118015,30,5847176,
18020, 6-3,18,6,2,2,29,1,0,,0,0,,5:4000018:3900,5:4000018:390,118014|118014|118015|118015,30,5959622,
18021, 6-4,18,6,2,2,30,1,0,,0,0,,5:4000018:4000,5:4000018:400,118015|118014|118015|118016,30,6184514,
18022, 6,18,6,1,2,31,1,0,,31800057,31800062,107,5:4000018:4100,5:4000018:410,218006,30,8346429,
18023, 7-1,18,7,2,2,32,1,0,,0,0,,5:4000018:4200,5:4000018:420,118016|118017|118018|118017,30,7196525,
18024, 7-2,18,7,2,2,33,1,0,,0,0,,5:4000018:4300,5:4000018:430,118017|118018|118017|118018|118019,30,9445439,
18025, 7-3,18,7,2,2,34,1,0,,0,0,,5:4000018:4400,5:4000018:440,118018|118019|118018|118019|118020,30,10007669,
18026, 7-4,18,7,2,2,35,1,0,,0,0,,5:4000018:4500,5:4000018:450,118019|118018|118019|118020|118020,30,10232561,
18027, 7,18,7,1,2,36,1,0,,0,0,,5:4000018:4600,5:4000018:460,218007,30,10460571,
18028, 8-1,18,8,2,2,37,1,0,,0,0,,5:4000018:4700,5:4000018:470,118021|118022|118021|118022|118023,30,14617943,
18029, 8-2,18,8,2,2,38,1,0,,0,0,,5:4000018:4800,5:4000018:480,118022|118021|118022|118023|118023,30,14899057,
18030, 8-3,18,8,2,2,39,1,0,,0,0,,5:4000018:4900,5:4000018:490,118022|118023|118022|118023|118024,30,15320728,
18031, 8-4,18,8,2,2,40,1,0,,0,0,,5:4000018:5000,5:4000018:500,118022|118023|118024|118023|118024,30,15601842,
18032, 8,18,8,1,2,41,1,0,,31800064,31800068,,5:4000018:5000,5:4000018:500,218008,30,15420000,
18033, 9,18,9,1,3,42,1,0,,31800071,31800076,,5:4000018:5000,5:4000018:500,218009,30,17622857,
18034, 10-1,18,10,2,3,43,1,0,,0,0,,5:4000018:5000,5:4000018:500,118025|118026|118025|118026|118027,30,17429086,
18035, 10-2,18,10,2,3,44,1,0,,0,0,,5:4000018:5000,5:4000018:500,118026|118025|118026|118027|118028|118027,30,21575522,
18036, 10-3,18,10,2,3,45,1,0,,0,0,,5:4000018:5000,5:4000018:500,118026|118027|118026|118028|118027|118028,30,22077472,
18037, 10-4,18,10,2,3,46,1,0,,0,0,,5:4000018:5000,5:4000018:500,118027|118027|118027|118028|118028|118028,30,22559421,
18038, 10,18,10,1,3,47,1,0,,31800080,31800085,,5:4000018:5000,5:4000018:500,218010,30,18254571,
18039, 11-1,18,11,2,3,48,1,0,,0,0,,5:4000018:5000,5:4000018:500,118029|118029|118029|118030|118030|118030,30,25721955,
18040, 11-2,18,11,2,3,49,1,0,,0,0,,5:4000018:5000,5:4000018:500,118029|118030|118029|118031|118030|118031,30,26143628,
18041, 11-3,18,11,2,3,50,1,0,,0,0,,5:4000018:5000,5:4000018:500,118030|118029|118030|118031|118030|118031,30,26284185,
18042, 11-4,18,11,2,3,51,1,0,,0,0,,5:4000018:5000,5:4000018:500,118030|118030|118030|118031|118031|118031,30,26565300,
18043, 11,18,11,1,3,52,1,0,,0,0,,5:4000018:5000,5:4000018:500,218011,30,23292857,
18044, 12-1,18,12,2,3,53,1,0,,0,0,,5:4000018:5000,5:4000018:500,118032|118032|118032|118033|118033|118033,30,28251987,
18045, 12-2,18,12,2,3,54,1,0,,0,0,,5:4000018:5000,5:4000018:500,118032|118033|118032|118034|118033|118034,30,28673658,
